,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-4561000.0,-7532000.0,-13188000.0,-3577000.0,-4828000.0,,
Total Unusual Items,-2890000.0,-1343000.0,-2565000.0,-3089000.0,-1810000.0,,
Total Unusual Items Excluding Goodwill,-2890000.0,-1343000.0,-2565000.0,-3089000.0,-1810000.0,,
Net Income From Continuing Operation Net Minority Interest,-10407000.0,-10464000.0,-9920000.0,-9854000.0,-9492000.0,,
Reconciled Depreciation,556000.0,546000.0,593000.0,596000.0,559000.0,,
Reconciled Cost Of Revenue,527000.0,515000.0,557000.0,541000.0,427000.0,,
EBITDA,-7451000.0,-8875000.0,-15753000.0,-6666000.0,-6638000.0,,
EBIT,-8007000.0,-9421000.0,-16346000.0,-7262000.0,-7197000.0,,
Net Interest Income,15000.0,56000.0,110000.0,162000.0,108000.0,,
Interest Expense,,,,,,611000.0,248000.0
Interest Income,,56000.0,,,,,
Normalized Income,-7517000.0,-9121000.0,-7355000.0,-6765000.0,-7682000.0,,
Net Income From Continuing And Discontinued Operation,-10407000.0,-10464000.0,-9920000.0,-9854000.0,-9492000.0,,
Total Expenses,10986000.0,11635000.0,11666000.0,10370000.0,9918000.0,,
Rent Expense Supplemental,131000.0,132000.0,169000.0,296000.0,76000.0,,
Total Operating Income As Reported,-8007000.0,-9421000.0,-8157000.0,-7262000.0,-7197000.0,,
Diluted Average Shares,1014783.0,626644.0,,374805.0,142919.0,105895.0,
Basic Average Shares,1014783.0,626644.0,,374805.0,142919.0,105895.0,
Diluted EPS,-10.26,-16.7,,-26.25,-66.5,-87.12,
Basic EPS,-10.26,-16.7,,-26.25,-66.5,-87.12,
Diluted NI Availto Com Stockholders,-10407000.0,-10464000.0,-9920000.0,-9854000.0,-9492000.0,,
Net Income Common Stockholders,-10407000.0,-10464000.0,-9920000.0,-9854000.0,-9492000.0,,
Net Income,-10407000.0,-10464000.0,-9920000.0,-9854000.0,-9492000.0,,
Minority Interests,153000.0,132000.0,314000.0,167000.0,136000.0,,
Net Income Including Noncontrolling Interests,-10560000.0,-10596000.0,-10234000.0,-10021000.0,-9628000.0,,
Net Income Continuous Operations,-10560000.0,-10596000.0,-10234000.0,-10021000.0,-9628000.0,,
Tax Provision,0.0,0.0,0.0,0.0,0.0,,
Pretax Income,-10560000.0,-10596000.0,-10234000.0,-10021000.0,-9628000.0,,
Other Income Expense,-2568000.0,-1231000.0,-2187000.0,-2921000.0,-2539000.0,,
Other Non Operating Income Expenses,322000.0,112000.0,378000.0,168000.0,-729000.0,,
Special Income Charges,-1822000.0,0.0,0.0,0.0,0.0,,
Other Special Charges,1822000.0,,0.0,,,-1245000.0,0.0
Gain On Sale Of Security,-1068000.0,-1343000.0,-2565000.0,-3089000.0,-1810000.0,,
Net Non Operating Interest Income Expense,15000.0,56000.0,110000.0,162000.0,108000.0,,
Total Other Finance Cost,-15000.0,,,-162000.0,-108000.0,,
Interest Expense Non Operating,,,,,,611000.0,248000.0
Interest Income Non Operating,,56000.0,,,,,
Operating Income,-8007000.0,-9421000.0,-8157000.0,-7262000.0,-7197000.0,,
Operating Expense,10459000.0,11120000.0,11109000.0,9829000.0,9491000.0,,
Research And Development,3265000.0,3730000.0,4534000.0,4043000.0,3653000.0,,
Selling General And Administration,7194000.0,7390000.0,6575000.0,5786000.0,5838000.0,,
Selling And Marketing Expense,1034000.0,1240000.0,1542000.0,1148000.0,706000.0,,
General And Administrative Expense,6160000.0,6150000.0,5033000.0,4638000.0,5132000.0,,
Other Gand A,3364000.0,3476000.0,2095000.0,2253000.0,2907000.0,,
Rent And Landing Fees,131000.0,132000.0,169000.0,296000.0,76000.0,,
Salaries And Wages,2665000.0,2542000.0,2769000.0,2089000.0,2149000.0,,
Gross Profit,2452000.0,1699000.0,2952000.0,2567000.0,2294000.0,,
Cost Of Revenue,527000.0,515000.0,557000.0,541000.0,427000.0,,
Total Revenue,2979000.0,2214000.0,3509000.0,3108000.0,2721000.0,,
Operating Revenue,3945000.0,3226000.0,4516000.0,4023000.0,3626000.0,,
