,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.320646,0.2046,0.21,0.036,0.257639
Normalized EBITDA,3557704.0,4290069.0,2167672.0,2255470.0,1565299.0
Net Income From Continuing Operation Net Minority Interest,1387761.0,2586100.0,1372872.0,1436837.0,697102.0
Reconciled Depreciation,2120097.0,1801003.0,1703338.0,1565621.0,1439622.0
Reconciled Cost Of Revenue,7323188.0,6907321.0,6407442.0,6783117.0,6745836.0
EBITDA,3557704.0,4290069.0,2167672.0,2255470.0,1565299.0
EBIT,1437607.0,2489066.0,464334.0,689849.0,125677.0
Net Interest Income,605160.0,762198.0,771273.0,800715.0,813357.0
Interest Income,605160.0,762198.0,771273.0,800715.0,813357.0
Normalized Income,1387761.0,2586100.0,1372872.0,1436837.0,697102.0
Net Income From Continuing And Discontinued Operation,1387761.0,2586100.0,1372872.0,1436837.0,697102.0
Total Expenses,17640746.0,16109083.0,15142114.0,14566582.0,14205922.0
Total Operating Income As Reported,1437607.0,2489066.0,464334.0,689849.0,125677.0
Diluted Average Shares,57872318.0,55142511.0,55527689.0,56051960.0,55861786.0
Basic Average Shares,54228027.0,53576030.0,53520573.0,53450613.0,53008286.0
Diluted EPS,0.02,0.05,0.02,0.03,0.01
Basic EPS,0.03,0.05,0.03,0.03,0.01
Diluted NI Availto Com Stockholders,1387761.0,2586100.0,1372872.0,1436837.0,697102.0
Net Income Common Stockholders,1387761.0,2586100.0,1372872.0,1436837.0,697102.0
Net Income,1387761.0,2586100.0,1372872.0,1436837.0,697102.0
Net Income Including Noncontrolling Interests,1387761.0,2586100.0,1372872.0,1436837.0,697102.0
Net Income Continuous Operations,1387761.0,2586100.0,1372872.0,1436837.0,697102.0
Tax Provision,655006.0,665164.0,-137265.0,53727.0,241932.0
Pretax Income,2042767.0,3251264.0,1235607.0,1490564.0,939034.0
Net Non Operating Interest Income Expense,605160.0,762198.0,771273.0,800715.0,813357.0
Interest Income Non Operating,605160.0,762198.0,771273.0,800715.0,813357.0
Operating Income,1437607.0,2489066.0,464334.0,689849.0,125677.0
Operating Expense,10317558.0,9201762.0,8734672.0,7783465.0,7460086.0
Depreciation Amortization Depletion Income Statement,2120097.0,1801003.0,1703338.0,1565621.0,1439622.0
Depreciation And Amortization In Income Statement,2120097.0,1801003.0,1703338.0,1565621.0,1439622.0
Selling General And Administration,8197461.0,7400759.0,7031334.0,6217844.0,6020464.0
Gross Profit,11755165.0,11690828.0,9199006.0,8473314.0,7585763.0
Cost Of Revenue,7323188.0,6907321.0,6407442.0,6783117.0,6745836.0
Total Revenue,19078353.0,18598149.0,15606448.0,15256431.0,14331599.0
Operating Revenue,18497830.0,18028533.0,15112657.0,14714422.0,13948163.0
