,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-44666666.666667,-181650000.0,-81690000.0,20091000.0,-27300000.0,
Tax Rate For Calcs,0.222222,0.21,0.21,0.181,0.21,
Normalized EBITDA,887000000.0,812000000.0,815000000.0,868000000.0,823000000.0,
Total Unusual Items,-201000000.0,-865000000.0,-389000000.0,111000000.0,-130000000.0,
Total Unusual Items Excluding Goodwill,-201000000.0,-865000000.0,-389000000.0,111000000.0,-130000000.0,
Net Income From Continuing Operation Net Minority Interest,227000000.0,-555000000.0,-73000000.0,472000000.0,169000000.0,
Reconciled Depreciation,296000000.0,293000000.0,299000000.0,306000000.0,298000000.0,
Reconciled Cost Of Revenue,1885000000.0,1773000000.0,1814000000.0,1841000000.0,1849000000.0,
EBITDA,686000000.0,-53000000.0,426000000.0,979000000.0,693000000.0,
EBIT,390000000.0,-346000000.0,127000000.0,673000000.0,395000000.0,
Net Interest Income,-64000000.0,-62000000.0,-66000000.0,-73000000.0,-78000000.0,
Interest Expense,84000000.0,83000000.0,84000000.0,87000000.0,99000000.0,
Interest Income,20000000.0,21000000.0,18000000.0,14000000.0,21000000.0,
Normalized Income,383333333.333333,128350000.0,234310000.0,381091000.0,271700000.0,
Net Income From Continuing And Discontinued Operation,59000000.0,-589000000.0,-118000000.0,454000000.0,178000000.0,
Total Expenses,2728000000.0,2572000000.0,2614000000.0,2668000000.0,2699000000.0,
Diluted Average Shares,419700000.0,418500000.0,418300000.0,419500000.0,419300000.0,
Basic Average Shares,418900000.0,418500000.0,418300000.0,417900000.0,417800000.0,
Diluted EPS,0.14,-1.41,-0.28,1.08,0.42,
Basic EPS,0.14,-1.41,-0.28,1.09,0.43,
Diluted NI Availto Com Stockholders,59000000.0,-589000000.0,-118000000.0,454000000.0,178000000.0,
Net Income Common Stockholders,59000000.0,-589000000.0,-118000000.0,454000000.0,178000000.0,
Net Income,59000000.0,-589000000.0,-118000000.0,454000000.0,178000000.0,
Minority Interests,-11000000.0,-7000000.0,-12000000.0,-8000000.0,-7000000.0,
Net Income Including Noncontrolling Interests,70000000.0,-582000000.0,-106000000.0,462000000.0,185000000.0,
Net Income Discontinuous Operations,-168000000.0,-34000000.0,-45000000.0,-18000000.0,9000000.0,
Net Income Continuous Operations,238000000.0,-548000000.0,-61000000.0,480000000.0,176000000.0,
Tax Provision,68000000.0,119000000.0,104000000.0,106000000.0,120000000.0,
Pretax Income,306000000.0,-429000000.0,43000000.0,586000000.0,296000000.0,
Other Income Expense,-159000000.0,-861000000.0,-369000000.0,135000000.0,-98000000.0,
Other Non Operating Income Expenses,12000000.0,5000000.0,9000000.0,10000000.0,9000000.0,
Special Income Charges,-156000000.0,-940000000.0,-121000000.0,-61000000.0,-87000000.0,
Gain On Sale Of Business,,0.0,15000000.0,3000000.0,0.0,2000000.0
Other Special Charges,,,0.0,,74000000.0,
Write Off,,47000000.0,,,,39000000.0
Impairment Of Capital Assets,0.0,768000000.0,,,0.0,0.0
Restructuring And Mergern Acquisition,156000000.0,125000000.0,136000000.0,64000000.0,13000000.0,
Earnings From Equity Interest,30000000.0,-1000000.0,11000000.0,14000000.0,23000000.0,
Gain On Sale Of Security,-45000000.0,75000000.0,-268000000.0,172000000.0,-43000000.0,
Net Non Operating Interest Income Expense,-64000000.0,-62000000.0,-66000000.0,-73000000.0,-78000000.0,
Interest Expense Non Operating,84000000.0,83000000.0,84000000.0,87000000.0,99000000.0,
Interest Income Non Operating,20000000.0,21000000.0,18000000.0,14000000.0,21000000.0,
Operating Income,529000000.0,494000000.0,478000000.0,524000000.0,472000000.0,
Operating Expense,687000000.0,652000000.0,647000000.0,670000000.0,703000000.0,
Depreciation Amortization Depletion Income Statement,140000000.0,146000000.0,146000000.0,149000000.0,151000000.0,
Depreciation And Amortization In Income Statement,140000000.0,146000000.0,146000000.0,149000000.0,151000000.0,
Amortization,140000000.0,146000000.0,146000000.0,149000000.0,151000000.0,
Amortization Of Intangibles Income Statement,140000000.0,146000000.0,146000000.0,149000000.0,151000000.0,
Research And Development,142000000.0,137000000.0,138000000.0,134000000.0,134000000.0,
Selling General And Administration,405000000.0,369000000.0,363000000.0,387000000.0,418000000.0,
General And Administrative Expense,,,,,418000000.0,384000000.0
Other Gand A,,,,,418000000.0,384000000.0
Salaries And Wages,,,,,-3000000.0,-7000000.0
Gross Profit,1216000000.0,1146000000.0,1125000000.0,1194000000.0,1175000000.0,
Cost Of Revenue,2041000000.0,1920000000.0,1967000000.0,1998000000.0,1996000000.0,
Total Revenue,3257000000.0,3066000000.0,3092000000.0,3192000000.0,3171000000.0,
Operating Revenue,3257000000.0,3066000000.0,3092000000.0,3192000000.0,3171000000.0,
