,2025-06-30,2025-03-31,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.25,0.25,0.25,0.25,0.19
Net Income From Continuing Operation Net Minority Interest,8800000.0,6500000.0,-9000000.0,7100000.0,-2800000.0
Reconciled Depreciation,8300000.0,7400000.0,5500000.0,4900000.0,4000000.0
EBIT,29200000.0,19700000.0,-1300000.0,15000000.0,0.0
Net Interest Income,-6900000.0,-4200000.0,-3000000.0,-3000000.0,-3900000.0
Interest Expense,6900000.0,4200000.0,3000000.0,3000000.0,3900000.0
Interest Income,12500000.0,11900000.0,8400000.0,7700000.0,8100000.0
Normalized Income,8800000.0,6500000.0,-9000000.0,7100000.0,-2800000.0
Net Income From Continuing And Discontinued Operation,8800000.0,6500000.0,-9000000.0,7100000.0,-2800000.0
Total Expenses,181900000.0,155200000.0,134600000.0,116800000.0,105400000.0
Diluted Average Shares,219986563.0,216666667.0,216666667.0,177500000.0,
Basic Average Shares,219986563.0,162500000.0,162500000.0,177500000.0,
Diluted EPS,0.040002,0.03,-0.055385,0.04,
Basic EPS,0.040002,0.04,-0.055385,0.04,
Diluted NI Availto Com Stockholders,8800000.0,6500000.0,-9000000.0,7100000.0,-2800000.0
Net Income Common Stockholders,8800000.0,6500000.0,-9000000.0,7100000.0,-2800000.0
Net Income,8800000.0,6500000.0,-9000000.0,7100000.0,-2800000.0
Minority Interests,-4300000.0,-1300000.0,200000.0,5000000.0,7600000.0
Net Income Including Noncontrolling Interests,13100000.0,7800000.0,-9200000.0,2100000.0,-10400000.0
Net Income Continuous Operations,13100000.0,7800000.0,-9200000.0,2100000.0,-10400000.0
Tax Provision,9200000.0,7700000.0,4900000.0,9900000.0,6500000.0
Pretax Income,22300000.0,15500000.0,-4300000.0,12000000.0,-3900000.0
Net Non Operating Interest Income Expense,-6900000.0,-4200000.0,-3000000.0,-3000000.0,-3900000.0
Interest Expense Non Operating,6900000.0,4200000.0,3000000.0,3000000.0,3900000.0
Other Operating Expenses,2700000.0,9600000.0,6400000.0,6400000.0,-2400000.0
Depreciation And Amortization In Income Statement,8300000.0,7400000.0,5500000.0,4900000.0,4000000.0
Selling General And Administration,95200000.0,75900000.0,61000000.0,51300000.0,77100000.0
General And Administrative Expense,95200000.0,75900000.0,61000000.0,51300000.0,77100000.0
Other Gand A,30300000.0,24500000.0,16100000.0,10900000.0,-46600000.0
Salaries And Wages,64900000.0,51400000.0,44900000.0,40400000.0,
Total Revenue,204200000.0,170700000.0,130300000.0,128800000.0,101500000.0
Operating Revenue,204200000.0,170700000.0,130300000.0,128800000.0,101500000.0
Loss Adjustment Expense,51300000.0,45200000.0,43200000.0,28700000.0,6400000.0
Net Policyholder Benefits And Claims,51300000.0,45200000.0,43200000.0,28700000.0,6400000.0
Policyholder Benefits Gross,395400000.0,382800000.0,281200000.0,234700000.0,202700000.0
Policyholder Benefits Ceded,344100000.0,337600000.0,238000000.0,206000000.0,196300000.0
