,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-49996.494029,
Tax Rate For Calcs,0.0,0.0,0.016987,0.018103,0.071782,
Normalized EBITDA,-4064766.0,-1345046.0,-3394052.0,-2209605.0,5072637.0,
Total Unusual Items,0.0,,0.0,0.0,-696502.0,0.0
Total Unusual Items Excluding Goodwill,0.0,,0.0,0.0,-696502.0,0.0
Net Income From Continuing Operation Net Minority Interest,-4186512.0,-2571054.0,-4168037.0,-3379909.0,3335142.0,
Reconciled Depreciation,-524720.0,1043432.0,624797.0,1007524.0,183411.0,
Reconciled Cost Of Revenue,2519324.0,339351.0,1985315.0,1999230.0,6462445.0,
EBITDA,-4064766.0,-1345046.0,-3394052.0,-2209605.0,4376135.0,
EBIT,-4073349.0,-2388478.0,-4018849.0,-3217129.0,4192724.0,
Net Interest Income,-112607.0,-155866.0,-126056.0,-185586.0,-595534.0,
Interest Expense,113163.0,182576.0,221212.0,225095.0,599664.0,
Interest Income,556.0,26710.0,95156.0,39509.0,4130.0,
Normalized Income,-4186512.0,-2571054.0,-4168037.0,-3379909.0,3981647.505971,
Net Income From Continuing And Discontinued Operation,-4186512.0,-2571054.0,-4168037.0,-3379909.0,3335142.0,
Total Expenses,5930217.0,4892110.0,5497990.0,6810795.0,10762950.0,
Total Operating Income As Reported,-4073905.0,-2415188.0,-4114005.0,-3256638.0,4885096.0,
Diluted Average Shares,11563768.0,11349170.0,10373729.0,10245388.0,11385708.0,
Basic Average Shares,11563768.0,11349170.0,10373729.0,10245388.0,9624999.0,
Diluted EPS,-0.36,-0.23,-0.4,-0.33,0.29,
Basic EPS,-0.36,-0.23,-0.4,-0.33,0.35,
Diluted NI Availto Com Stockholders,-4186512.0,-2571054.0,-4168037.0,-3379909.0,3335142.0,
Net Income Common Stockholders,-4186512.0,-2571054.0,-4168037.0,-3379909.0,3335142.0,
Net Income,-4186512.0,-2571054.0,-4168037.0,-3379909.0,3335142.0,
Net Income Including Noncontrolling Interests,-4186512.0,-2571054.0,-4168037.0,-3379909.0,3335142.0,
Net Income Continuous Operations,-4186512.0,-2571054.0,-4168037.0,-3379909.0,3335142.0,
Tax Provision,0.0,0.0,-72024.0,-62315.0,257918.0,
Pretax Income,-4186512.0,-2571054.0,-4240061.0,-3442224.0,3593060.0,
Other Income Expense,,,0.0,,-696502.0,
Special Income Charges,0.0,,0.0,0.0,-696502.0,0.0
Gain On Sale Of Ppe,,,,,,0.0
Other Special Charges,,,0.0,,696502.0,
Net Non Operating Interest Income Expense,-112607.0,-155866.0,-126056.0,-185586.0,-595534.0,
Interest Expense Non Operating,113163.0,182576.0,221212.0,225095.0,599664.0,
Interest Income Non Operating,556.0,26710.0,95156.0,39509.0,4130.0,
Operating Income,-4073905.0,-2415188.0,-4114005.0,-3256638.0,4885096.0,
Operating Expense,3944196.0,3517911.0,2896462.0,3812624.0,4122033.0,
Depreciation Amortization Depletion Income Statement,8583.0,8584.0,8584.0,8583.0,4939.0,
Depreciation And Amortization In Income Statement,8583.0,8584.0,8584.0,8583.0,4939.0,
Selling General And Administration,3935613.0,3509327.0,2887878.0,3804041.0,4117094.0,
General And Administrative Expense,3935613.0,3509327.0,2887878.0,3804041.0,4117094.0,
Other Gand A,2003900.0,1566771.0,1413886.0,1928133.0,1993522.0,
Salaries And Wages,1931713.0,1942556.0,1473992.0,1875908.0,2123572.0,
Gross Profit,-129709.0,1102723.0,-1217543.0,555986.0,9007129.0,
Cost Of Revenue,1986021.0,1374199.0,2601528.0,2998171.0,6640917.0,
Total Revenue,1856312.0,2476922.0,1383985.0,3554157.0,15648046.0,
Operating Revenue,1856312.0,2476922.0,1383985.0,3554157.0,15648046.0,
