,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,2250.792443,0.0,
Tax Rate For Calcs,0.306112,0.232,0.197,0.281349,0.27862,
Normalized EBITDA,9319000.0,11095000.0,12132000.0,11738000.0,10000000.0,
Total Unusual Items,,,,8000.0,-12000.0,-4000.0
Total Unusual Items Excluding Goodwill,,,,8000.0,-12000.0,-4000.0
Net Income From Continuing Operation Net Minority Interest,3883000.0,5647000.0,6682000.0,5668000.0,5375000.0,
Reconciled Depreciation,3062000.0,3018000.0,2940000.0,2856000.0,2415000.0,
Reconciled Cost Of Revenue,99638000.0,112873000.0,104448000.0,95173000.0,76976000.0,
EBITDA,9319000.0,11095000.0,12132000.0,11746000.0,10000000.0,
EBIT,6257000.0,8077000.0,9192000.0,8890000.0,7585000.0,
Net Interest Income,-661000.0,-728000.0,-875000.0,-1003000.0,-134000.0,
Interest Expense,661000.0,728000.0,875000.0,1003000.0,134000.0,
Normalized Income,3883000.0,5647000.0,6682000.0,5662250.792443,5375000.0,
Net Income From Continuing And Discontinued Operation,3883000.0,5647000.0,6682000.0,5668000.0,5375000.0,
Total Expenses,126246000.0,139275000.0,128964000.0,120004000.0,100526000.0,
Total Operating Income As Reported,6235000.0,8459000.0,9131000.0,9010000.0,7660000.0,
Diluted Average Shares,30966000.0,30876000.0,30530000.0,30245000.0,30122000.0,
Basic Average Shares,30003000.0,29930000.0,29593000.0,29256000.0,29163000.0,
Diluted EPS,0.13,0.18,0.22,0.19,0.18,
Basic EPS,0.13,0.19,0.23,0.19,0.18,
Diluted NI Availto Com Stockholders,3883000.0,5647000.0,6682000.0,5668000.0,5375000.0,
Net Income Common Stockholders,3883000.0,5647000.0,6682000.0,5668000.0,5375000.0,
Net Income,3883000.0,5647000.0,6682000.0,5668000.0,5375000.0,
Net Income Including Noncontrolling Interests,3883000.0,5647000.0,6682000.0,5668000.0,5375000.0,
Net Income Continuous Operations,3883000.0,5647000.0,6682000.0,5668000.0,5375000.0,
Tax Provision,1713000.0,1702000.0,1635000.0,2219000.0,2076000.0,
Pretax Income,5596000.0,7349000.0,8317000.0,7887000.0,7451000.0,
Other Income Expense,22000.0,-382000.0,61000.0,-112000.0,-75000.0,
Other Non Operating Income Expenses,22000.0,-382000.0,61000.0,-120000.0,-75000.0,
Special Income Charges,,,,8000.0,-12000.0,-4000.0
Restructuring And Mergern Acquisition,,,,-8000.0,12000.0,4000.0
Net Non Operating Interest Income Expense,-661000.0,-728000.0,-875000.0,-1003000.0,-134000.0,
Interest Expense Non Operating,661000.0,728000.0,875000.0,1003000.0,134000.0,
Operating Income,6235000.0,8459000.0,9131000.0,9002000.0,7660000.0,
Operating Expense,26608000.0,26402000.0,24516000.0,24831000.0,23550000.0,
Selling General And Administration,26608000.0,26402000.0,24516000.0,24831000.0,23550000.0,
Gross Profit,32843000.0,34861000.0,33647000.0,33833000.0,31210000.0,
Cost Of Revenue,99638000.0,112873000.0,104448000.0,95173000.0,76976000.0,
Total Revenue,132481000.0,147734000.0,138095000.0,129006000.0,108186000.0,
Operating Revenue,132481000.0,147734000.0,138095000.0,129006000.0,108186000.0,
