,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-10130000.0,-9043000.0,-7448000.0,-7026000.0,-6325000.0,
Net Income From Continuing Operation Net Minority Interest,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Reconciled Depreciation,97000.0,155000.0,88000.0,85000.0,88000.0,
EBITDA,-10130000.0,-9043000.0,-7448000.0,-7026000.0,-6325000.0,
EBIT,-10227000.0,-9198000.0,-7536000.0,-7111000.0,-6413000.0,
Net Interest Income,-5000.0,12000.0,70000.0,11000.0,-194000.0,
Interest Expense,329000.0,372000.0,368000.0,377000.0,373000.0,
Interest Income,324000.0,384000.0,438000.0,388000.0,179000.0,
Normalized Income,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Net Income From Continuing And Discontinued Operation,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Total Expenses,10551000.0,9582000.0,7974000.0,7514000.0,6592000.0,
Total Operating Income As Reported,-10551000.0,-9582000.0,-7974000.0,-7514000.0,-6592000.0,
Diluted Average Shares,25806825.0,22785714.0,22234225.0,,14121805.0,14038889.0
Basic Average Shares,25806825.0,22785714.0,22234225.0,,14121805.0,14038889.0
Diluted EPS,-0.41,-0.42,-0.36,,-0.48,-0.54
Basic EPS,-0.41,-0.42,-0.36,,-0.48,-0.54
Diluted NI Availto Com Stockholders,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Net Income Common Stockholders,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Net Income,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Net Income Including Noncontrolling Interests,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Net Income Continuous Operations,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Tax Provision,0.0,0.0,0.0,0.0,0.0,
Pretax Income,-10556000.0,-9570000.0,-7904000.0,-7488000.0,-6786000.0,
Other Income Expense,,,,-697000.0,179000.0,
Other Non Operating Income Expenses,,,,-697000.0,179000.0,
Net Non Operating Interest Income Expense,-5000.0,12000.0,70000.0,11000.0,-194000.0,
Interest Expense Non Operating,329000.0,372000.0,368000.0,377000.0,373000.0,
Interest Income Non Operating,324000.0,384000.0,438000.0,388000.0,179000.0,
Operating Income,-10551000.0,-9582000.0,-7974000.0,-7514000.0,-6592000.0,
Operating Expense,10551000.0,9582000.0,7974000.0,7514000.0,6592000.0,
Research And Development,7557000.0,5837000.0,4340000.0,4183000.0,4221000.0,
Selling General And Administration,2994000.0,3745000.0,3634000.0,3331000.0,2371000.0,
General And Administrative Expense,2994000.0,3745000.0,3634000.0,3331000.0,2371000.0,
Other Gand A,2994000.0,3745000.0,3634000.0,3331000.0,2371000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
