,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-4525000.0,-4722000.0,-4963000.0,-3128000.0,-2984000.0,,
Total Unusual Items,73000.0,-83000.0,2023000.0,2776000.0,4027000.0,,
Total Unusual Items Excluding Goodwill,73000.0,-83000.0,2023000.0,2776000.0,4027000.0,,
Net Income From Continuing Operation Net Minority Interest,-4658000.0,-4966000.0,-3099000.0,-500000.0,898000.0,,
Reconciled Depreciation,206000.0,161000.0,153000.0,143000.0,140000.0,,
EBITDA,-4452000.0,-4805000.0,-2940000.0,-352000.0,1043000.0,,
EBIT,-4658000.0,-4966000.0,-3093000.0,-495000.0,903000.0,,
Net Interest Income,50000.0,99000.0,57000.0,74000.0,65000.0,,
Interest Expense,0.0,0.0,6000.0,5000.0,5000.0,,
Interest Income,50000.0,99000.0,63000.0,79000.0,70000.0,,
Normalized Income,-4731000.0,-4883000.0,-5122000.0,-3276000.0,-3129000.0,,
Net Income From Continuing And Discontinued Operation,-4658000.0,-4966000.0,-3099000.0,-500000.0,898000.0,,
Total Expenses,4490000.0,4531000.0,3712000.0,3352000.0,3224000.0,,
Total Operating Income As Reported,-4490000.0,-4531000.0,-3712000.0,-3352000.0,-3224000.0,,
Diluted Average Shares,,36673126.0,,33516656.0,32719125.0,31133762.0,
Basic Average Shares,,36673126.0,,33516656.0,32719125.0,31133762.0,
Diluted EPS,,-0.14,,-0.01,0.03,-0.27,
Basic EPS,,-0.14,,-0.01,0.03,-0.27,
Diluted NI Availto Com Stockholders,-4658000.0,-4966000.0,-3099000.0,-500000.0,898000.0,,
Net Income Common Stockholders,-4658000.0,-4966000.0,-3099000.0,-500000.0,898000.0,,
Otherunder Preferred Stock Dividend,,,0.0,0.0,0.0,0.0,0.0
Net Income,-4658000.0,-4966000.0,-3099000.0,-500000.0,898000.0,,
Net Income Including Noncontrolling Interests,-4658000.0,-4966000.0,-3099000.0,-500000.0,898000.0,,
Net Income Continuous Operations,-4658000.0,-4966000.0,-3099000.0,-500000.0,898000.0,,
Pretax Income,-4658000.0,-4966000.0,-3099000.0,-500000.0,898000.0,,
Other Income Expense,-218000.0,-534000.0,556000.0,2778000.0,4057000.0,,
Other Non Operating Income Expenses,-291000.0,-451000.0,-1467000.0,2000.0,30000.0,,
Gain On Sale Of Security,73000.0,-83000.0,2023000.0,2776000.0,4027000.0,,
Net Non Operating Interest Income Expense,50000.0,99000.0,57000.0,74000.0,65000.0,,
Interest Expense Non Operating,0.0,0.0,6000.0,5000.0,5000.0,,
Interest Income Non Operating,50000.0,99000.0,63000.0,79000.0,70000.0,,
Operating Income,-4490000.0,-4531000.0,-3712000.0,-3352000.0,-3224000.0,,
Operating Expense,4490000.0,4531000.0,3712000.0,3352000.0,3224000.0,,
Research And Development,2041000.0,1780000.0,1356000.0,1213000.0,975000.0,,
Selling General And Administration,2449000.0,2751000.0,2356000.0,2139000.0,2249000.0,,
General And Administrative Expense,2449000.0,2751000.0,2356000.0,2139000.0,2249000.0,,
Other Gand A,2449000.0,2751000.0,2356000.0,2139000.0,2249000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
