,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-316680.0,334.015636,1338.647047,5590.304557,-20160.0
Tax Rate For Calcs,0.21,0.000881,0.007649,0.001692,0.21
Normalized EBITDA,-23884000.0,-22006000.0,-15242000.0,-10022000.0,-20849000.0
Total Unusual Items,-1508000.0,379000.0,175000.0,3304000.0,-96000.0
Total Unusual Items Excluding Goodwill,-1508000.0,379000.0,175000.0,3304000.0,-96000.0
Net Income From Continuing Operation Net Minority Interest,-42037000.0,-35087000.0,-34245000.0,-24451000.0,-35143000.0
Reconciled Depreciation,16280000.0,13331000.0,18819000.0,18183000.0,14184000.0
Reconciled Cost Of Revenue,51150000.0,51121000.0,58148000.0,60797000.0,62948000.0
EBITDA,-25392000.0,-21627000.0,-15067000.0,-6718000.0,-20945000.0
EBIT,-41672000.0,-34958000.0,-33886000.0,-24901000.0,-35129000.0
Net Interest Income,711000.0,1057000.0,1070000.0,1022000.0,1193000.0
Interest Expense,312000.0,217000.0,365000.0,513000.0,453000.0
Interest Income,1023000.0,1274000.0,1435000.0,1535000.0,1646000.0
Normalized Income,-40845680.0,-35465665.984364,-34418661.352953,-27749409.695443,-35067160.0
Net Income From Continuing And Discontinued Operation,-42037000.0,-35087000.0,-34245000.0,-24451000.0,-35143000.0
Total Expenses,135418000.0,127461000.0,140730000.0,143049000.0,144497000.0
Total Operating Income As Reported,-41153000.0,-36600000.0,-35454000.0,-29722000.0,-34144000.0
Diluted Average Shares,360401283.0,354208908.0,351519172.0,351519172.0,354049808.0
Basic Average Shares,360401283.0,354208908.0,351519172.0,351519172.0,354049808.0
Diluted EPS,-0.12,-0.1,-0.1,-0.07,-0.1
Basic EPS,-0.12,-0.1,-0.1,-0.07,-0.1
Diluted NI Availto Com Stockholders,-42037000.0,-35087000.0,-34245000.0,-24451000.0,-35143000.0
Net Income Common Stockholders,-42037000.0,-35087000.0,-34245000.0,-24451000.0,-35143000.0
Net Income,-42037000.0,-35087000.0,-34245000.0,-24451000.0,-35143000.0
Minority Interests,-16000.0,57000.0,-256000.0,920000.0,504000.0
Net Income Including Noncontrolling Interests,-42021000.0,-35144000.0,-33989000.0,-25371000.0,-35647000.0
Net Income Continuous Operations,-42021000.0,-35144000.0,-33989000.0,-25371000.0,-35647000.0
Tax Provision,37000.0,-31000.0,-262000.0,-43000.0,65000.0
Pretax Income,-41984000.0,-35175000.0,-34251000.0,-25414000.0,-35582000.0
Other Income Expense,-1542000.0,368000.0,133000.0,3286000.0,-2631000.0
Other Non Operating Income Expenses,-34000.0,-11000.0,-42000.0,-18000.0,-2535000.0
Special Income Charges,-428000.0,294000.0,56000.0,520000.0,770000.0
Restructuring And Mergern Acquisition,428000.0,-294000.0,-56000.0,-520000.0,-770000.0
Gain On Sale Of Security,-1080000.0,85000.0,119000.0,2784000.0,-866000.0
Net Non Operating Interest Income Expense,711000.0,1057000.0,1070000.0,1022000.0,1193000.0
Interest Expense Non Operating,312000.0,217000.0,365000.0,513000.0,453000.0
Interest Income Non Operating,1023000.0,1274000.0,1435000.0,1535000.0,1646000.0
Operating Income,-41153000.0,-36600000.0,-35454000.0,-29722000.0,-34144000.0
Operating Expense,84268000.0,76340000.0,81392000.0,78682000.0,81549000.0
Depreciation Amortization Depletion Income Statement,16280000.0,13331000.0,17629000.0,14613000.0,14184000.0
Depreciation And Amortization In Income Statement,16280000.0,13331000.0,17629000.0,14613000.0,14184000.0
Research And Development,14714000.0,14544000.0,16934000.0,15269000.0,17035000.0
Selling General And Administration,53274000.0,48465000.0,46829000.0,48800000.0,50330000.0
Selling And Marketing Expense,13586000.0,13558000.0,13562000.0,13549000.0,14959000.0
General And Administrative Expense,39688000.0,34907000.0,33267000.0,35251000.0,35371000.0
Other Gand A,39688000.0,34907000.0,33267000.0,35251000.0,35371000.0
Gross Profit,43115000.0,39740000.0,45938000.0,48960000.0,47405000.0
Cost Of Revenue,51150000.0,51121000.0,59338000.0,64367000.0,62948000.0
Total Revenue,94265000.0,90861000.0,105276000.0,113327000.0,110353000.0
Operating Revenue,94265000.0,90861000.0,105276000.0,113327000.0,110353000.0
