,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-5204000.0,-11900000.0,-1038000.0,-8449000.0,-13534000.0,,
Total Unusual Items,5207000.0,7917000.0,-5680000.0,-126852000.0,18762000.0,,
Total Unusual Items Excluding Goodwill,5207000.0,7917000.0,-5680000.0,-126852000.0,18762000.0,,
Net Income From Continuing Operation Net Minority Interest,-9283000.0,-13282000.0,-15589000.0,-145182000.0,-4257000.0,,
Reconciled Depreciation,6917000.0,6923000.0,6500000.0,7525000.0,7052000.0,,
Reconciled Cost Of Revenue,33344000.0,36106000.0,40704000.0,37950000.0,40396000.0,,
EBITDA,3000.0,-3983000.0,-6718000.0,-135301000.0,5228000.0,,
EBIT,-6914000.0,-10906000.0,-13218000.0,-142826000.0,-1824000.0,,
Net Interest Income,-1943000.0,-1830000.0,-1694000.0,-1479000.0,-1561000.0,,
Interest Expense,2369000.0,2376000.0,2371000.0,2356000.0,2433000.0,,
Interest Income,426000.0,546000.0,677000.0,877000.0,872000.0,,
Normalized Income,-14490000.0,-21199000.0,-9909000.0,-18330000.0,-23019000.0,,
Net Income From Continuing And Discontinued Operation,-9283000.0,-13282000.0,-15589000.0,-145182000.0,-4257000.0,,
Total Expenses,75796000.0,81267000.0,82212000.0,83908000.0,91094000.0,,
Total Operating Income As Reported,-12789000.0,-14079000.0,-8314000.0,-148546000.0,-15812000.0,,
Diluted Average Shares,52750000.0,51863000.0,51005000.0,50028000.0,49056000.0,,
Basic Average Shares,52750000.0,51863000.0,51005000.0,50028000.0,49056000.0,,
Diluted EPS,-0.18,-0.26,-0.31,-2.9,-0.09,,
Basic EPS,-0.18,-0.26,-0.31,-2.9,-0.09,,
Diluted NI Availto Com Stockholders,-9283000.0,-13282000.0,-15589000.0,-145182000.0,-4257000.0,,
Net Income Common Stockholders,-9283000.0,-13282000.0,-15589000.0,-145182000.0,-4257000.0,,
Net Income,-9283000.0,-13282000.0,-15589000.0,-145182000.0,-4257000.0,,
Net Income Including Noncontrolling Interests,-9283000.0,-13282000.0,-15589000.0,-145182000.0,-4257000.0,,
Net Income Continuous Operations,-9283000.0,-13282000.0,-15589000.0,-145182000.0,-4257000.0,,
Tax Provision,,,,,,,0.0
Pretax Income,-9283000.0,-13282000.0,-15589000.0,-145182000.0,-4257000.0,,
Other Income Expense,5207000.0,7917000.0,-5680000.0,-126852000.0,18762000.0,,
Special Income Charges,-242000.0,5290000.0,-99000.0,-131695000.0,18663000.0,,
Gain On Sale Of Business,-200000.0,5350000.0,,,0.0,0.0,
Other Special Charges,,,0.0,,-13017000.0,,
Impairment Of Capital Assets,,,0.0,131595000.0,,,70518000.0
Restructuring And Mergern Acquisition,42000.0,60000.0,99000.0,100000.0,-5646000.0,,
Gain On Sale Of Security,5449000.0,2627000.0,-5581000.0,4843000.0,99000.0,,
Net Non Operating Interest Income Expense,-1943000.0,-1830000.0,-1694000.0,-1479000.0,-1561000.0,,
Interest Expense Non Operating,2369000.0,2376000.0,2371000.0,2356000.0,2433000.0,,
Interest Income Non Operating,426000.0,546000.0,677000.0,877000.0,872000.0,,
Operating Income,-12547000.0,-19369000.0,-8215000.0,-16851000.0,-21458000.0,,
Operating Expense,41810000.0,44529000.0,40948000.0,45403000.0,50175000.0,,
Depreciation Amortization Depletion Income Statement,6275000.0,6291000.0,5940000.0,6970000.0,6529000.0,,
Depreciation And Amortization In Income Statement,6275000.0,6291000.0,5940000.0,6970000.0,6529000.0,,
Research And Development,11295000.0,11706000.0,9895000.0,13194000.0,13470000.0,,
Selling General And Administration,24240000.0,26532000.0,25113000.0,25239000.0,30176000.0,,
Selling And Marketing Expense,11335000.0,12754000.0,1326000.0,13163000.0,14025000.0,,
General And Administrative Expense,12905000.0,13778000.0,23787000.0,12076000.0,16151000.0,,
Other Gand A,12905000.0,13778000.0,1057000.0,12076000.0,16151000.0,,
Gross Profit,29263000.0,25160000.0,32733000.0,28552000.0,28717000.0,,
Cost Of Revenue,33986000.0,36738000.0,41264000.0,38505000.0,40919000.0,,
Total Revenue,63249000.0,61898000.0,73997000.0,67057000.0,69636000.0,,
Operating Revenue,63249000.0,61898000.0,73997000.0,67057000.0,69636000.0,,
