,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-3134358.648126,8083740.0,-26986050.0,-812280.0,1394190.0,
Tax Rate For Calcs,0.079196,0.21,0.21,0.21,0.21,
Normalized EBITDA,-110399000.0,-107612000.0,56506000.0,-44377000.0,-51275000.0,
Total Unusual Items,-39577000.0,38494000.0,-128505000.0,-3868000.0,6639000.0,
Total Unusual Items Excluding Goodwill,-39577000.0,38494000.0,-128505000.0,-3868000.0,6639000.0,
Net Income From Continuing Operation Net Minority Interest,-176838000.0,-32252000.0,-201998000.0,-52496000.0,-37561000.0,
Reconciled Depreciation,10616000.0,6561000.0,5504000.0,4890000.0,4305000.0,
Reconciled Cost Of Revenue,8327000.0,4315000.0,5045000.0,6515000.0,5623000.0,
EBITDA,-149976000.0,-69118000.0,-71999000.0,-48245000.0,-44636000.0,
EBIT,-160592000.0,-75679000.0,-77503000.0,-53135000.0,-48941000.0,
Net Interest Income,7138000.0,4894000.0,4141000.0,4508000.0,4801000.0,
Interest Income,7138000.0,4894000.0,4141000.0,4508000.0,4801000.0,
Normalized Income,-140395358.648126,-62662260.0,-100479050.0,-49440280.0,-42805810.0,
Net Income From Continuing And Discontinued Operation,-176838000.0,-32252000.0,-201998000.0,-52496000.0,-37561000.0,
Total Expenses,181286000.0,83245000.0,89213000.0,65535000.0,60322000.0,
Total Operating Income As Reported,-160592000.0,-75679000.0,-77503000.0,-53135000.0,-48941000.0,
Diluted Average Shares,250967455.0,228759209.0,,214305053.0,211637479.0,208159439.0
Basic Average Shares,250967455.0,228759209.0,,214305053.0,211637479.0,208159439.0
Diluted EPS,-0.7,-0.14,,-0.24,-0.18,-0.19
Basic EPS,-0.7,-0.14,,-0.24,-0.18,-0.19
Diluted NI Availto Com Stockholders,-176838000.0,-32252000.0,-201998000.0,-52496000.0,-37561000.0,
Net Income Common Stockholders,-176838000.0,-32252000.0,-201998000.0,-52496000.0,-37561000.0,
Net Income,-176838000.0,-32252000.0,-201998000.0,-52496000.0,-37561000.0,
Minority Interests,692000.0,,,,0.0,
Net Income Including Noncontrolling Interests,-177530000.0,-32252000.0,-201998000.0,-52496000.0,-37561000.0,
Net Income Continuous Operations,-177530000.0,-32252000.0,-201998000.0,-52496000.0,-37561000.0,
Tax Provision,-15269000.0,12000.0,20000.0,16000.0,15000.0,
Pretax Income,-192799000.0,-32240000.0,-201978000.0,-52480000.0,-37546000.0,
Other Income Expense,-39345000.0,38545000.0,-128616000.0,-3853000.0,6594000.0,
Other Non Operating Income Expenses,232000.0,51000.0,-111000.0,15000.0,-45000.0,
Gain On Sale Of Security,-39577000.0,38494000.0,-128505000.0,-3868000.0,6639000.0,
Net Non Operating Interest Income Expense,7138000.0,4894000.0,4141000.0,4508000.0,4801000.0,
Interest Income Non Operating,7138000.0,4894000.0,4141000.0,4508000.0,4801000.0,
Operating Income,-160592000.0,-75679000.0,-77503000.0,-53135000.0,-48941000.0,
Operating Expense,172959000.0,78930000.0,84168000.0,59020000.0,54699000.0,
Depreciation Amortization Depletion Income Statement,10616000.0,6561000.0,5504000.0,4890000.0,4305000.0,
Depreciation And Amortization In Income Statement,10616000.0,6561000.0,5504000.0,4890000.0,4305000.0,
Research And Development,103359000.0,39953000.0,40077000.0,33178000.0,31204000.0,
Selling General And Administration,58984000.0,32416000.0,38587000.0,20952000.0,19190000.0,
Selling And Marketing Expense,10877000.0,8610000.0,8927000.0,6630000.0,6137000.0,
General And Administrative Expense,48107000.0,23806000.0,29660000.0,14322000.0,13053000.0,
Other Gand A,48107000.0,23806000.0,29660000.0,14322000.0,13053000.0,
Gross Profit,12367000.0,3251000.0,6665000.0,5885000.0,5758000.0,
Cost Of Revenue,8327000.0,4315000.0,5045000.0,6515000.0,5623000.0,
Total Revenue,20694000.0,7566000.0,11710000.0,12400000.0,11381000.0,
Operating Revenue,20694000.0,7566000.0,11710000.0,12400000.0,11381000.0,
