,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-222222.222222,-840000.0,-2538461.538462,12810000.0,-4750000.0
Tax Rate For Calcs,0.222222,0.21,0.076923,0.21,0.25
Total Unusual Items,-1000000.0,-4000000.0,-33000000.0,61000000.0,-19000000.0
Total Unusual Items Excluding Goodwill,-1000000.0,-4000000.0,-33000000.0,61000000.0,-19000000.0
Net Income From Continuing Operation Net Minority Interest,14000000.0,-2000000.0,24000000.0,-2000000.0,36000000.0
Net Interest Income,128000000.0,130000000.0,135000000.0,120000000.0,130000000.0
Interest Expense,650000000.0,672000000.0,726000000.0,828000000.0,843000000.0
Interest Income,778000000.0,802000000.0,861000000.0,948000000.0,973000000.0
Normalized Income,14777777.777778,1160000.0,54461538.461538,-50190000.0,50250000.0
Net Income From Continuing And Discontinued Operation,14000000.0,-2000000.0,24000000.0,-2000000.0,36000000.0
Diluted Average Shares,101000000.0,102000000.0,107000000.0,108000000.0,112000000.0
Basic Average Shares,100000000.0,102000000.0,104347826.0,108000000.0,111000000.0
Diluted EPS,0.13,-0.02,0.22,-0.02,0.32
Basic EPS,0.14,-0.02,0.23,-0.02,0.32
Diluted NI Availto Com Stockholders,14000000.0,-2000000.0,24000000.0,-2000000.0,36000000.0
Net Income Common Stockholders,14000000.0,-2000000.0,24000000.0,-2000000.0,36000000.0
Net Income,14000000.0,-2000000.0,24000000.0,-2000000.0,36000000.0
Net Income Including Noncontrolling Interests,14000000.0,-2000000.0,24000000.0,-2000000.0,36000000.0
Net Income Continuous Operations,14000000.0,-2000000.0,24000000.0,-2000000.0,36000000.0
Tax Provision,4000000.0,-3000000.0,2000000.0,14000000.0,12000000.0
Pretax Income,18000000.0,-5000000.0,26000000.0,12000000.0,48000000.0
Special Income Charges,-1000000.0,-4000000.0,-33000000.0,61000000.0,-19000000.0
Gain On Sale Of Business,,,-28000000.0,219000000.0,
Impairment Of Capital Assets,1000000.0,1000000.0,1000000.0,140000000.0,3000000.0
Restructuring And Mergern Acquisition,0.0,3000000.0,4000000.0,18000000.0,16000000.0
Gain On Sale Of Security,-5000000.0,-25000000.0,59000000.0,-36000000.0,14000000.0
Selling General And Administration,35000000.0,49000000.0,57000000.0,72000000.0,87000000.0
General And Administrative Expense,35000000.0,49000000.0,57000000.0,72000000.0,87000000.0
Salaries And Wages,35000000.0,49000000.0,57000000.0,72000000.0,87000000.0
Total Revenue,156000000.0,156000000.0,251000000.0,177000000.0,247000000.0
Operating Revenue,156000000.0,156000000.0,251000000.0,177000000.0,247000000.0
Other Non Interest Expense,65000000.0,78000000.0,90000000.0,112000000.0,79000000.0
