,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-54677.097733,4704.0,1478.497611,2692774.7,4634604.102842,
Tax Rate For Calcs,0.089635,0.1176,0.098567,0.0899,0.077978,
Normalized EBITDA,230618000.0,168204000.0,153679000.0,213657000.0,185954000.0,
Total Unusual Items,-610000.0,40000.0,15000.0,29953000.0,59435000.0,
Total Unusual Items Excluding Goodwill,-610000.0,40000.0,15000.0,29953000.0,59435000.0,
Net Income From Continuing Operation Net Minority Interest,74416000.0,19262000.0,16224000.0,83654000.0,108948000.0,
Reconciled Depreciation,93763000.0,92673000.0,87947000.0,87583000.0,75061000.0,
Reconciled Cost Of Revenue,250460000.0,316037000.0,263779000.0,232169000.0,221574000.0,
EBITDA,230008000.0,168244000.0,153694000.0,243610000.0,245389000.0,
EBIT,136245000.0,75571000.0,65747000.0,156027000.0,170328000.0,
Net Interest Income,-53782000.0,-54929000.0,-49160000.0,-64157000.0,-53740000.0,
Interest Expense,54502000.0,53742000.0,47749000.0,64113000.0,52166000.0,
Interest Income,2732000.0,785000.0,530000.0,1872000.0,309000.0,
Normalized Income,74971322.902267,19226704.0,16210478.497611,56393774.7,54147604.102842,
Net Income From Continuing And Discontinued Operation,74416000.0,19262000.0,16224000.0,83654000.0,108948000.0,
Total Expenses,349308000.0,424023000.0,362096000.0,323488000.0,302945000.0,
Total Operating Income As Reported,77455000.0,19280000.0,23670000.0,72874000.0,56588000.0,
Diluted Average Shares,62228000.0,61001000.0,60551000.0,60424000.0,60279000.0,
Basic Average Shares,61721000.0,60162000.0,59783000.0,59811000.0,59792000.0,
Diluted EPS,0.33,0.05,0.01,0.35,0.54,
Basic EPS,0.33,0.05,0.01,0.35,0.54,
Diluted NI Availto Com Stockholders,20239000.0,2768000.0,316000.0,21008000.0,32579000.0,
Net Income Common Stockholders,20239000.0,2768000.0,316000.0,21008000.0,32579000.0,
Otherunder Preferred Stock Dividend,54177000.0,16494000.0,15908000.0,62646000.0,76369000.0,
Net Income,74416000.0,19262000.0,16224000.0,83654000.0,108948000.0,
Minority Interests,,,,,,0.0
Net Income Including Noncontrolling Interests,74416000.0,19262000.0,16224000.0,83654000.0,108948000.0,
Net Income Continuous Operations,74416000.0,19262000.0,16224000.0,83654000.0,108948000.0,
Tax Provision,7327000.0,2567000.0,1774000.0,8260000.0,9214000.0,
Pretax Income,81743000.0,21829000.0,17998000.0,91914000.0,118162000.0,
Other Income Expense,58095000.0,57518000.0,43538000.0,83197000.0,115390000.0,
Special Income Charges,-610000.0,40000.0,15000.0,29953000.0,59435000.0,
Gain On Sale Of Ppe,25000.0,40000.0,50000.0,0.0,76000.0,
Gain On Sale Of Business,0.0,,-35000.0,29953000.0,59884000.0,
Other Special Charges,635000.0,,0.0,,525000.0,
Earnings From Equity Interest,58705000.0,57478000.0,43523000.0,53244000.0,55955000.0,
Net Non Operating Interest Income Expense,-53782000.0,-54929000.0,-49160000.0,-64157000.0,-53740000.0,
Total Other Finance Cost,2012000.0,1972000.0,1941000.0,1916000.0,1883000.0,
Interest Expense Non Operating,54502000.0,53742000.0,47749000.0,64113000.0,52166000.0,
Interest Income Non Operating,2732000.0,785000.0,530000.0,1872000.0,309000.0,
Operating Income,77430000.0,19240000.0,23620000.0,72874000.0,56512000.0,
Operating Expense,98848000.0,107986000.0,98317000.0,91319000.0,81371000.0,
Other Operating Expenses,68045000.0,63603000.0,52692000.0,55804000.0,44068000.0,
Other Taxes,6559000.0,6791000.0,6314000.0,5896000.0,6212000.0,
Selling General And Administration,24244000.0,37592000.0,39311000.0,29619000.0,31091000.0,
General And Administrative Expense,24244000.0,37592000.0,39311000.0,29619000.0,31091000.0,
Other Gand A,24244000.0,37592000.0,39311000.0,29619000.0,31091000.0,
Gross Profit,176278000.0,127226000.0,121937000.0,164193000.0,137883000.0,
Cost Of Revenue,250460000.0,316037000.0,263779000.0,232169000.0,221574000.0,
Total Revenue,426738000.0,443263000.0,385716000.0,396362000.0,359457000.0,
Operating Revenue,424244000.0,440431000.0,382184000.0,393523000.0,356517000.0,
