,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-290218.932012,-13332.0,0.0,35571.0,-626096.085409
Tax Rate For Calcs,0.169125,0.202,0.16674,0.167,0.281139
Total Unusual Items,-1716000.0,-66000.0,0.0,213000.0,-2227000.0
Total Unusual Items Excluding Goodwill,-1716000.0,-66000.0,0.0,213000.0,-2227000.0
Net Income From Continuing Operation Net Minority Interest,15264000.0,15041000.0,16986000.0,19851000.0,11716000.0
Reconciled Depreciation,2659000.0,2662000.0,2592000.0,2629000.0,2687000.0
Net Interest Income,49802000.0,50292000.0,49473000.0,46031000.0,46476000.0
Interest Expense,24385000.0,24392000.0,25506000.0,28934000.0,28656000.0
Interest Income,74187000.0,74684000.0,74979000.0,74965000.0,75132000.0
Normalized Income,16689781.067988,15093668.0,16986000.0,19673571.0,13316903.914591
Net Income From Continuing And Discontinued Operation,15264000.0,15041000.0,16986000.0,19851000.0,11716000.0
Diluted Average Shares,17651298.0,17659593.0,16262965.0,15451545.0,15377980.0
Basic Average Shares,17524296.0,17482821.0,16020938.0,15258822.0,15248703.0
Diluted EPS,0.86,0.85,1.04,1.28,0.76
Basic EPS,0.87,0.86,1.06,1.3,0.77
Diluted NI Availto Com Stockholders,15264000.0,15041000.0,16986000.0,19851000.0,11716000.0
Net Income Common Stockholders,15264000.0,15041000.0,16986000.0,19851000.0,11716000.0
Net Income,15264000.0,15041000.0,16986000.0,19851000.0,11716000.0
Net Income Including Noncontrolling Interests,15264000.0,15041000.0,16986000.0,19851000.0,11716000.0
Net Income Continuous Operations,15264000.0,15041000.0,16986000.0,19851000.0,11716000.0
Tax Provision,3107000.0,3809000.0,3399000.0,3986000.0,4582000.0
Pretax Income,18371000.0,18850000.0,20385000.0,23837000.0,16298000.0
Special Income Charges,-1716000.0,-66000.0,0.0,213000.0,-2227000.0
Restructuring And Mergern Acquisition,355000.0,66000.0,0.0,-213000.0,2227000.0
Gain On Sale Of Security,12000.0,12000.0,-2000.0,206000.0,-27000.0
Depreciation Amortization Depletion Income Statement,1016000.0,1045000.0,1060000.0,1112000.0,1218000.0
Depreciation And Amortization In Income Statement,1016000.0,1045000.0,1060000.0,1112000.0,1218000.0
Amortization,1016000.0,1045000.0,1060000.0,1112000.0,1218000.0
Amortization Of Intangibles Income Statement,1016000.0,1045000.0,1060000.0,1112000.0,1218000.0
Selling General And Administration,21407000.0,21928000.0,20499000.0,20522000.0,19708000.0
Selling And Marketing Expense,1208000.0,1344000.0,1469000.0,1368000.0,1291000.0
General And Administrative Expense,20199000.0,20584000.0,19030000.0,19154000.0,18417000.0
Insurance And Claims,464000.0,630000.0,662000.0,660000.0,590000.0
Salaries And Wages,19735000.0,19954000.0,18368000.0,18494000.0,17827000.0
Total Revenue,57562000.0,59978000.0,57575000.0,53825000.0,53648000.0
Operating Revenue,57562000.0,59978000.0,57575000.0,53825000.0,53648000.0
Occupancy And Equipment,3482000.0,3675000.0,3571000.0,3478000.0,3787000.0
Professional Expense And Contract Services Expense,1361000.0,1527000.0,1846000.0,1487000.0,1778000.0
Other Non Interest Expense,10191000.0,10167000.0,10118000.0,2424000.0,9367000.0
