,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-70062.755352,0.0,0.0,,
Tax Rate For Calcs,0.294885,0.2731,0.244975,0.294,0.212343,,
Total Unusual Items,,,-286000.0,0.0,0.0,0.0,-390000.0
Total Unusual Items Excluding Goodwill,,,-286000.0,0.0,0.0,0.0,-390000.0
Net Income From Continuing Operation Net Minority Interest,7941000.0,7595000.0,9240000.0,7587000.0,7530000.0,,
Reconciled Depreciation,1306000.0,1158000.0,1119000.0,1109000.0,1161000.0,,
Net Interest Income,48290000.0,45505000.0,41908000.0,37681000.0,35042000.0,,
Interest Expense,41361000.0,40840000.0,44258000.0,45522000.0,44196000.0,,
Interest Income,89651000.0,86345000.0,86166000.0,83203000.0,79238000.0,,
Normalized Income,7941000.0,7595000.0,9455937.244648,7587000.0,7530000.0,,
Net Income From Continuing And Discontinued Operation,7941000.0,7595000.0,9240000.0,7587000.0,7530000.0,,
Diluted Average Shares,17773237.0,17812222.0,17770717.0,17700042.0,17792296.0,,
Basic Average Shares,17704110.0,17610917.0,17585213.0,17616046.0,17747070.0,,
Diluted EPS,0.45,0.43,0.52,0.43,0.42,,
Basic EPS,0.45,0.43,0.53,0.43,0.42,,
Diluted NI Availto Com Stockholders,7941000.0,7595000.0,9240000.0,7587000.0,7530000.0,,
Net Income Common Stockholders,7941000.0,7595000.0,9240000.0,7587000.0,7530000.0,,
Net Income,7941000.0,7595000.0,9240000.0,7587000.0,7530000.0,,
Net Income Including Noncontrolling Interests,7941000.0,7595000.0,9240000.0,7587000.0,7530000.0,,
Net Income Continuous Operations,7941000.0,7595000.0,9240000.0,7587000.0,7530000.0,,
Tax Provision,3321000.0,2853000.0,2998000.0,3159000.0,2030000.0,,
Pretax Income,11262000.0,10448000.0,12238000.0,10746000.0,9560000.0,,
Special Income Charges,,,-286000.0,0.0,0.0,0.0,-390000.0
Restructuring And Mergern Acquisition,,,286000.0,0.0,0.0,0.0,390000.0
Gain On Sale Of Security,49000.0,195000.0,549000.0,474000.0,-84000.0,,
Depreciation Amortization Depletion Income Statement,271000.0,272000.0,272000.0,272000.0,272000.0,,
Depreciation And Amortization In Income Statement,271000.0,272000.0,272000.0,272000.0,272000.0,,
Amortization,271000.0,272000.0,272000.0,272000.0,272000.0,,
Amortization Of Intangibles Income Statement,271000.0,272000.0,272000.0,272000.0,272000.0,,
Selling General And Administration,38025000.0,36888000.0,34543000.0,32260000.0,31379000.0,,
Selling And Marketing Expense,919000.0,154000.0,803000.0,340000.0,625000.0,,
General And Administrative Expense,37106000.0,36734000.0,33740000.0,31920000.0,30754000.0,,
Other Gand A,,,,,,395000.0,
Insurance And Claims,1045000.0,855000.0,825000.0,870000.0,870000.0,,
Salaries And Wages,36061000.0,35879000.0,32915000.0,31050000.0,29884000.0,,
Total Revenue,68649000.0,63316000.0,60760000.0,55555000.0,55661000.0,,
Operating Revenue,68649000.0,63316000.0,60760000.0,55555000.0,55661000.0,,
Occupancy And Equipment,6641000.0,6154000.0,5995000.0,5633000.0,5776000.0,,
Professional Expense And Contract Services Expense,1645000.0,1190000.0,2240000.0,2014000.0,1693000.0,,
Other Non Interest Expense,4219000.0,3893000.0,3448000.0,3406000.0,3070000.0,,
