,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1023991.437925,-1468320.0,-182928213.112775,-666310.0,-1853968.043508
Tax Rate For Calcs,0.254092,0.228,0.304084,0.23,0.22637
Normalized EBITDA,783596000.0,690241000.0,724134000.0,780118000.0,731904000.0
Total Unusual Items,-4030000.0,-6440000.0,-601571000.0,-2897000.0,-8190000.0
Total Unusual Items Excluding Goodwill,-4030000.0,-6440000.0,-601571000.0,-2897000.0,-8190000.0
Net Income From Continuing Operation Net Minority Interest,290276000.0,241510000.0,-196004000.0,308046000.0,275477000.0
Reconciled Depreciation,307657000.0,289949000.0,321793000.0,293642000.0,285353000.0
Reconciled Cost Of Revenue,1392857000.0,1291443000.0,1324774000.0,1344080000.0,1301070000.0
EBITDA,779566000.0,683801000.0,122563000.0,777221000.0,723714000.0
EBIT,471909000.0,393852000.0,-199230000.0,483578000.0,438361000.0
Net Interest Income,-80437000.0,-79105000.0,-80203000.0,-80189000.0,-78368000.0
Interest Expense,82751000.0,80875000.0,82419000.0,83520000.0,82377000.0
Interest Income,2314000.0,1770000.0,2216000.0,3331000.0,4009000.0
Normalized Income,293282008.562075,246481680.0,222638786.887225,310276690.0,281813031.956492
Net Income From Continuing And Discontinued Operation,290276000.0,241510000.0,-196004000.0,308046000.0,275477000.0
Total Expenses,1943480000.0,1831526000.0,1857902000.0,1860248000.0,1815271000.0
Total Operating Income As Reported,459545000.0,390210000.0,-199190000.0,475343000.0,424705000.0
Diluted Average Shares,258982647.0,258904806.0,258043117.0,258756528.0,258565246.0
Basic Average Shares,258377345.0,258193975.0,258043117.0,258023661.0,257994105.0
Diluted EPS,1.12,0.93,-0.76,1.19,1.07
Basic EPS,1.12,0.94,-0.76,1.19,1.07
Diluted NI Availto Com Stockholders,290276000.0,241510000.0,-196004000.0,308046000.0,275477000.0
Net Income Common Stockholders,290276000.0,241510000.0,-196004000.0,308046000.0,275477000.0
Net Income,290276000.0,241510000.0,-196004000.0,308046000.0,275477000.0
Minority Interests,0.0,0.0,0.0,0.0,77000.0
Net Income Including Noncontrolling Interests,290276000.0,241510000.0,-196004000.0,308046000.0,275400000.0
Net Income Continuous Operations,290276000.0,241510000.0,-196004000.0,308046000.0,275400000.0
Tax Provision,98882000.0,71467000.0,-85645000.0,92012000.0,80584000.0
Pretax Income,389158000.0,312977000.0,-281649000.0,400058000.0,355984000.0
Other Income Expense,6020000.0,-4568000.0,-603827000.0,2007000.0,1457000.0
Other Non Operating Income Expenses,10050000.0,1872000.0,-2256000.0,4904000.0,9647000.0
Special Income Charges,-4030000.0,-6440000.0,-601571000.0,-2897000.0,-8190000.0
Write Off,4030000.0,6440000.0,601571000.0,2897000.0,8190000.0
Net Non Operating Interest Income Expense,-80437000.0,-79105000.0,-80203000.0,-80189000.0,-78368000.0
Interest Expense Non Operating,82751000.0,80875000.0,82419000.0,83520000.0,82377000.0
Interest Income Non Operating,2314000.0,1770000.0,2216000.0,3331000.0,4009000.0
Operating Income,463575000.0,396650000.0,402381000.0,478240000.0,432895000.0
Operating Expense,550623000.0,540083000.0,533128000.0,516169000.0,514201000.0
Depreciation Amortization Depletion Income Statement,307657000.0,289949000.0,321793000.0,293643000.0,285353000.0
Depreciation And Amortization In Income Statement,307657000.0,289949000.0,321793000.0,293643000.0,285353000.0
Amortization,50236000.0,47642000.0,60184000.0,45170000.0,44124000.0
Amortization Of Intangibles Income Statement,50236000.0,47642000.0,60184000.0,45170000.0,44124000.0
Depreciation Income Statement,257421000.0,242307000.0,261609000.0,248473000.0,241229000.0
Selling General And Administration,242966000.0,250134000.0,211335000.0,222526000.0,228848000.0
Gross Profit,1014198000.0,936733000.0,935509000.0,994409000.0,947096000.0
Cost Of Revenue,1392857000.0,1291443000.0,1324774000.0,1344079000.0,1301070000.0
Total Revenue,2407055000.0,2228176000.0,2260283000.0,2338488000.0,2248166000.0
Operating Revenue,2407055000.0,2228176000.0,2260283000.0,2338488000.0,2248166000.0
