,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-1397550.0,-824.185398,0.0,,
Tax Rate For Calcs,0.0,0.0,0.21,0.003746,0.21,,
Normalized EBITDA,-2124000.0,-5792000.0,-9472000.0,-6286000.0,-2172000.0,,
Total Unusual Items,,,-6655000.0,-220000.0,,,-14978000.0
Total Unusual Items Excluding Goodwill,,,-6655000.0,-220000.0,,,-14978000.0
Net Income From Continuing Operation Net Minority Interest,-4811000.0,-9377000.0,-23342000.0,-11435000.0,-5896000.0,,
Reconciled Depreciation,2687000.0,3585000.0,7107000.0,4972000.0,3615000.0,,
Reconciled Cost Of Revenue,29369000.0,25996000.0,31309000.0,39196000.0,39115000.0,,
EBITDA,-2124000.0,-5792000.0,-16127000.0,-6506000.0,-2172000.0,,
EBIT,-4811000.0,-9377000.0,-23234000.0,-11478000.0,-5787000.0,,
Net Interest Income,463000.0,497000.0,701000.0,663000.0,723000.0,,
Interest Expense,0.0,0.0,0.0,0.0,14000.0,,
Interest Income,463000.0,497000.0,701000.0,663000.0,737000.0,,
Normalized Income,-4811000.0,-9377000.0,-18084550.0,-11215824.185398,-5896000.0,,
Net Income From Continuing And Discontinued Operation,-4811000.0,-9377000.0,-23342000.0,-11435000.0,-5896000.0,,
Total Expenses,46237000.0,45577000.0,54716000.0,61877000.0,60050000.0,,
Total Operating Income As Reported,-5274000.0,-9874000.0,-23935000.0,-12091000.0,-6514000.0,,
Diluted Average Shares,59552000.0,59441000.0,59274000.0,59268000.0,60681000.0,,
Basic Average Shares,59552000.0,59441000.0,59274000.0,59268000.0,60681000.0,,
Diluted EPS,-0.08,-0.16,-0.39,-0.19,-0.1,,
Basic EPS,-0.08,-0.16,-0.39,-0.19,-0.1,,
Diluted NI Availto Com Stockholders,-4811000.0,-9377000.0,-23342000.0,-11435000.0,-5896000.0,,
Net Income Common Stockholders,-4811000.0,-9377000.0,-23342000.0,-11435000.0,-5896000.0,,
Net Income,-4811000.0,-9377000.0,-23342000.0,-11435000.0,-5896000.0,,
Net Income Including Noncontrolling Interests,-4811000.0,-9377000.0,-23342000.0,-11435000.0,-5896000.0,,
Net Income Continuous Operations,-4811000.0,-9377000.0,-23342000.0,-11435000.0,-5896000.0,,
Tax Provision,0.0,0.0,108000.0,-43000.0,95000.0,,
Pretax Income,-4811000.0,-9377000.0,-23234000.0,-11478000.0,-5801000.0,,
Other Income Expense,,,-6655000.0,-270000.0,-10000.0,47000.0,-17746000.0
Other Non Operating Income Expenses,,,0.0,-50000.0,-10000.0,47000.0,-2768000.0
Special Income Charges,,,-6655000.0,-220000.0,,,-14978000.0
Write Off,,,,220000.0,,,
Net Non Operating Interest Income Expense,463000.0,497000.0,701000.0,663000.0,723000.0,,
Interest Expense Non Operating,0.0,0.0,0.0,0.0,14000.0,,
Interest Income Non Operating,463000.0,497000.0,701000.0,663000.0,737000.0,,
Operating Income,-5274000.0,-9874000.0,-17280000.0,-11871000.0,-6514000.0,,
Operating Expense,16868000.0,19581000.0,23407000.0,22681000.0,20935000.0,,
Other Operating Expenses,7867000.0,8792000.0,9322000.0,10032000.0,10210000.0,,
Provision For Doubtful Accounts,163000.0,92000.0,152000.0,272000.0,6000.0,,
Depreciation Amortization Depletion Income Statement,2687000.0,3585000.0,7107000.0,4972000.0,3615000.0,,
Depreciation And Amortization In Income Statement,2687000.0,3585000.0,7107000.0,4972000.0,3615000.0,,
Selling General And Administration,6151000.0,7112000.0,6826000.0,7405000.0,7104000.0,,
Gross Profit,11594000.0,9707000.0,6127000.0,10810000.0,14421000.0,,
Cost Of Revenue,29369000.0,25996000.0,31309000.0,39196000.0,39115000.0,,
Total Revenue,40963000.0,35703000.0,37436000.0,50006000.0,53536000.0,,
Operating Revenue,40963000.0,35703000.0,37436000.0,50006000.0,53536000.0,,
