,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,6579.3,15758.82,24157.98,-159749.1,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.0,,
Normalized EBITDA,-5267353.0,-3763498.0,-2159099.0,-1901643.0,-4608574.0,,
Total Unusual Items,31330.0,75042.0,115038.0,-760710.0,-711106.0,,
Total Unusual Items Excluding Goodwill,31330.0,75042.0,115038.0,-760710.0,-711106.0,,
Net Income From Continuing Operation Net Minority Interest,-5166633.0,-3113533.0,-1947341.0,-3460342.0,-5921998.0,,
Reconciled Depreciation,225360.0,219501.0,165953.0,138472.0,136756.0,,
Reconciled Cost Of Revenue,7071517.0,7629467.0,10620314.0,8316904.0,8685328.0,,
EBITDA,-5236023.0,-3688456.0,-2044061.0,-2662353.0,-5319680.0,,
EBIT,-5461383.0,-3907957.0,-2210014.0,-2800825.0,-5456436.0,,
Net Interest Income,326302.0,446448.0,197646.0,220017.0,226677.0,,
Interest Income,326302.0,446448.0,197646.0,220017.0,226677.0,,
Normalized Income,-5191383.7,-3172816.18,-2038221.02,-2859381.1,-5210892.0,,
Net Income From Continuing And Discontinued Operation,-5166633.0,-3113533.0,-1947341.0,-3460342.0,-5921998.0,,
Total Expenses,13916266.0,14446449.0,16856509.0,16120433.0,17792859.0,,
Total Operating Income As Reported,-5461383.0,-3907957.0,-2210014.0,-2800825.0,-5456436.0,,
Diluted Average Shares,166351615.0,166118010.0,,124318056.0,121400739.0,120114985.0,
Basic Average Shares,166351615.0,166118010.0,,124318056.0,121400739.0,120114985.0,
Diluted EPS,-0.03,-0.02,,-0.03,-0.05,-0.27,
Basic EPS,-0.03,-0.02,,-0.03,-0.05,-0.27,
Diluted NI Availto Com Stockholders,-5166633.0,-3113533.0,-1947341.0,-3460342.0,-5921998.0,,
Net Income Common Stockholders,-5166633.0,-3113533.0,-1947341.0,-3460342.0,-5921998.0,,
Net Income,-5166633.0,-3113533.0,-1947341.0,-3460342.0,-5921998.0,,
Minority Interests,,,,,,,0.0
Net Income Including Noncontrolling Interests,-5166633.0,-3113533.0,-1947341.0,-3460342.0,-5921998.0,,
Net Income Continuous Operations,-5166633.0,-3113533.0,-1947341.0,-3460342.0,-5921998.0,,
Tax Provision,52000.0,52000.0,45000.0,125000.0,0.0,,
Pretax Income,-5114633.0,-3061533.0,-1902341.0,-3335342.0,-5921998.0,,
Other Income Expense,20448.0,399976.0,110027.0,-754534.0,-692239.0,,
Other Non Operating Income Expenses,-10882.0,324934.0,-5011.0,6176.0,18867.0,,
Special Income Charges,-858.0,-24121.0,1637895.0,-903609.0,-734286.0,,
Other Special Charges,,,0.0,,,24800000.0,
Write Off,858.0,24121.0,,903609.0,734286.0,0.0,
Gain On Sale Of Security,32188.0,99163.0,-1522857.0,142899.0,23180.0,,
Net Non Operating Interest Income Expense,326302.0,446448.0,197646.0,220017.0,226677.0,,
Interest Income Non Operating,326302.0,446448.0,197646.0,220017.0,226677.0,,
Operating Income,-5461383.0,-3907957.0,-2210014.0,-2800825.0,-5456436.0,,
Operating Expense,6844749.0,6816982.0,6236195.0,7803529.0,9107531.0,,
Research And Development,1945436.0,2115921.0,3098089.0,2596649.0,1839663.0,,
Selling General And Administration,4899313.0,4701061.0,3138106.0,5206880.0,7267868.0,,
Gross Profit,1383366.0,2909025.0,4026181.0,5002704.0,3651095.0,,
Cost Of Revenue,7071517.0,7629467.0,10620314.0,8316904.0,8685328.0,,
Total Revenue,8454883.0,10538492.0,14646495.0,13319608.0,12336423.0,,
Operating Revenue,8406343.0,10466552.0,14994935.0,13190542.0,12224359.0,,
