,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,19090890.0,0.0,739830.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.0,0.21,,
Normalized EBITDA,44117000.0,45728000.0,43488000.0,40585000.0,39928000.0,,
Total Unusual Items,90909000.0,,3523000.0,-3520000.0,,,-15000.0
Total Unusual Items Excluding Goodwill,90909000.0,,3523000.0,-3520000.0,,,-15000.0
Net Income From Continuing Operation Net Minority Interest,95942000.0,6792000.0,9799000.0,-539000.0,1498000.0,,
Reconciled Depreciation,29649000.0,29719000.0,28116000.0,27303000.0,28133000.0,,
Reconciled Cost Of Revenue,22759000.0,20998000.0,22325000.0,20831000.0,19946000.0,,
EBITDA,135026000.0,45728000.0,47011000.0,37065000.0,39928000.0,,
EBIT,104288000.0,15114000.0,18155000.0,8931000.0,11138000.0,,
Net Interest Income,-8346000.0,-8322000.0,-8356000.0,-9470000.0,-9640000.0,,
Interest Expense,8346000.0,8322000.0,8356000.0,9470000.0,9640000.0,,
Normalized Income,24123890.0,6792000.0,7015830.0,2981000.0,1498000.0,,
Net Income From Continuing And Discontinued Operation,95942000.0,6792000.0,9799000.0,-539000.0,1498000.0,,
Total Expenses,61114000.0,59264000.0,58845000.0,56267000.0,56740000.0,,
Diluted Average Shares,78292422.0,78160787.0,78014472.0,68526238.0,68327263.0,,
Basic Average Shares,77591538.0,77563971.0,77222248.0,68526238.0,67900275.0,,
Diluted EPS,1.23,0.09,0.13,-0.01,0.02,,
Basic EPS,1.24,0.09,0.13,-0.01,0.02,,
Diluted NI Availto Com Stockholders,95942000.0,6792000.0,9799000.0,-539000.0,1498000.0,,
Net Income Common Stockholders,95942000.0,6792000.0,9799000.0,-539000.0,1498000.0,,
Otherunder Preferred Stock Dividend,,,,,,,0.0
Net Income,95942000.0,6792000.0,9799000.0,-539000.0,1498000.0,,
Net Income Including Noncontrolling Interests,95942000.0,6792000.0,9799000.0,-539000.0,1498000.0,,
Net Income Continuous Operations,95942000.0,6792000.0,9799000.0,-539000.0,1498000.0,,
Pretax Income,95942000.0,6792000.0,9799000.0,-539000.0,1498000.0,,
Other Income Expense,91851000.0,607000.0,5768000.0,-3323000.0,455000.0,,
Other Non Operating Income Expenses,942000.0,607000.0,2245000.0,197000.0,455000.0,,
Special Income Charges,,,0.0,-3854000.0,,,-15000.0
Impairment Of Capital Assets,,,0.0,3854000.0,,,
Earnings From Equity Interest,,,0.0,0.0,0.0,0.0,-110000.0
Gain On Sale Of Security,90909000.0,,3523000.0,334000.0,,,0.0
Net Non Operating Interest Income Expense,-8346000.0,-8322000.0,-8356000.0,-9470000.0,-9640000.0,,
Interest Expense Non Operating,8346000.0,8322000.0,8356000.0,9470000.0,9640000.0,,
Operating Income,12437000.0,14507000.0,12387000.0,12254000.0,10683000.0,,
Operating Expense,39444000.0,39161000.0,37260000.0,36267000.0,37451000.0,,
Depreciation Amortization Depletion Income Statement,30738000.0,30614000.0,28856000.0,28134000.0,28790000.0,,
Depreciation And Amortization In Income Statement,30738000.0,30614000.0,28856000.0,28134000.0,28790000.0,,
Selling General And Administration,8706000.0,8547000.0,8404000.0,8133000.0,8661000.0,,
General And Administrative Expense,8706000.0,8547000.0,8404000.0,8133000.0,8661000.0,,
Other Gand A,8706000.0,8547000.0,8404000.0,8133000.0,8661000.0,,
Gross Profit,51881000.0,53668000.0,49647000.0,48521000.0,48134000.0,,
Cost Of Revenue,21670000.0,20103000.0,21585000.0,20000000.0,19289000.0,,
Total Revenue,73551000.0,73771000.0,71232000.0,68521000.0,67423000.0,,
Operating Revenue,73551000.0,73771000.0,71232000.0,68521000.0,67423000.0,,
