,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,392827.077748,-296175.0,-7081600.0,-6148170.0,241805.683356,
Tax Rate For Calcs,0.360723,0.359,0.4,0.21,0.245737,
Normalized EBITDA,138190000.0,96565000.0,92687000.0,97507000.0,102392000.0,
Total Unusual Items,1089000.0,-825000.0,-17704000.0,-29277000.0,984000.0,
Total Unusual Items Excluding Goodwill,1089000.0,-825000.0,-17704000.0,-29277000.0,984000.0,
Net Income From Continuing Operation Net Minority Interest,57705000.0,28872000.0,11924000.0,1761000.0,27870000.0,
Reconciled Depreciation,37914000.0,39172000.0,41206000.0,44118000.0,53921000.0,
Reconciled Cost Of Revenue,184503000.0,187335000.0,181321000.0,185799000.0,194227000.0,
EBITDA,139279000.0,95740000.0,74983000.0,68230000.0,103376000.0,
EBIT,101365000.0,56568000.0,33777000.0,24112000.0,49455000.0,
Net Interest Income,-11099000.0,-11551000.0,-13784000.0,-10901000.0,-12505000.0,
Interest Expense,11099000.0,11551000.0,13784000.0,10901000.0,12505000.0,
Normalized Income,57008827.077748,29400825.0,22546400.0,24889830.0,27127805.683356,
Net Income From Continuing And Discontinued Operation,57705000.0,28872000.0,11924000.0,1761000.0,27870000.0,
Total Expenses,205262000.0,204888000.0,198679000.0,192925000.0,198366000.0,
Total Operating Income As Reported,93756000.0,52355000.0,38137000.0,22475000.0,40600000.0,
Diluted Average Shares,639739000.0,634708000.0,631442000.0,625739000.0,622206000.0,
Basic Average Shares,636928000.0,632047000.0,628025000.0,621921000.0,617106000.0,
Diluted EPS,0.09,0.05,0.02,0.002594,0.04,
Basic EPS,0.09,0.05,0.02,0.00261,0.04,
Diluted NI Availto Com Stockholders,57567000.0,28734000.0,11786000.0,1623000.0,27732000.0,
Net Income Common Stockholders,57567000.0,28734000.0,11786000.0,1623000.0,27732000.0,
Preferred Stock Dividends,138000.0,138000.0,138000.0,138000.0,138000.0,
Net Income,57705000.0,28872000.0,11924000.0,1761000.0,27870000.0,
Net Income Including Noncontrolling Interests,57705000.0,28872000.0,11924000.0,1761000.0,27870000.0,
Net Income Continuous Operations,57705000.0,28872000.0,11924000.0,1761000.0,27870000.0,
Tax Provision,32561000.0,16145000.0,8069000.0,11450000.0,9080000.0,
Pretax Income,90266000.0,45017000.0,19993000.0,13211000.0,36950000.0,
Other Income Expense,2600000.0,117000.0,-17199000.0,-28048000.0,2164000.0,
Other Non Operating Income Expenses,1511000.0,942000.0,505000.0,1229000.0,1180000.0,
Special Income Charges,-5009000.0,-4096000.0,-12839000.0,-29685000.0,-6691000.0,
Gain On Sale Of Business,-844000.0,-790000.0,-3162000.0,-1542000.0,-1153000.0,
Other Special Charges,4165000.0,3306000.0,9567000.0,13679000.0,5538000.0,
Impairment Of Capital Assets,,,110000.0,14464000.0,,
Restructuring And Mergern Acquisition,,,,,,1164000.0
Gain On Sale Of Security,6098000.0,3271000.0,-4865000.0,408000.0,7675000.0,
Net Non Operating Interest Income Expense,-11099000.0,-11551000.0,-13784000.0,-10901000.0,-12505000.0,
Interest Expense Non Operating,11099000.0,11551000.0,13784000.0,10901000.0,12505000.0,
Operating Income,98765000.0,56451000.0,50976000.0,52160000.0,47291000.0,
Operating Expense,20759000.0,17553000.0,17358000.0,7126000.0,4139000.0,
Other Operating Expenses,8219000.0,5554000.0,8310000.0,-3275000.0,-10601000.0,
Selling General And Administration,12540000.0,11999000.0,9048000.0,10401000.0,14740000.0,
General And Administrative Expense,12540000.0,11999000.0,9048000.0,10401000.0,14740000.0,
Other Gand A,12540000.0,11999000.0,9048000.0,10401000.0,14740000.0,
Gross Profit,119524000.0,74004000.0,68334000.0,59286000.0,51430000.0,
Cost Of Revenue,184503000.0,187335000.0,181321000.0,185799000.0,194227000.0,
Total Revenue,304027000.0,261339000.0,249655000.0,245085000.0,245657000.0,
Operating Revenue,304027000.0,261339000.0,249655000.0,245085000.0,245657000.0,
