,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-24772000.0,-22808000.0,-24368000.0,-20787000.0,-26666000.0,
Total Unusual Items,,,,0.0,0.0,
Total Unusual Items Excluding Goodwill,,,,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Reconciled Depreciation,21000.0,24000.0,22000.0,23000.0,23000.0,
Reconciled Cost Of Revenue,,,,0.0,0.0,0.0
EBITDA,-24772000.0,-22808000.0,-24368000.0,-20787000.0,-26666000.0,
EBIT,-24793000.0,-22832000.0,-24390000.0,-20810000.0,-26689000.0,
Net Interest Income,1914000.0,2147000.0,2521000.0,2649000.0,2703000.0,
Interest Income,1914000.0,2147000.0,2521000.0,2649000.0,2703000.0,
Normalized Income,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Net Income From Continuing And Discontinued Operation,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Total Expenses,24819000.0,22961000.0,24390000.0,20814000.0,26700000.0,
Total Operating Income As Reported,-24793000.0,-22832000.0,-24390000.0,-20810000.0,-26689000.0,
Diluted Average Shares,89701117.0,89630959.0,89259106.0,,88620666.0,88583567.0
Basic Average Shares,89701117.0,89630959.0,89259106.0,,88620666.0,88583567.0
Diluted EPS,-0.26,-0.23,-0.25,,-0.27,-0.21
Basic EPS,-0.26,-0.23,-0.25,,-0.27,-0.21
Diluted NI Availto Com Stockholders,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Net Income Common Stockholders,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Net Income,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Net Income Including Noncontrolling Interests,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Net Income Continuous Operations,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Tax Provision,,,,0.0,0.0,
Pretax Income,-22879000.0,-20685000.0,-21869000.0,-18161000.0,-23986000.0,
Special Income Charges,,,,0.0,0.0,
Gain On Sale Of Business,,,,0.0,0.0,
Net Non Operating Interest Income Expense,1914000.0,2147000.0,2521000.0,2649000.0,2703000.0,
Interest Income Non Operating,1914000.0,2147000.0,2521000.0,2649000.0,2703000.0,
Operating Income,-24793000.0,-22832000.0,-24390000.0,-20810000.0,-26689000.0,
Operating Expense,24819000.0,22961000.0,24390000.0,20814000.0,26700000.0,
Other Operating Expenses,,,,,,-26000.0
Research And Development,19646000.0,18428000.0,18844000.0,15644000.0,17396000.0,
Selling General And Administration,5173000.0,4533000.0,5546000.0,5170000.0,9304000.0,
General And Administrative Expense,5173000.0,4533000.0,5546000.0,5170000.0,9304000.0,
Other Gand A,5173000.0,4533000.0,5546000.0,5170000.0,9304000.0,
Gross Profit,,,,4000.0,11000.0,26000.0
Cost Of Revenue,,,,0.0,0.0,0.0
Total Revenue,26000.0,129000.0,0.0,4000.0,11000.0,
Operating Revenue,26000.0,129000.0,0.0,4000.0,11000.0,
