,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,1005750.0,630600.0,3909600.0,0.0,
Tax Rate For Calcs,0.0,0.15,0.15,0.4,0.0,
Normalized EBITDA,4511000.0,-8909000.0,-8072000.0,6529000.0,5996000.0,
Total Unusual Items,-381000.0,6705000.0,4204000.0,9774000.0,6683000.0,
Total Unusual Items Excluding Goodwill,-381000.0,6705000.0,4204000.0,9774000.0,6683000.0,
Net Income From Continuing Operation Net Minority Interest,-2406000.0,2175000.0,-10183000.0,-1043000.0,6821000.0,
Reconciled Depreciation,153000.0,196000.0,228000.0,755000.0,-721000.0,
Reconciled Cost Of Revenue,,,177000.0,,,
EBITDA,4130000.0,-2204000.0,-3868000.0,16303000.0,12679000.0,
EBIT,3977000.0,-2400000.0,-4096000.0,15548000.0,12579000.0,
Net Interest Income,6824000.0,6260000.0,6204000.0,5445000.0,9160000.0,
Interest Expense,6384000.0,6176000.0,5996000.0,5932000.0,5758000.0,
Interest Income,13034000.0,12265000.0,11405000.0,11220000.0,14724000.0,
Normalized Income,-2025000.0,-3524250.0,-13756400.0,-6907400.0,138000.0,
Net Income From Continuing And Discontinued Operation,-2406000.0,2175000.0,-10183000.0,1262337000.0,6621000.0,
Total Expenses,7807000.0,6983000.0,8513000.0,26356000.0,7183000.0,
Diluted Average Shares,161451000.0,166199000.0,160767000.0,,163773000.0,161822000.0
Basic Average Shares,161451000.0,161194000.0,160767000.0,,159919000.0,157834000.0
Diluted EPS,-0.01,0.01,-0.06,,0.04,0.16
Basic EPS,-0.01,0.01,-0.06,,0.04,0.16
Diluted NI Availto Com Stockholders,-2406000.0,2175000.0,-10183000.0,1262337000.0,6621000.0,
Net Income Common Stockholders,-2406000.0,2175000.0,-10183000.0,1262337000.0,6621000.0,
Net Income,-2406000.0,2175000.0,-10183000.0,1262337000.0,6621000.0,
Net Income Including Noncontrolling Interests,-2407000.0,2175000.0,-10183000.0,1262337000.0,6621000.0,
Net Income Discontinuous Operations,0.0,0.0,0.0,1263380000.0,-200000.0,
Net Income Continuous Operations,-2407000.0,2175000.0,-10183000.0,-1043000.0,6821000.0,
Tax Provision,0.0,-10751000.0,91000.0,,0.0,0.0
Pretax Income,-2407000.0,-8576000.0,-10092000.0,9616000.0,6821000.0,
Other Income Expense,-1424000.0,-7853000.0,-7783000.0,30527000.0,4844000.0,
Special Income Charges,-805000.0,-512000.0,-1018000.0,-2689000.0,-1241000.0,
Gain On Sale Of Business,,,-272000.0,,,
Restructuring And Mergern Acquisition,805000.0,512000.0,746000.0,2689000.0,1241000.0,
Earnings From Equity Interest,-1043000.0,-14558000.0,-11987000.0,20753000.0,-1839000.0,
Gain On Sale Of Security,424000.0,7217000.0,5222000.0,12463000.0,7924000.0,
Net Non Operating Interest Income Expense,6824000.0,6260000.0,6204000.0,5445000.0,9160000.0,
Total Other Finance Cost,-174000.0,-171000.0,-795000.0,-157000.0,-194000.0,
Interest Expense Non Operating,6384000.0,6176000.0,5996000.0,5932000.0,5758000.0,
Interest Income Non Operating,13034000.0,12265000.0,11405000.0,11220000.0,14724000.0,
Operating Income,-7807000.0,-6983000.0,-8513000.0,-26356000.0,-7183000.0,
Operating Expense,7807000.0,6983000.0,8336000.0,26356000.0,7183000.0,
Other Operating Expenses,1761000.0,2756000.0,3085000.0,11216000.0,1838000.0,
Depreciation Amortization Depletion Income Statement,122000.0,138000.0,,129000.0,100000.0,98000.0
Depreciation And Amortization In Income Statement,122000.0,138000.0,,129000.0,100000.0,98000.0
Depreciation Income Statement,122000.0,138000.0,,129000.0,100000.0,98000.0
Selling General And Administration,5924000.0,4089000.0,5251000.0,15011000.0,5245000.0,
General And Administrative Expense,5924000.0,4089000.0,5251000.0,15011000.0,5245000.0,
Other Gand A,1778000.0,1972000.0,2385000.0,4628000.0,2143000.0,
Salaries And Wages,4146000.0,2117000.0,2866000.0,10383000.0,3102000.0,
Gross Profit,,,-177000.0,,,
Cost Of Revenue,,,177000.0,,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
