,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.083485,
Normalized EBITDA,38974000.0,13553000.0,24392000.0,22899000.0,44683000.0,
Total Unusual Items,,,,0.0,0.0,
Total Unusual Items Excluding Goodwill,,,,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-4125000.0,-7724000.0,-12051000.0,-14878000.0,19124000.0,
Reconciled Depreciation,32445000.0,28733000.0,25663000.0,24399000.0,21053000.0,
Reconciled Cost Of Revenue,155978000.0,120190000.0,141462000.0,130205000.0,118331000.0,
EBITDA,38974000.0,13553000.0,24392000.0,22899000.0,44683000.0,
EBIT,6529000.0,-15180000.0,-1271000.0,-1500000.0,23630000.0,
Net Interest Income,29297000.0,28539000.0,26905000.0,23629000.0,24806000.0,
Interest Expense,1966000.0,1357000.0,3143000.0,3604000.0,2764000.0,
Interest Income,31263000.0,30878000.0,30048000.0,27233000.0,27570000.0,
Normalized Income,-4125000.0,-7724000.0,-12051000.0,-14878000.0,19124000.0,
Net Income From Continuing And Discontinued Operation,-4125000.0,-7724000.0,-12051000.0,-14878000.0,19124000.0,
Total Expenses,703445000.0,688040000.0,658622000.0,619818000.0,556214000.0,
Total Operating Income As Reported,-25411000.0,-40140000.0,-30667000.0,-26950000.0,-3013000.0,
Diluted Average Shares,154909000.0,153672000.0,152557000.0,151497000.0,154081000.0,
Basic Average Shares,154909000.0,153672000.0,152557000.0,151497000.0,150290000.0,
Diluted EPS,-0.03,-0.05,-0.08,-0.1,0.12,
Basic EPS,-0.03,-0.05,-0.08,-0.1,0.13,
Diluted NI Availto Com Stockholders,-4125000.0,-7724000.0,-12051000.0,-14878000.0,19124000.0,
Net Income Common Stockholders,-4125000.0,-7724000.0,-12051000.0,-14878000.0,19124000.0,
Net Income,-4125000.0,-7724000.0,-12051000.0,-14878000.0,19124000.0,
Net Income Including Noncontrolling Interests,-4125000.0,-7724000.0,-12051000.0,-14878000.0,19124000.0,
Net Income Continuous Operations,-4125000.0,-7724000.0,-12051000.0,-14878000.0,19124000.0,
Tax Provision,8688000.0,-8813000.0,7637000.0,9774000.0,1742000.0,
Pretax Income,4563000.0,-16537000.0,-4414000.0,-5104000.0,20866000.0,
Other Income Expense,677000.0,-4936000.0,-652000.0,-1783000.0,-927000.0,
Other Non Operating Income Expenses,677000.0,-4936000.0,-652000.0,-1783000.0,-927000.0,
Special Income Charges,,,,0.0,0.0,
Restructuring And Mergern Acquisition,,,,0.0,0.0,
Net Non Operating Interest Income Expense,29297000.0,28539000.0,26905000.0,23629000.0,24806000.0,
Total Other Finance Cost,,982000.0,,,,978000.0
Interest Expense Non Operating,1966000.0,1357000.0,3143000.0,3604000.0,2764000.0,
Interest Income Non Operating,31263000.0,30878000.0,30048000.0,27233000.0,27570000.0,
Operating Income,-25411000.0,-40140000.0,-30667000.0,-26950000.0,-3013000.0,
Operating Expense,547467000.0,539542000.0,517160000.0,489613000.0,437883000.0,
Depreciation Amortization Depletion Income Statement,,425000.0,,,,226000.0
Depreciation And Amortization In Income Statement,,425000.0,,,,226000.0
Amortization,,425000.0,,,,226000.0
Amortization Of Intangibles Income Statement,,425000.0,,,,226000.0
Research And Development,169765000.0,170860000.0,154254000.0,139150000.0,124958000.0,
Selling General And Administration,377702000.0,368257000.0,362906000.0,350463000.0,312925000.0,
Selling And Marketing Expense,314605000.0,307447000.0,306087000.0,294200000.0,262447000.0,
General And Administrative Expense,63097000.0,60810000.0,56819000.0,56263000.0,50478000.0,
Other Gand A,63097000.0,60810000.0,56819000.0,56263000.0,50478000.0,
Gross Profit,522056000.0,499402000.0,486493000.0,462663000.0,434870000.0,
Cost Of Revenue,155978000.0,148498000.0,141462000.0,130205000.0,118331000.0,
Total Revenue,678034000.0,647900000.0,627955000.0,592868000.0,553201000.0,
Operating Revenue,678034000.0,647900000.0,627955000.0,592868000.0,553201000.0,
