,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,2940000.0,-358974.358974,2343750.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.179487,0.011719,,
Normalized EBITDA,58000000.0,71000000.0,14000000.0,98000000.0,115000000.0,,
Total Unusual Items,0.0,0.0,14000000.0,-2000000.0,200000000.0,,
Total Unusual Items Excluding Goodwill,0.0,0.0,14000000.0,-2000000.0,200000000.0,,
Net Income From Continuing Operation Net Minority Interest,-42000000.0,-14000000.0,101000000.0,32000000.0,253000000.0,,
Reconciled Depreciation,56000000.0,55000000.0,45000000.0,42000000.0,43000000.0,,
Reconciled Cost Of Revenue,345000000.0,294000000.0,275000000.0,278000000.0,263000000.0,,
EBITDA,58000000.0,71000000.0,28000000.0,96000000.0,315000000.0,,
EBIT,2000000.0,16000000.0,-17000000.0,54000000.0,272000000.0,,
Net Interest Income,-25000000.0,-25000000.0,-33000000.0,-6000000.0,-17000000.0,,
Interest Expense,15000000.0,15000000.0,15000000.0,15000000.0,16000000.0,,
Interest Income,3000000.0,4000000.0,5000000.0,6000000.0,7000000.0,,
Normalized Income,-42000000.0,-14000000.0,89940000.0,33641025.641026,55343750.0,,
Net Income From Continuing And Discontinued Operation,-42000000.0,-14000000.0,101000000.0,32000000.0,253000000.0,,
Total Expenses,371000000.0,317000000.0,306000000.0,305000000.0,287000000.0,,
Total Operating Income As Reported,6000000.0,18000000.0,-3000000.0,47000000.0,288000000.0,,
Diluted Average Shares,65000000.0,65000000.0,65584416.0,70000000.0,73000000.0,,
Basic Average Shares,62000000.0,62000000.0,63924051.0,67000000.0,70000000.0,,
Diluted EPS,-0.68,-0.23,1.54,0.49,3.49,,
Basic EPS,-0.68,-0.23,1.58,0.49,3.61,,
Diluted NI Availto Com Stockholders,-41000000.0,-13000000.0,103000000.0,33000000.0,255000000.0,,
Average Dilution Earnings,1000000.0,1000000.0,2000000.0,1000000.0,2000000.0,,
Net Income Common Stockholders,-42000000.0,-14000000.0,101000000.0,32000000.0,253000000.0,,
Net Income,-42000000.0,-14000000.0,101000000.0,32000000.0,253000000.0,,
Net Income Including Noncontrolling Interests,-42000000.0,-14000000.0,101000000.0,32000000.0,253000000.0,,
Net Income Discontinuous Operations,,,,,,,0.0
Net Income Continuous Operations,-42000000.0,-14000000.0,101000000.0,32000000.0,253000000.0,,
Tax Provision,29000000.0,15000000.0,-133000000.0,7000000.0,3000000.0,,
Pretax Income,-13000000.0,1000000.0,-32000000.0,39000000.0,256000000.0,,
Other Income Expense,6000000.0,8000000.0,18000000.0,-4000000.0,185000000.0,,
Special Income Charges,0.0,0.0,14000000.0,-2000000.0,200000000.0,,
Gain On Sale Of Ppe,,,31000000.0,0.0,203000000.0,0.0,0.0
Gain On Sale Of Business,0.0,,31000000.0,0.0,203000000.0,0.0,
Restructuring And Mergern Acquisition,0.0,0.0,17000000.0,2000000.0,3000000.0,,
Earnings From Equity Interest,6000000.0,8000000.0,4000000.0,-2000000.0,-15000000.0,,
Net Non Operating Interest Income Expense,-25000000.0,-25000000.0,-33000000.0,-6000000.0,-17000000.0,,
Total Other Finance Cost,13000000.0,14000000.0,23000000.0,-3000000.0,8000000.0,,
Interest Expense Non Operating,15000000.0,15000000.0,15000000.0,15000000.0,16000000.0,,
Interest Income Non Operating,3000000.0,4000000.0,5000000.0,6000000.0,7000000.0,,
Operating Income,6000000.0,18000000.0,-17000000.0,49000000.0,88000000.0,,
Operating Expense,26000000.0,23000000.0,31000000.0,27000000.0,24000000.0,,
Other Operating Expenses,,,0.0,,,-16000000.0,
Selling General And Administration,26000000.0,23000000.0,31000000.0,27000000.0,24000000.0,,
Gross Profit,32000000.0,41000000.0,14000000.0,76000000.0,112000000.0,,
Cost Of Revenue,345000000.0,294000000.0,275000000.0,278000000.0,263000000.0,,
Total Revenue,377000000.0,335000000.0,289000000.0,354000000.0,375000000.0,,
Operating Revenue,377000000.0,332000000.0,289000000.0,354000000.0,373000000.0,,
