,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-557368902.439024,-1690216907.49045,-385056011.588605,6489594.742607,-237090429.042904,
Tax Rate For Calcs,0.338415,0.351104,0.328827,0.041073,0.155776,
Normalized EBITDA,2730000000.0,1255000000.0,1390000000.0,-332000000.0,718000000.0,
Total Unusual Items,-1647000000.0,-4814000000.0,-1171000000.0,158000000.0,-1522000000.0,
Total Unusual Items Excluding Goodwill,-1647000000.0,-4814000000.0,-1171000000.0,158000000.0,-1522000000.0,
Net Income From Continuing Operation Net Minority Interest,-593000000.0,-3736000000.0,-1345000000.0,-1575000000.0,-2418000000.0,
Reconciled Depreciation,1293000000.0,1288000000.0,1229000000.0,1386000000.0,1285000000.0,
Reconciled Cost Of Revenue,19015000000.0,17685000000.0,16709000000.0,15683000000.0,16106000000.0,
EBITDA,1083000000.0,-3559000000.0,219000000.0,-174000000.0,-804000000.0,
EBIT,-210000000.0,-4847000000.0,-1010000000.0,-1560000000.0,-2089000000.0,
Net Interest Income,-1147000000.0,-1328000000.0,-959000000.0,-1003000000.0,-981000000.0,
Interest Expense,1102000000.0,1174000000.0,1061000000.0,266000000.0,941000000.0,
Interest Income,366000000.0,330000000.0,363000000.0,-90000000.0,352000000.0,
Normalized Income,496631097.560976,-612216907.49045,-559056011.588605,-1726510405.257393,-1133090429.042904,
Net Income From Continuing And Discontinued Operation,-593000000.0,-3736000000.0,-1345000000.0,-1575000000.0,-2418000000.0,
Total Expenses,20239000000.0,18843000000.0,17923000000.0,17671000000.0,17257000000.0,
Total Operating Income As Reported,1020000000.0,-158000000.0,-41000000.0,,-620000000.0,-1640000000.0
Diluted Average Shares,398484206.0,398484206.0,398484206.0,398484206.0,398484206.0,
Basic Average Shares,398484206.0,398484206.0,398484206.0,398484206.0,398484206.0,
Diluted EPS,-1.488139,-9.375528,-3.375291,-3.952478,-6.067995,
Basic EPS,-1.488139,-9.375528,-3.375291,-3.952478,-6.067995,
Diluted NI Availto Com Stockholders,-593000000.0,-3736000000.0,-1345000000.0,-1575000000.0,-2418000000.0,
Net Income Common Stockholders,-593000000.0,-3736000000.0,-1345000000.0,-1575000000.0,-2418000000.0,
Net Income,-593000000.0,-3736000000.0,-1345000000.0,-1575000000.0,-2418000000.0,
Minority Interests,277000000.0,171000000.0,45000000.0,176000000.0,140000000.0,
Net Income Including Noncontrolling Interests,-868000000.0,-3906000000.0,-1390000000.0,-1751000000.0,-2558000000.0,
Net Income Discontinuous Operations,,0.0,,,,0.0
Net Income Continuous Operations,-868000000.0,-3907000000.0,-1390000000.0,-1751000000.0,-2558000000.0,
Tax Provision,-444000000.0,-2114000000.0,-681000000.0,-75000000.0,-472000000.0,
Pretax Income,-1312000000.0,-6021000000.0,-2071000000.0,-1826000000.0,-3030000000.0,
Other Income Expense,-1191000000.0,-4925000000.0,-1108000000.0,157000000.0,-1468000000.0,
Other Non Operating Income Expenses,447000000.0,-89000000.0,68000000.0,,57000000.0,-19000000.0
Special Income Charges,-461000000.0,-279000000.0,-100000000.0,-47000000.0,-92000000.0,
Other Special Charges,487000000.0,378000000.0,57000000.0,,102000000.0,1070000000.0
Write Off,-46000000.0,-99000000.0,43000000.0,47000000.0,-12000000.0,
Restructuring And Mergern Acquisition,20000000.0,0.0,0.0,,2000000.0,3000000.0
Earnings From Equity Interest,9000000.0,-22000000.0,-5000000.0,-1000000.0,-3000000.0,
Gain On Sale Of Security,-1186000000.0,-4535000000.0,-1071000000.0,205000000.0,-1430000000.0,
Net Non Operating Interest Income Expense,-1147000000.0,-1328000000.0,-959000000.0,-1003000000.0,-981000000.0,
Total Other Finance Cost,411000000.0,484000000.0,261000000.0,,392000000.0,319000000.0
Interest Expense Non Operating,1102000000.0,1174000000.0,1061000000.0,266000000.0,941000000.0,
Interest Income Non Operating,366000000.0,330000000.0,363000000.0,-90000000.0,352000000.0,
Operating Income,1025000000.0,232000000.0,-3000000.0,-980000000.0,-582000000.0,
Operating Expense,1224000000.0,1158000000.0,1214000000.0,1988000000.0,1151000000.0,
Other Operating Expenses,10000000.0,73000000.0,13000000.0,734000000.0,8000000.0,
Other Taxes,-66000000.0,-55000000.0,-16000000.0,,-52000000.0,-144000000.0
Research And Development,109000000.0,106000000.0,106000000.0,116000000.0,92000000.0,
Selling General And Administration,1171000000.0,1034000000.0,1111000000.0,1138000000.0,1103000000.0,
Selling And Marketing Expense,530000000.0,447000000.0,459000000.0,525000000.0,418000000.0,
General And Administrative Expense,641000000.0,587000000.0,652000000.0,613000000.0,685000000.0,
Other Gand A,641000000.0,587000000.0,652000000.0,613000000.0,685000000.0,
Gross Profit,2249000000.0,1390000000.0,1211000000.0,1008000000.0,569000000.0,
Cost Of Revenue,19015000000.0,17685000000.0,16709000000.0,15683000000.0,16106000000.0,
Total Revenue,21265000000.0,19075000000.0,17920000000.0,16691000000.0,16676000000.0,
Operating Revenue,21265000000.0,19075000000.0,17920000000.0,16691000000.0,16676000000.0,
