,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.34,0.34,0.039177,0.34,0.34,
Normalized EBITDA,-7037000.0,-11377000.0,-27597000.0,-8671000.0,-9984000.0,
Total Unusual Items,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-16593000.0,-20710000.0,-34531000.0,-16682000.0,-17181000.0,
Reconciled Depreciation,2596000.0,2566000.0,2393000.0,2188000.0,1583000.0,
Reconciled Cost Of Revenue,16028000.0,13569000.0,14022000.0,14510000.0,15181000.0,
EBITDA,-7037000.0,-11377000.0,-27597000.0,-8671000.0,-9984000.0,
EBIT,-9633000.0,-13943000.0,-29990000.0,-10859000.0,-11567000.0,
Net Interest Income,-5865000.0,-5603000.0,-5750000.0,-5079000.0,-4630000.0,
Interest Expense,5956000.0,5853000.0,5949000.0,5313000.0,5186000.0,
Interest Income,91000.0,250000.0,199000.0,234000.0,556000.0,
Normalized Income,-16593000.0,-20710000.0,-34531000.0,-16682000.0,-17181000.0,
Net Income From Continuing And Discontinued Operation,-16593000.0,-20710000.0,-34531000.0,-16682000.0,-17181000.0,
Total Expenses,65407000.0,58323000.0,63184000.0,53366000.0,53461000.0,
Total Operating Income As Reported,-14107000.0,-16946000.0,-18670000.0,-13139000.0,-9344000.0,
Diluted Average Shares,28913811.0,29475649.0,28942937.0,28248256.0,27905614.0,
Basic Average Shares,28913811.0,29475649.0,28942937.0,28248256.0,27905614.0,
Diluted EPS,-0.57,-0.7,-1.19,-0.59,-0.62,
Basic EPS,-0.57,-0.7,-1.19,-0.59,-0.62,
Diluted NI Availto Com Stockholders,-16593000.0,-20710000.0,-34531000.0,-16682000.0,-17181000.0,
Net Income Common Stockholders,-16593000.0,-20710000.0,-34531000.0,-16682000.0,-17181000.0,
Net Income,-16593000.0,-20710000.0,-34531000.0,-16682000.0,-17181000.0,
Net Income Including Noncontrolling Interests,-16593000.0,-20710000.0,-34531000.0,-16682000.0,-17181000.0,
Net Income Continuous Operations,-16593000.0,-20710000.0,-34531000.0,-16682000.0,-17181000.0,
Tax Provision,1004000.0,914000.0,-1408000.0,510000.0,428000.0,
Pretax Income,-15589000.0,-19796000.0,-35939000.0,-16172000.0,-16753000.0,
Other Income Expense,4383000.0,2753000.0,-11519000.0,2046000.0,-2779000.0,
Other Non Operating Income Expenses,4383000.0,2753000.0,-11519000.0,2046000.0,-2779000.0,
Special Income Charges,,,,,,0.0
Net Non Operating Interest Income Expense,-5865000.0,-5603000.0,-5750000.0,-5079000.0,-4630000.0,
Interest Expense Non Operating,5956000.0,5853000.0,5949000.0,5313000.0,5186000.0,
Interest Income Non Operating,91000.0,250000.0,199000.0,234000.0,556000.0,
Operating Income,-14107000.0,-16946000.0,-18670000.0,-13139000.0,-9344000.0,
Operating Expense,49379000.0,44754000.0,49162000.0,38856000.0,38280000.0,
Research And Development,5203000.0,5055000.0,5144000.0,4801000.0,5488000.0,
Selling General And Administration,44176000.0,39699000.0,44018000.0,34055000.0,32792000.0,
Gross Profit,35272000.0,27808000.0,30492000.0,25717000.0,28936000.0,
Cost Of Revenue,16028000.0,13569000.0,14022000.0,14510000.0,15181000.0,
Total Revenue,51300000.0,41377000.0,44514000.0,40227000.0,44117000.0,
Operating Revenue,51300000.0,41377000.0,44514000.0,40227000.0,44117000.0,
