,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-753748.381993,-989829.0,4575669.003633,8795345.0,-1695466.012695,,
Tax Rate For Calcs,0.304545,0.327,0.234481,0.235,0.27663,,
Normalized EBITDA,45784000.0,45335000.0,26896000.0,45062000.0,51949000.0,,
Total Unusual Items,-2475000.0,-3027000.0,19514000.0,37427000.0,-6129000.0,,
Total Unusual Items Excluding Goodwill,-2475000.0,-3027000.0,19514000.0,37427000.0,-6129000.0,,
Net Income From Continuing Operation Net Minority Interest,9531000.0,9222000.0,14799000.0,41808000.0,12243000.0,,
Reconciled Depreciation,18819000.0,18343000.0,16879000.0,17260000.0,17594000.0,,
Reconciled Cost Of Revenue,371716000.0,366496000.0,423571000.0,410765000.0,363038000.0,,
EBITDA,43309000.0,42308000.0,46410000.0,82489000.0,45820000.0,,
EBIT,24490000.0,23965000.0,29531000.0,65229000.0,28226000.0,,
Net Interest Income,-10584000.0,-10079000.0,-9990000.0,-10629000.0,-10896000.0,,
Interest Expense,10584000.0,10079000.0,9990000.0,10629000.0,10896000.0,,
Normalized Income,11252251.618007,11259171.0,-139330.996367,13176345.0,16676533.987305,,
Net Income From Continuing And Discontinued Operation,9531000.0,9222000.0,14799000.0,41808000.0,12243000.0,,
Total Expenses,502201000.0,491317000.0,493480000.0,479005000.0,473539000.0,,
Total Operating Income As Reported,24490000.0,23965000.0,29531000.0,65229000.0,28226000.0,,
Diluted Average Shares,32969000.0,32920000.0,32957000.0,32930000.0,32853000.0,,
Basic Average Shares,32849000.0,32778000.0,32759000.0,32745000.0,32730000.0,,
Diluted EPS,0.28,0.27,0.44,1.27,0.37,,
Basic EPS,0.28,0.28,0.45,1.28,0.37,,
Diluted NI Availto Com Stockholders,9531000.0,9222000.0,14633000.0,41808000.0,12243000.0,,
Net Income Common Stockholders,9531000.0,9222000.0,14633000.0,41808000.0,12243000.0,,
Otherunder Preferred Stock Dividend,,,,,,,0.0
Net Income,9531000.0,9222000.0,14799000.0,41808000.0,12243000.0,,
Minority Interests,-140000.0,-121000.0,-160000.0,20000.0,-293000.0,,
Net Income Including Noncontrolling Interests,9671000.0,9343000.0,14959000.0,41788000.0,12536000.0,,
Net Income Continuous Operations,9671000.0,9343000.0,14959000.0,41788000.0,12536000.0,,
Tax Provision,4235000.0,4543000.0,4582000.0,12812000.0,4794000.0,,
Pretax Income,13906000.0,13886000.0,19541000.0,54600000.0,17330000.0,,
Other Income Expense,-2475000.0,-3027000.0,19514000.0,37427000.0,-6129000.0,,
Special Income Charges,-2475000.0,-3027000.0,19514000.0,37427000.0,-6129000.0,,
Gain On Sale Of Business,,,0.0,41289000.0,,,
Other Special Charges,-195000.0,892000.0,,,,,0.0
Impairment Of Capital Assets,801000.0,,,,,,
Restructuring And Mergern Acquisition,1869000.0,2135000.0,-19514000.0,3862000.0,6129000.0,,
Net Non Operating Interest Income Expense,-10584000.0,-10079000.0,-9990000.0,-10629000.0,-10896000.0,,
Interest Expense Non Operating,10584000.0,10079000.0,9990000.0,10629000.0,10896000.0,,
Operating Income,26965000.0,26992000.0,37290000.0,27802000.0,34355000.0,,
Operating Expense,130485000.0,124821000.0,69909000.0,68240000.0,110501000.0,,
Provision For Doubtful Accounts,,,,,,,868000.0
Depreciation Amortization Depletion Income Statement,18819000.0,18343000.0,16879000.0,17260000.0,17594000.0,,
Depreciation And Amortization In Income Statement,18819000.0,18343000.0,16879000.0,17260000.0,17594000.0,,
Selling General And Administration,111666000.0,106478000.0,53030000.0,50980000.0,92907000.0,,
Selling And Marketing Expense,44023000.0,44338000.0,,,41990000.0,36981000.0,
General And Administrative Expense,67643000.0,62140000.0,53030000.0,50980000.0,50917000.0,,
Other Gand A,67643000.0,62140000.0,53030000.0,50980000.0,50917000.0,,
Gross Profit,157450000.0,151813000.0,107199000.0,96042000.0,144856000.0,,
Cost Of Revenue,371716000.0,366496000.0,423571000.0,410765000.0,363038000.0,,
Total Revenue,529166000.0,518309000.0,530770000.0,506807000.0,507894000.0,,
Operating Revenue,506030000.0,494552000.0,628359000.0,445916000.0,487484000.0,,
