,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,35422.994269,0.0,-47.097645,,
Tax Rate For Calcs,0.0,0.0,0.003313,0.0,0.00015,,
Normalized EBITDA,-8749000.0,-14725000.0,-21260000.0,-11890000.0,-12869000.0,,
Total Unusual Items,-401000.0,-283000.0,10692000.0,-4563000.0,-314000.0,,
Total Unusual Items Excluding Goodwill,-401000.0,-283000.0,10692000.0,-4563000.0,-314000.0,,
Net Income From Continuing Operation Net Minority Interest,-9738000.0,-15631000.0,-11131000.0,-16687000.0,-13332000.0,,
Reconciled Depreciation,56000.0,63000.0,63000.0,65000.0,75000.0,,
Reconciled Cost Of Revenue,13489000.0,19862000.0,38761000.0,25010000.0,12601000.0,,
EBITDA,-9150000.0,-15008000.0,-10568000.0,-16453000.0,-13183000.0,,
EBIT,-9206000.0,-15071000.0,-10631000.0,-16518000.0,-13258000.0,,
Net Interest Income,5000.0,139000.0,189000.0,637000.0,577000.0,,
Interest Expense,532000.0,560000.0,537000.0,169000.0,76000.0,,
Interest Income,537000.0,699000.0,726000.0,806000.0,653000.0,,
Normalized Income,-9337000.0,-15348000.0,-21787577.005731,-12124000.0,-13018047.097645,,
Net Income From Continuing And Discontinued Operation,-9738000.0,-15631000.0,-11131000.0,-16687000.0,-13332000.0,,
Total Expenses,19914000.0,26633000.0,50888000.0,34511000.0,21626000.0,,
Total Operating Income As Reported,-9597000.0,-11855000.0,-12452000.0,-14925000.0,-13623000.0,,
Diluted Average Shares,21945000.0,21939000.0,20369000.0,19401000.0,19370000.0,,
Basic Average Shares,21945000.0,21939000.0,20369000.0,19401000.0,19370000.0,,
Diluted EPS,-0.44,-0.71,-0.55,-0.86,-0.69,,
Basic EPS,-0.44,-0.71,-0.55,-0.86,-0.69,,
Diluted NI Availto Com Stockholders,-9738000.0,-15631000.0,-11131000.0,-16687000.0,-13332000.0,,
Net Income Common Stockholders,-9738000.0,-15631000.0,-11131000.0,-16687000.0,-13332000.0,,
Net Income,-9738000.0,-15631000.0,-11131000.0,-16687000.0,-13332000.0,,
Net Income Including Noncontrolling Interests,-9738000.0,-15631000.0,-11131000.0,-16687000.0,-13332000.0,,
Net Income Continuous Operations,-9738000.0,-15631000.0,-11131000.0,-16687000.0,-13332000.0,,
Tax Provision,0.0,0.0,-37000.0,0.0,-2000.0,,
Pretax Income,-9738000.0,-15631000.0,-11168000.0,-16687000.0,-13334000.0,,
Other Income Expense,-1686000.0,-9133000.0,-6055000.0,-10476000.0,-5512000.0,,
Other Non Operating Income Expenses,-146000.0,-3915000.0,1095000.0,-2399000.0,-288000.0,,
Special Income Charges,-401000.0,-283000.0,10692000.0,-4563000.0,-314000.0,,
Gain On Sale Of Business,0.0,0.0,,0.0,0.0,-13886000.0,
Restructuring And Mergern Acquisition,401000.0,283000.0,3194000.0,4563000.0,314000.0,,
Earnings From Equity Interest,-1139000.0,-4935000.0,-17842000.0,-3514000.0,-4910000.0,,
Gain On Sale Of Security,,,,,,1253000.0,-3000.0
Net Non Operating Interest Income Expense,5000.0,139000.0,189000.0,637000.0,577000.0,,
Interest Expense Non Operating,532000.0,560000.0,537000.0,169000.0,76000.0,,
Interest Income Non Operating,537000.0,699000.0,726000.0,806000.0,653000.0,,
Operating Income,-8057000.0,-6637000.0,-5302000.0,-6848000.0,-8399000.0,,
Operating Expense,6425000.0,6771000.0,12127000.0,9501000.0,9025000.0,,
Other Operating Expenses,,,0.0,35000.0,9000.0,53000.0,261000.0
Selling General And Administration,6425000.0,6771000.0,12127000.0,9466000.0,9016000.0,,
Gross Profit,-1632000.0,134000.0,6825000.0,2653000.0,626000.0,,
Cost Of Revenue,13489000.0,19862000.0,38761000.0,25010000.0,12601000.0,,
Total Revenue,11857000.0,19996000.0,45586000.0,27663000.0,13227000.0,,
Operating Revenue,11857000.0,19996000.0,45586000.0,27663000.0,13227000.0,,
