,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-164634.0,0.0,,
Tax Rate For Calcs,0.050767,0.012,0.089087,0.069,0.080649,,
Total Unusual Items,,,0.0,-2386000.0,,0.0,0.0
Total Unusual Items Excluding Goodwill,,,0.0,-2386000.0,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,29019000.0,25797000.0,30225000.0,27785000.0,29114000.0,,
Reconciled Depreciation,2968000.0,2869000.0,2961000.0,2368000.0,2972000.0,,
Net Interest Income,62082000.0,59986000.0,61204000.0,59722000.0,56163000.0,,
Interest Expense,58165000.0,56687000.0,60438000.0,65698000.0,63583000.0,,
Interest Income,120247000.0,116673000.0,121642000.0,125420000.0,119746000.0,,
Normalized Income,29019000.0,25797000.0,30225000.0,30006366.0,29114000.0,,
Net Income From Continuing And Discontinued Operation,29019000.0,25797000.0,30225000.0,27785000.0,29114000.0,,
Diluted Average Shares,17006282.0,17013992.0,17024481.0,16982400.0,16921854.0,,
Basic Average Shares,16928542.0,16900785.0,16871652.0,16846200.0,16814814.0,,
Diluted EPS,1.71,1.52,1.77,1.64,1.72,,
Basic EPS,1.71,1.53,1.8,1.65,1.73,,
Diluted NI Availto Com Stockholders,29019000.0,25797000.0,30225000.0,27785000.0,29114000.0,,
Net Income Common Stockholders,29019000.0,25797000.0,30225000.0,27785000.0,29114000.0,,
Net Income,29019000.0,25797000.0,30225000.0,27785000.0,29114000.0,,
Net Income Including Noncontrolling Interests,29019000.0,25797000.0,30225000.0,27785000.0,29114000.0,,
Net Income Continuous Operations,29019000.0,25797000.0,30225000.0,27785000.0,29114000.0,,
Tax Provision,1552000.0,308000.0,2956000.0,2045000.0,2554000.0,,
Pretax Income,30571000.0,26105000.0,33181000.0,29830000.0,31668000.0,,
Special Income Charges,,,0.0,-2386000.0,,0.0,0.0
Impairment Of Capital Assets,,,0.0,432000.0,,,
Restructuring And Mergern Acquisition,,,0.0,1954000.0,,0.0,0.0
Gain On Sale Of Security,230000.0,-1007000.0,-2226000.0,-886000.0,51000.0,,
Depreciation Amortization Depletion Income Statement,661000.0,661000.0,691000.0,690000.0,690000.0,,
Depreciation And Amortization In Income Statement,661000.0,661000.0,691000.0,690000.0,690000.0,,
Amortization,661000.0,661000.0,691000.0,690000.0,690000.0,,
Amortization Of Intangibles Income Statement,661000.0,661000.0,691000.0,690000.0,690000.0,,
Selling General And Administration,32180000.0,30947000.0,37430000.0,35472000.0,34498000.0,,
Selling And Marketing Expense,1746000.0,1613000.0,1886000.0,2124000.0,1565000.0,,
General And Administrative Expense,30434000.0,29334000.0,35544000.0,33348000.0,32933000.0,,
Insurance And Claims,1960000.0,1970000.0,1934000.0,1711000.0,1854000.0,,
Salaries And Wages,28474000.0,27364000.0,33610000.0,31637000.0,31079000.0,,
Total Revenue,81796000.0,74621000.0,89011000.0,84184000.0,84831000.0,,
Operating Revenue,81796000.0,74621000.0,89011000.0,84184000.0,84831000.0,,
Occupancy And Equipment,6837000.0,6455000.0,6354000.0,6168000.0,6377000.0,,
Professional Expense And Contract Services Expense,6089000.0,5144000.0,5480000.0,4457000.0,4823000.0,,
Other Non Interest Expense,1415000.0,1075000.0,1171000.0,1697000.0,1279000.0,,
