,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.25,0.25,0.116808,0.25,0.25
Normalized EBITDA,181000000.0,-493000000.0,-901379000.0,-1036649000.0,-2177000000.0
Net Income From Continuing Operation Net Minority Interest,-394000000.0,-718000000.0,-992781000.0,-1226280000.0,-2876000000.0
Reconciled Cost Of Revenue,21775000000.0,17806000000.0,18461368000.0,15416202000.0,22677000000.0
EBITDA,181000000.0,-493000000.0,-901379000.0,-1036649000.0,-2177000000.0
EBIT,181000000.0,-493000000.0,-901379000.0,-1036649000.0,-2177000000.0
Net Interest Income,-71000000.0,-71000000.0,37324000.0,35167000.0,-36000000.0
Interest Expense,108000000.0,116000000.0,27722000.0,8088000.0,139000000.0
Interest Income,37000000.0,45000000.0,65046000.0,43255000.0,103000000.0
Normalized Income,-394000000.0,-718000000.0,-992781000.0,-1226280000.0,-2876000000.0
Net Income From Continuing And Discontinued Operation,-394000000.0,-718000000.0,-992781000.0,-1226280000.0,-2876000000.0
Total Expenses,27146000000.0,23278000000.0,24213939000.0,19574373000.0,29940000000.0
Total Operating Income As Reported,285000000.0,-1259000000.0,-1436093000.0,-1216371000.0,-2269000000.0
Diluted Average Shares,256106067.0,255290167.0,255290167.0,255290167.0,230186689.0
Basic Average Shares,256106067.0,255290167.0,255290167.0,255290167.0,230186689.0
Diluted EPS,-1.5,-2.8,-3.9,-4.8,-12.5
Basic EPS,-1.5,-2.8,-3.9,-4.8,-12.5
Diluted NI Availto Com Stockholders,-394000000.0,-718000000.0,-992781000.0,-1226280000.0,-2876000000.0
Net Income Common Stockholders,-394000000.0,-718000000.0,-992781000.0,-1226280000.0,-2876000000.0
Net Income,-394000000.0,-718000000.0,-992781000.0,-1226280000.0,-2876000000.0
Minority Interests,-107000000.0,45000000.0,-172206000.0,-87134000.0,-307000000.0
Net Income Including Noncontrolling Interests,-287000000.0,-763000000.0,-820575000.0,-1139146000.0,-2569000000.0
Net Income Continuous Operations,-287000000.0,-763000000.0,-820575000.0,-1139146000.0,-2569000000.0
Tax Provision,360000000.0,154000000.0,-108526000.0,94409000.0,253000000.0
Pretax Income,73000000.0,-609000000.0,-929101000.0,-1044737000.0,-2316000000.0
Other Income Expense,-141000000.0,721000000.0,469668000.0,136467000.0,-11000000.0
Other Non Operating Income Expenses,-292000000.0,593000000.0,-123349000.0,54967000.0,-97000000.0
Earnings From Equity Interest,151000000.0,128000000.0,-133956000.0,81500000.0,86000000.0
Net Non Operating Interest Income Expense,-71000000.0,-71000000.0,37324000.0,35167000.0,-36000000.0
Interest Expense Non Operating,108000000.0,116000000.0,27722000.0,8088000.0,139000000.0
Interest Income Non Operating,37000000.0,45000000.0,65046000.0,43255000.0,103000000.0
Operating Income,285000000.0,-1259000000.0,-1436093000.0,-1216371000.0,-2269000000.0
Operating Expense,5371000000.0,5472000000.0,5752571000.0,4158171000.0,7263000000.0
Other Operating Expenses,-139000000.0,-81000000.0,-269184000.0,-82747000.0,-222000000.0
Research And Development,2146000000.0,2908000000.0,3205297000.0,1966167000.0,3760000000.0
Selling General And Administration,3364000000.0,2645000000.0,2816458000.0,2274751000.0,3725000000.0
Gross Profit,5656000000.0,4213000000.0,4316478000.0,2941800000.0,4994000000.0
Cost Of Revenue,21775000000.0,17806000000.0,18461368000.0,15416202000.0,22677000000.0
Total Revenue,27431000000.0,22019000000.0,22777846000.0,18358002000.0,27671000000.0
Operating Revenue,27431000000.0,22019000000.0,22777846000.0,18358002000.0,27671000000.0
