,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-2109703.569521,-3508719.0,-1256818.066742,-8233134.0,-8130200.0,
Tax Rate For Calcs,0.251425,0.241,0.147289,0.273,0.236,
Normalized EBITDA,639952000.0,551257000.0,444018000.0,663824000.0,600772000.0,
Total Unusual Items,-8391000.0,-14559000.0,-8533000.0,-30158000.0,-34450000.0,
Total Unusual Items Excluding Goodwill,-8391000.0,-14559000.0,-8533000.0,-30158000.0,-34450000.0,
Net Income From Continuing Operation Net Minority Interest,355520000.0,296033000.0,235854000.0,349860000.0,326303000.0,
Reconciled Depreciation,113504000.0,104518000.0,111854000.0,110470000.0,107948000.0,
Reconciled Cost Of Revenue,4042070000.0,3908136000.0,3818802000.0,3901009000.0,3867688000.0,
EBITDA,631561000.0,536698000.0,435485000.0,633666000.0,566322000.0,
EBIT,518057000.0,432180000.0,323631000.0,523196000.0,458374000.0,
Net Interest Income,-31451000.0,-16785000.0,-22776000.0,-19498000.0,-15338000.0,
Interest Expense,42475000.0,41738000.0,47134000.0,41597000.0,31201000.0,
Interest Income,11024000.0,24953000.0,24358000.0,22099000.0,15863000.0,
Normalized Income,361801296.430479,307083281.0,243130181.933258,371784866.0,352622800.0,
Net Income From Continuing And Discontinued Operation,355520000.0,296033000.0,235854000.0,349860000.0,326303000.0,
Total Expenses,4241527000.0,4041915000.0,4054095000.0,4045789000.0,4081849000.0,
Total Operating Income As Reported,512339000.0,404482000.0,306651000.0,508354000.0,440790000.0,
Diluted Average Shares,,238280000.0,238070000.0,237891000.0,237733000.0,237491000.0
Basic Average Shares,,237235000.0,237123000.0,237123000.0,236943000.0,236844000.0
Diluted EPS,,1.24,0.99,1.47,1.37,0.73
Basic EPS,,1.25,0.99,1.48,1.38,0.74
Diluted NI Availto Com Stockholders,355520000.0,296033000.0,235854000.0,349860000.0,326303000.0,
Net Income Common Stockholders,355520000.0,296033000.0,235854000.0,349860000.0,326303000.0,
Net Income,355520000.0,296033000.0,235854000.0,349860000.0,326303000.0,
Minority Interests,-489000.0,-310000.0,82000.0,-130000.0,-220000.0,
Net Income Including Noncontrolling Interests,356009000.0,296343000.0,235772000.0,349990000.0,326523000.0,
Net Income Continuous Operations,356009000.0,296343000.0,235772000.0,349990000.0,326523000.0,
Tax Provision,119573000.0,94099000.0,40725000.0,131609000.0,100650000.0,
Pretax Income,475582000.0,390442000.0,276497000.0,481599000.0,427173000.0,
Other Income Expense,-8805000.0,-13867000.0,-18696000.0,-38093000.0,-34954000.0,
Other Non Operating Income Expenses,-414000.0,692000.0,-10163000.0,-7935000.0,-504000.0,
Special Income Charges,-3499000.0,-16612000.0,-11318000.0,-30836000.0,-36675000.0,
Restructuring And Mergern Acquisition,3499000.0,16612000.0,11318000.0,30836000.0,36675000.0,
Gain On Sale Of Security,-4892000.0,2053000.0,2785000.0,678000.0,2225000.0,
Net Non Operating Interest Income Expense,-31451000.0,-16785000.0,-22776000.0,-19498000.0,-15338000.0,
Interest Expense Non Operating,42475000.0,41738000.0,47134000.0,41597000.0,31201000.0,
Interest Income Non Operating,11024000.0,24953000.0,24358000.0,22099000.0,15863000.0,
Operating Income,515838000.0,421094000.0,317969000.0,539190000.0,477465000.0,
Operating Expense,199457000.0,133779000.0,235293000.0,144780000.0,214161000.0,
Selling General And Administration,199457000.0,133779000.0,235293000.0,144780000.0,214161000.0,
Gross Profit,715295000.0,554873000.0,553262000.0,683970000.0,691626000.0,
Cost Of Revenue,4042070000.0,3908136000.0,3818802000.0,3901009000.0,3867688000.0,
Total Revenue,4757365000.0,4463009000.0,4372064000.0,4584979000.0,4559314000.0,
Operating Revenue,4757365000.0,4463009000.0,4372064000.0,4584979000.0,4559314000.0,
