,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,16170.0,13328.774929,-33055.162659,-17027.992278,-191730.0
Tax Rate For Calcs,0.21,0.004843,0.010608,0.05695,0.21
Normalized EBITDA,-3255000.0,-8638000.0,-3726000.0,-1959000.0,-9677000.0
Total Unusual Items,77000.0,2752000.0,-3116000.0,-299000.0,-913000.0
Total Unusual Items Excluding Goodwill,77000.0,2752000.0,-3116000.0,-299000.0,-913000.0
Net Income From Continuing Operation Net Minority Interest,-3743000.0,-3493000.0,-9793000.0,-1954000.0,-11326000.0
Reconciled Depreciation,1776000.0,1697000.0,1530000.0,1279000.0,1559000.0
Reconciled Cost Of Revenue,53064000.0,42328000.0,41768000.0,55040000.0,51591000.0
EBITDA,-3178000.0,-5886000.0,-6842000.0,-2258000.0,-10590000.0
EBIT,-4954000.0,-7583000.0,-8372000.0,-3537000.0,-12149000.0
Net Interest Income,1155000.0,1321000.0,1590000.0,1764000.0,1788000.0
Interest Income,1155000.0,1321000.0,1590000.0,1764000.0,1788000.0
Normalized Income,-3803830.0,-6231671.225071,-6710055.162659,-1672027.992278,-10604730.0
Net Income From Continuing And Discontinued Operation,-3743000.0,-3493000.0,-9793000.0,-1954000.0,-11326000.0
Total Expenses,75755000.0,61889000.0,62729000.0,78414000.0,80094000.0
Total Operating Income As Reported,-4954000.0,-7583000.0,-8372000.0,-3537000.0,-12149000.0
Diluted Average Shares,81297402.0,79891829.0,79419028.0,78044254.0,77603604.0
Basic Average Shares,81297402.0,79891829.0,79419028.0,78044254.0,77603604.0
Diluted EPS,-0.05,-0.04,-0.123308,-0.03,-0.15
Basic EPS,-0.05,-0.04,-0.123308,-0.03,-0.15
Diluted NI Availto Com Stockholders,-3743000.0,-3493000.0,-9793000.0,-1954000.0,-11326000.0
Average Dilution Earnings,,,,0.0,
Net Income Common Stockholders,-3743000.0,-3493000.0,-9793000.0,-1954000.0,-11326000.0
Otherunder Preferred Stock Dividend,,,,0.0,
Net Income,-3743000.0,-3493000.0,-9793000.0,-1954000.0,-11326000.0
Net Income Including Noncontrolling Interests,-3743000.0,-3493000.0,-9793000.0,-1954000.0,-11326000.0
Net Income Continuous Operations,-3743000.0,-3493000.0,-9793000.0,-1954000.0,-11326000.0
Tax Provision,21000.0,-17000.0,-105000.0,-118000.0,52000.0
Pretax Income,-3722000.0,-3510000.0,-9898000.0,-2072000.0,-11274000.0
Other Income Expense,77000.0,2752000.0,-3116000.0,-299000.0,-913000.0
Gain On Sale Of Security,77000.0,2752000.0,-3116000.0,-299000.0,-913000.0
Net Non Operating Interest Income Expense,1155000.0,1321000.0,1590000.0,1764000.0,1788000.0
Interest Income Non Operating,1155000.0,1321000.0,1590000.0,1764000.0,1788000.0
Operating Income,-4954000.0,-7583000.0,-8372000.0,-3537000.0,-12149000.0
Operating Expense,22691000.0,19561000.0,20961000.0,23374000.0,28503000.0
Research And Development,915000.0,812000.0,743000.0,800000.0,971000.0
Selling General And Administration,21776000.0,18749000.0,20218000.0,22574000.0,27532000.0
Selling And Marketing Expense,1634000.0,1435000.0,1264000.0,2162000.0,2396000.0
General And Administrative Expense,20142000.0,17314000.0,18954000.0,20412000.0,25136000.0
Other Gand A,20142000.0,17314000.0,18954000.0,20412000.0,25136000.0
Gross Profit,17737000.0,11978000.0,12589000.0,19837000.0,16354000.0
Cost Of Revenue,53064000.0,42328000.0,41768000.0,55040000.0,51591000.0
Total Revenue,70801000.0,54306000.0,54357000.0,74877000.0,67945000.0
Operating Revenue,70801000.0,54306000.0,54357000.0,74877000.0,67945000.0
