,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-3212931.436567,-10981096.0,8646345.43208,-17628144.0,-7119070.461837,,
Tax Rate For Calcs,0.259317,0.257,0.272661,0.257,0.255842,,
Normalized EBITDA,339239000.0,242448000.0,175802000.0,344417000.0,334624000.0,,
Total Unusual Items,-12390000.0,-42728000.0,31711000.0,-68592000.0,-27826000.0,,
Total Unusual Items Excluding Goodwill,-12390000.0,-42728000.0,31711000.0,-68592000.0,-27826000.0,,
Net Income From Continuing Operation Net Minority Interest,187387000.0,103611000.0,178948000.0,115624000.0,172812000.0,,
Reconciled Depreciation,54765000.0,53373000.0,50612000.0,48770000.0,47658000.0,,
Reconciled Cost Of Revenue,1113023000.0,952873000.0,1048621000.0,1067616000.0,1079233000.0,,
EBITDA,326849000.0,199720000.0,207513000.0,275825000.0,306798000.0,,
EBIT,272084000.0,146347000.0,156901000.0,227055000.0,259140000.0,,
Net Interest Income,-5948000.0,-6874000.0,-3997000.0,-2187000.0,1620000.0,,
Interest Expense,,6874000.0,,,,,
Interest Income,,,,,,2716000.0,
Normalized Income,196564068.563433,135357904.0,155883345.43208,166587856.0,193518929.538163,,
Net Income From Continuing And Discontinued Operation,187387000.0,103611000.0,178948000.0,115624000.0,172812000.0,,
Total Expenses,1583435000.0,1390157000.0,1527746000.0,1538597000.0,1536803000.0,,
Total Operating Income As Reported,272084000.0,189820000.0,218749000.0,227055000.0,259140000.0,,
Diluted Average Shares,87157000.0,87260000.0,87450000.0,87720000.0,93210000.0,,
Basic Average Shares,87016000.0,87180000.0,87380000.0,87610000.0,93063000.0,,
Diluted EPS,2.15,1.187,2.046,1.318,1.85,,
Basic EPS,2.15,1.188,2.048,1.32,1.86,,
Diluted NI Availto Com Stockholders,187387000.0,103611000.0,178948000.0,115624000.0,172812000.0,,
Net Income Common Stockholders,187387000.0,103611000.0,178948000.0,115624000.0,172812000.0,,
Net Income,187387000.0,103611000.0,178948000.0,115624000.0,172812000.0,,
Net Income Including Noncontrolling Interests,187387000.0,103611000.0,178948000.0,115624000.0,172812000.0,,
Net Income Continuous Operations,187387000.0,103611000.0,178948000.0,115624000.0,172812000.0,,
Tax Provision,65605000.0,35862000.0,67083000.0,39939000.0,59413000.0,,
Pretax Income,252992000.0,139473000.0,246031000.0,155563000.0,232225000.0,,
Other Income Expense,-13144000.0,-43473000.0,31279000.0,-69305000.0,-28535000.0,,
Other Non Operating Income Expenses,-754000.0,-745000.0,-432000.0,-713000.0,-709000.0,,
Special Income Charges,-12390000.0,-42728000.0,31711000.0,-68592000.0,-27826000.0,,
Restructuring And Mergern Acquisition,12390000.0,42728000.0,-31711000.0,68592000.0,27826000.0,,
Net Non Operating Interest Income Expense,-5948000.0,-6874000.0,-3997000.0,-2187000.0,1620000.0,,
Total Other Finance Cost,5948000.0,,,2187000.0,-1620000.0,-2716000.0,
Interest Expense Non Operating,,6874000.0,,,,,
Interest Income Non Operating,,,,,,2716000.0,
Operating Income,272084000.0,189820000.0,218749000.0,227055000.0,259140000.0,,
Operating Expense,470412000.0,437284000.0,479125000.0,470981000.0,457570000.0,,
Selling General And Administration,470412000.0,437284000.0,479125000.0,470981000.0,457570000.0,,
General And Administrative Expense,,,479125000.0,470981000.0,457570000.0,,458711000.0
Other Gand A,,,479125000.0,470981000.0,457570000.0,,463011000.0
Salaries And Wages,,,0.0,0.0,0.0,,-4300000.0
Gross Profit,742496000.0,627104000.0,697874000.0,698036000.0,716710000.0,,
Cost Of Revenue,1113023000.0,952873000.0,1048621000.0,1067616000.0,1079233000.0,,
Total Revenue,1855519000.0,1579977000.0,1746495000.0,1765652000.0,1795943000.0,,
Operating Revenue,1855519000.0,1579977000.0,1746495000.0,1765652000.0,1795943000.0,,
