,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-2534731.0,-2109941.0,-2426775.0,-2033447.0,-2101332.0,
Total Unusual Items,31729.0,-2177.0,-6509.0,9243.0,2119.0,
Total Unusual Items Excluding Goodwill,31729.0,-2177.0,-6509.0,9243.0,2119.0,
Net Income From Continuing Operation Net Minority Interest,-2349885.0,-1974033.0,-2327280.0,-2049878.0,-1926679.0,
Reconciled Depreciation,25000.0,25000.0,25000.0,25674.0,26010.0,
EBITDA,-2503002.0,-2112118.0,-2433284.0,-2024204.0,-2099213.0,
EBIT,-2528002.0,-2137118.0,-2458284.0,-2049878.0,-2125223.0,
Net Interest Income,146388.0,165262.0,137513.0,158546.0,196425.0,
Interest Expense,,,,0.0,0.0,
Interest Income,146388.0,165262.0,137513.0,158546.0,196425.0,
Normalized Income,-2381614.0,-1971856.0,-2320771.0,-2059121.0,-1928798.0,
Net Income From Continuing And Discontinued Operation,-2349885.0,-1974033.0,-2327280.0,-2049878.0,-1926679.0,
Total Expenses,2528002.0,2137118.0,2458284.0,2217667.0,2125223.0,
Diluted Average Shares,5049720.0,5049720.0,2103292.0,987220.0,987220.0,
Basic Average Shares,5049720.0,5049720.0,2103292.0,987220.0,987220.0,
Diluted EPS,-0.47,-0.39,-1.11,-2.08,-1.95,
Basic EPS,-0.47,-0.39,-1.11,-2.076415,-1.95,
Diluted NI Availto Com Stockholders,-2349885.0,-1974033.0,-2327280.0,-2049878.0,-1926679.0,
Net Income Common Stockholders,-2349885.0,-1974033.0,-2327280.0,-2049878.0,-1926679.0,
Otherunder Preferred Stock Dividend,,,,0.0,0.0,
Net Income,-2349885.0,-1974033.0,-2327280.0,-2049878.0,-1926679.0,
Net Income Including Noncontrolling Interests,-2349885.0,-1974033.0,-2327280.0,-2049878.0,-1926679.0,
Net Income Continuous Operations,-2349885.0,-1974033.0,-2327280.0,-2049878.0,-1926679.0,
Pretax Income,-2349885.0,-1974033.0,-2327280.0,-2049878.0,-1926679.0,
Other Income Expense,31729.0,-2177.0,-6509.0,9243.0,2119.0,
Other Non Operating Income Expenses,,,,,,-34472.0
Special Income Charges,,,,0.0,0.0,0.0
Gain On Sale Of Security,31729.0,-2177.0,-6509.0,9243.0,2119.0,
Net Non Operating Interest Income Expense,146388.0,165262.0,137513.0,158546.0,196425.0,
Interest Expense Non Operating,,,,0.0,0.0,
Interest Income Non Operating,146388.0,165262.0,137513.0,158546.0,196425.0,
Operating Income,-2528002.0,-2137118.0,-2458284.0,-2217667.0,-2125223.0,
Operating Expense,2528002.0,2137118.0,2458284.0,2217667.0,2125223.0,
Research And Development,1170287.0,519349.0,842832.0,832391.0,758759.0,
Selling General And Administration,1357715.0,1617769.0,1615452.0,1385276.0,1366464.0,
General And Administrative Expense,1357715.0,1617769.0,1615452.0,1385276.0,1366464.0,
Other Gand A,1357715.0,1617769.0,1615452.0,1385276.0,1366464.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
