,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,1123500.0,8173.722196,55.244733,3713750.0,-21279.968327
Tax Rate For Calcs,0.25,0.003883,0.000256,0.25,0.002304
Normalized EBITDA,-357000.0,-25592000.0,-31261000.0,-46220000.0,-46000000.0
Total Unusual Items,4494000.0,2105000.0,216000.0,14855000.0,-9238000.0
Total Unusual Items Excluding Goodwill,4494000.0,2105000.0,216000.0,14855000.0,-9238000.0
Net Income From Continuing Operation Net Minority Interest,4051000.0,-23601000.0,-31271000.0,-31963000.0,-55439000.0
Reconciled Cost Of Revenue,808079000.0,820913000.0,753372000.0,824432000.0,784782000.0
EBITDA,4137000.0,-23487000.0,-31045000.0,-31365000.0,-55238000.0
EBIT,4137000.0,-23487000.0,-31045000.0,-31365000.0,-55238000.0
Net Interest Income,1577000.0,1076000.0,1741000.0,2128000.0,883000.0
Interest Expense,176000.0,206000.0,234000.0,575000.0,329000.0
Interest Income,1753000.0,1282000.0,1975000.0,2703000.0,1212000.0
Normalized Income,680500.0,-25697826.277804,-31486944.755267,-43104250.0,-46222279.968327
Net Income From Continuing And Discontinued Operation,4051000.0,-23601000.0,-31271000.0,-31963000.0,-55439000.0
Total Expenses,856534000.0,877128000.0,818862000.0,913974000.0,869362000.0
Diluted Average Shares,86508545.0,77045425.0,75487093.0,75439487.0,40396693.0
Basic Average Shares,79396465.0,77045425.0,75487093.0,75439487.0,40396693.0
Diluted EPS,0.05,-0.31,-0.41,-0.42,-17.52
Basic EPS,0.05,-0.31,-0.41,-0.42,-17.52
Diluted NI Availto Com Stockholders,4051000.0,-23601000.0,-31271000.0,-31963000.0,-707617000.0
Net Income Common Stockholders,4051000.0,-23601000.0,-31271000.0,-31963000.0,-707617000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,652178000.0
Net Income,4051000.0,-23601000.0,-31271000.0,-31963000.0,-55439000.0
Net Income Including Noncontrolling Interests,4051000.0,-23601000.0,-31271000.0,-31963000.0,-55439000.0
Net Income Continuous Operations,4051000.0,-23601000.0,-31271000.0,-31963000.0,-55439000.0
Tax Provision,-90000.0,-92000.0,-8000.0,23000.0,-128000.0
Pretax Income,3961000.0,-23693000.0,-31279000.0,-31940000.0,-55567000.0
Other Income Expense,8401000.0,517000.0,-1302000.0,12128000.0,-10357000.0
Other Non Operating Income Expenses,3907000.0,-1588000.0,-1518000.0,-2727000.0,-1119000.0
Gain On Sale Of Security,4494000.0,2105000.0,216000.0,14855000.0,-9238000.0
Net Non Operating Interest Income Expense,1577000.0,1076000.0,1741000.0,2128000.0,883000.0
Interest Expense Non Operating,176000.0,206000.0,234000.0,575000.0,329000.0
Interest Income Non Operating,1753000.0,1282000.0,1975000.0,2703000.0,1212000.0
Operating Income,-6017000.0,-25286000.0,-31718000.0,-46196000.0,-46093000.0
Operating Expense,48455000.0,56215000.0,65490000.0,89542000.0,84580000.0
Other Operating Expenses,-243000.0,0.0,-234000.0,-2446000.0,-2685000.0
Research And Development,10166000.0,9128000.0,9397000.0,12399000.0,13465000.0
Selling General And Administration,38532000.0,47087000.0,56327000.0,79589000.0,73800000.0
Selling And Marketing Expense,18110000.0,19342000.0,22319000.0,24707000.0,38991000.0
General And Administrative Expense,20422000.0,27745000.0,34008000.0,54882000.0,34809000.0
Other Gand A,20422000.0,27745000.0,34008000.0,54882000.0,34809000.0
Gross Profit,42438000.0,30929000.0,33772000.0,43346000.0,38487000.0
Cost Of Revenue,808079000.0,820913000.0,753372000.0,824432000.0,784782000.0
Total Revenue,850517000.0,851842000.0,787144000.0,867778000.0,823269000.0
Operating Revenue,850517000.0,851291000.0,787144000.0,866593000.0,823269000.0
