,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-1377551.020408,,
Tax Rate For Calcs,0.183384,0.153,0.168932,0.161,0.153061,,
Normalized EBITDA,2889000000.0,1330000000.0,2093000000.0,1991000000.0,1942000000.0,,
Total Unusual Items,0.0,,0.0,0.0,-9000000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,,0.0,0.0,-9000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,1626000000.0,353000000.0,977000000.0,893000000.0,880000000.0,,
Reconciled Depreciation,329000000.0,312000000.0,308000000.0,306000000.0,304000000.0,,
Reconciled Cost Of Revenue,2005000000.0,4356000000.0,2547000000.0,2011000000.0,1551000000.0,,
EBITDA,2889000000.0,1330000000.0,2093000000.0,1991000000.0,1933000000.0,,
EBIT,2560000000.0,1018000000.0,1785000000.0,1685000000.0,1629000000.0,,
Net Interest Income,-206000000.0,-192000000.0,-200000000.0,-206000000.0,-210000000.0,,
Interest Expense,237000000.0,229000000.0,240000000.0,247000000.0,257000000.0,,
Interest Income,31000000.0,37000000.0,40000000.0,41000000.0,47000000.0,,
Normalized Income,1626000000.0,353000000.0,977000000.0,893000000.0,887622448.979592,,
Net Income From Continuing And Discontinued Operation,1626000000.0,353000000.0,977000000.0,893000000.0,880000000.0,,
Total Expenses,2111000000.0,4483000000.0,2697000000.0,2116000000.0,1663000000.0,,
Total Operating Income As Reported,2530000000.0,961000000.0,1739000000.0,1647000000.0,1588000000.0,,
Diluted Average Shares,222300000.0,224100000.0,225400000.0,227000000.0,228900000.0,,
Basic Average Shares,221800000.0,223500000.0,224500000.0,226300000.0,228400000.0,,
Diluted EPS,7.3,1.57,4.33,3.93,3.84,,
Basic EPS,7.32,1.57,4.35,3.95,3.85,,
Diluted NI Availto Com Stockholders,1626000000.0,353000000.0,977000000.0,893000000.0,880000000.0,,
Net Income Common Stockholders,1626000000.0,353000000.0,977000000.0,893000000.0,880000000.0,,
Net Income,1626000000.0,353000000.0,977000000.0,893000000.0,880000000.0,,
Minority Interests,-271000000.0,-315000000.0,-307000000.0,-314000000.0,-282000000.0,,
Net Income Including Noncontrolling Interests,1897000000.0,668000000.0,1284000000.0,1207000000.0,1162000000.0,,
Net Income Continuous Operations,1897000000.0,668000000.0,1284000000.0,1207000000.0,1162000000.0,,
Tax Provision,426000000.0,121000000.0,261000000.0,231000000.0,210000000.0,,
Pretax Income,2323000000.0,789000000.0,1545000000.0,1438000000.0,1372000000.0,,
Other Income Expense,-1000000.0,20000000.0,6000000.0,-3000000.0,-6000000.0,,
Other Non Operating Income Expenses,-1000000.0,20000000.0,6000000.0,-3000000.0,3000000.0,,
Special Income Charges,0.0,,0.0,0.0,-9000000.0,0.0,
Other Special Charges,,,0.0,,9000000.0,,0.0
Net Non Operating Interest Income Expense,-206000000.0,-192000000.0,-200000000.0,-206000000.0,-210000000.0,,
Interest Expense Non Operating,237000000.0,229000000.0,240000000.0,247000000.0,257000000.0,,
Interest Income Non Operating,31000000.0,37000000.0,40000000.0,41000000.0,47000000.0,,
Operating Income,2530000000.0,961000000.0,1739000000.0,1647000000.0,1588000000.0,,
Operating Expense,106000000.0,127000000.0,150000000.0,105000000.0,112000000.0,,
Other Operating Expenses,7000000.0,11000000.0,8000000.0,6000000.0,13000000.0,,
Selling General And Administration,99000000.0,116000000.0,142000000.0,99000000.0,99000000.0,,
Gross Profit,2636000000.0,1088000000.0,1889000000.0,1752000000.0,1700000000.0,,
Cost Of Revenue,2005000000.0,4356000000.0,2547000000.0,2011000000.0,1551000000.0,,
Total Revenue,4641000000.0,5444000000.0,4436000000.0,3763000000.0,3251000000.0,,
Operating Revenue,4549000000.0,5339000000.0,4299000000.0,3588000000.0,3076000000.0,,
