,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,-75000.0,531104.647078,-264073.794955,7409.921671
Tax Rate For Calcs,0.0,0.25,0.25,0.25,0.172324
Normalized EBITDA,-11680000.0,-8790000.0,-14891165.352782,905046.252951,1952000.0
Total Unusual Items,175000.0,-300000.0,2124418.588311,-1056295.179821,43000.0
Total Unusual Items Excluding Goodwill,175000.0,-300000.0,2124418.588311,-1056295.179821,43000.0
Net Income From Continuing Operation Net Minority Interest,-13251000.0,-10837000.0,-14828492.3345,-2006956.501352,293000.0
Reconciled Cost Of Revenue,25218000.0,24281000.0,25512836.726951,61017533.712823,54942000.0
EBITDA,-11505000.0,-9090000.0,-12766746.76447,-151248.926869,1995000.0
EBIT,-11505000.0,-9090000.0,-12766746.76447,-151248.926869,1995000.0
Net Interest Income,-348000.0,-425000.0,-434776.499023,-711083.844018,-800000.0
Interest Expense,1289000.0,1373000.0,1457358.45875,1615783.734745,1612000.0
Interest Income,941000.0,948000.0,1022581.959726,904699.890727,812000.0
Normalized Income,-13426000.0,-10612000.0,-16421806.275733,-1214735.116487,257409.921671
Net Income From Continuing And Discontinued Operation,-13251000.0,-10837000.0,-14828492.3345,-2006956.501352,293000.0
Total Expenses,54999000.0,50507000.0,56344870.227506,92309077.439796,81732000.0
Total Operating Income As Reported,-12537000.0,-9865000.0,-15982462.796678,-99962.035229,1379000.0
Diluted Average Shares,16149152.0,16274995.0,16220355.0,15095122.0,16009332.0
Basic Average Shares,16149152.0,16274995.0,16220355.0,15095122.0,15197134.0
Diluted EPS,-0.8,-0.64,-0.921827,-0.067714,0.016
Basic EPS,-0.8,-0.64,-0.921827,-0.067714,0.016
Diluted NI Availto Com Stockholders,-13251000.0,-10837000.0,-14828492.3345,-2006956.501352,293000.0
Net Income Common Stockholders,-13251000.0,-10837000.0,-14828492.3345,-2006956.501352,293000.0
Net Income,-13251000.0,-10837000.0,-14828492.3345,-2006956.501352,293000.0
Minority Interests,8000.0,10000.0,32460.688841,-12798.689198,27000.0
Net Income Including Noncontrolling Interests,-13259000.0,-10847000.0,-14860953.023341,-1994157.812155,266000.0
Net Income Continuous Operations,-13259000.0,-10847000.0,-14860953.023341,-1994157.812155,266000.0
Earnings From Equity Interest Net Of Tax,-465000.0,-337000.0,-564619.254388,2457235.150804,-51000.0
Tax Provision,0.0,47000.0,72228.545733,2684360.301345,66000.0
Pretax Income,-12794000.0,-10463000.0,-14224105.22322,-1767032.661614,383000.0
Other Income Expense,91000.0,-173000.0,2193134.072481,-955986.782367,-196000.0
Other Non Operating Income Expenses,-84000.0,127000.0,68715.48417,100308.397454,-239000.0
Gain On Sale Of Security,175000.0,-300000.0,2124418.588311,-737050.194915,43000.0
Net Non Operating Interest Income Expense,-348000.0,-425000.0,-434776.499023,-711083.844018,-800000.0
Interest Expense Non Operating,1289000.0,1373000.0,1457358.45875,1615783.734745,1612000.0
Interest Income Non Operating,941000.0,948000.0,1022581.959726,904699.890727,812000.0
Operating Income,-12537000.0,-9865000.0,-15982462.796678,-99962.035229,1379000.0
Operating Expense,29781000.0,26226000.0,30832033.500555,31291543.726974,26790000.0
Research And Development,10859000.0,10818000.0,13509267.456403,12417175.056516,10365000.0
Selling General And Administration,18922000.0,15408000.0,17322766.044152,18874368.670458,16425000.0
Selling And Marketing Expense,11896000.0,10555000.0,10864213.144471,13114009.580492,9756000.0
General And Administrative Expense,7026000.0,4853000.0,6458552.899681,5760359.089966,6669000.0
Other Gand A,7026000.0,4853000.0,6458552.899681,5760359.089966,6669000.0
Gross Profit,17244000.0,16361000.0,14849570.703877,31191581.691744,28169000.0
Cost Of Revenue,25218000.0,24281000.0,25512836.726951,61017533.712823,54942000.0
Total Revenue,42462000.0,40642000.0,40362407.430828,92209115.404567,83111000.0
Operating Revenue,42462000.0,40642000.0,40362407.430828,92209115.404567,83111000.0
