,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.083
Normalized EBITDA,4733000.0,-1810000.0,-14005000.0,-6079000.0,-6235000.0
Net Income From Continuing Operation Net Minority Interest,-199000.0,-4787000.0,-17924000.0,-3968000.0,-7958000.0
Reconciled Depreciation,4342000.0,4271000.0,4745000.0,4817000.0,5121000.0
Reconciled Cost Of Revenue,105587000.0,97534000.0,92757000.0,90898000.0,90536000.0
EBITDA,4733000.0,-1810000.0,-14005000.0,-6079000.0,-6235000.0
EBIT,391000.0,-6081000.0,-18750000.0,-10896000.0,-11356000.0
Net Interest Income,2959000.0,3287000.0,3466000.0,3282000.0,2960000.0
Interest Income,2959000.0,3287000.0,3466000.0,3282000.0,2960000.0
Normalized Income,-199000.0,-4787000.0,-17924000.0,-3968000.0,-7958000.0
Net Income From Continuing And Discontinued Operation,-199000.0,-4787000.0,-17924000.0,-3968000.0,-7958000.0
Total Expenses,241491000.0,226323000.0,224874000.0,211841000.0,209495000.0
Total Operating Income As Reported,391000.0,-6081000.0,-18750000.0,-10896000.0,-11356000.0
Diluted Average Shares,64525000.0,66027000.0,66399000.0,66078000.0,65678000.0
Basic Average Shares,64525000.0,66027000.0,66399000.0,66078000.0,65678000.0
Diluted EPS,0.0,-0.07,-0.27,-0.06,-0.12
Basic EPS,0.0,-0.07,-0.27,-0.06,-0.12
Diluted NI Availto Com Stockholders,-199000.0,-4787000.0,-17924000.0,-3968000.0,-7958000.0
Net Income Common Stockholders,-199000.0,-4787000.0,-17924000.0,-3968000.0,-7958000.0
Net Income,-199000.0,-4787000.0,-17924000.0,-3968000.0,-7958000.0
Net Income Including Noncontrolling Interests,-199000.0,-4787000.0,-17924000.0,-3968000.0,-7958000.0
Net Income Continuous Operations,-199000.0,-4787000.0,-17924000.0,-3968000.0,-7958000.0
Tax Provision,3626000.0,1797000.0,2284000.0,-3824000.0,-724000.0
Pretax Income,3427000.0,-2990000.0,-15640000.0,-7792000.0,-8682000.0
Other Income Expense,77000.0,-196000.0,-356000.0,-178000.0,-286000.0
Other Non Operating Income Expenses,77000.0,-196000.0,-356000.0,-178000.0,-286000.0
Net Non Operating Interest Income Expense,2959000.0,3287000.0,3466000.0,3282000.0,2960000.0
Interest Income Non Operating,2959000.0,3287000.0,3466000.0,3282000.0,2960000.0
Operating Income,391000.0,-6081000.0,-18750000.0,-10896000.0,-11356000.0
Operating Expense,135904000.0,128789000.0,132117000.0,120943000.0,118959000.0
Research And Development,45787000.0,43980000.0,45858000.0,45467000.0,44123000.0
Selling General And Administration,90117000.0,84809000.0,86259000.0,75476000.0,74836000.0
Selling And Marketing Expense,63653000.0,58059000.0,59443000.0,52301000.0,52238000.0
General And Administrative Expense,26464000.0,26750000.0,26816000.0,23175000.0,22598000.0
Other Gand A,26464000.0,26750000.0,26816000.0,23175000.0,22598000.0
Gross Profit,136295000.0,122708000.0,113367000.0,110047000.0,107603000.0
Cost Of Revenue,105587000.0,97534000.0,92757000.0,90898000.0,90536000.0
Total Revenue,241882000.0,220242000.0,206124000.0,200945000.0,198139000.0
Operating Revenue,241882000.0,220242000.0,206124000.0,200945000.0,198139000.0
