,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.116607,0.089235,0.149068,0.12176,0.137212,
Normalized EBITDA,16986000.0,13964000.0,21441000.0,13184000.0,10731000.0,
Net Income From Continuing Operation Net Minority Interest,10538000.0,9543000.0,18301000.0,12637000.0,9476000.0,
Reconciled Depreciation,3681000.0,3396000.0,3045000.0,2741000.0,2815000.0,
Reconciled Cost Of Revenue,14672000.0,13442000.0,14898000.0,13039000.0,12038000.0,
EBITDA,16986000.0,13964000.0,21441000.0,13184000.0,10731000.0,
EBIT,13305000.0,10568000.0,18396000.0,10443000.0,7916000.0,
Net Interest Income,1618000.0,1700000.0,9054000.0,1634000.0,1761000.0,
Interest Expense,1376000.0,90000.0,,,,
Interest Income,2994000.0,1790000.0,9054000.0,1634000.0,1761000.0,
Normalized Income,10538000.0,9543000.0,18301000.0,12637000.0,9476000.0,
Net Income From Continuing And Discontinued Operation,10538000.0,9543000.0,18301000.0,12637000.0,9476000.0,
Total Expenses,59072000.0,57359000.0,55808000.0,56278000.0,52180000.0,
Total Operating Income As Reported,10311000.0,8778000.0,18396000.0,10443000.0,7916000.0,
Diluted Average Shares,73117000.0,75048000.0,74975000.0,74780000.0,75497000.0,
Basic Average Shares,72009000.0,73555000.0,73691000.0,73823000.0,74366000.0,
Diluted EPS,0.14,0.13,0.24,0.17,0.13,
Basic EPS,0.15,0.13,0.25,0.17,0.13,
Diluted NI Availto Com Stockholders,10538000.0,9543000.0,18301000.0,12637000.0,9476000.0,
Net Income Common Stockholders,10538000.0,9543000.0,18301000.0,12637000.0,9476000.0,
Net Income,10538000.0,9543000.0,18301000.0,12637000.0,9476000.0,
Net Income Including Noncontrolling Interests,10538000.0,9543000.0,18301000.0,12637000.0,9476000.0,
Net Income Continuous Operations,10538000.0,9543000.0,18301000.0,12637000.0,9476000.0,
Tax Provision,1391000.0,935000.0,3206000.0,1752000.0,1507000.0,
Pretax Income,11929000.0,10478000.0,21507000.0,14389000.0,10983000.0,
Other Income Expense,,,,2312000.0,1306000.0,2326000.0
Other Non Operating Income Expenses,,,,2312000.0,1306000.0,2326000.0
Net Non Operating Interest Income Expense,1618000.0,1700000.0,9054000.0,1634000.0,1761000.0,
Interest Expense Non Operating,1376000.0,90000.0,,,,
Interest Income Non Operating,2994000.0,1790000.0,9054000.0,1634000.0,1761000.0,
Operating Income,10311000.0,8778000.0,18396000.0,10443000.0,7916000.0,
Operating Expense,44400000.0,43917000.0,40910000.0,43239000.0,40142000.0,
Research And Development,16256000.0,15900000.0,13193000.0,15734000.0,14737000.0,
Selling General And Administration,28144000.0,28017000.0,27717000.0,27505000.0,25405000.0,
Selling And Marketing Expense,20964000.0,19545000.0,21622000.0,21011000.0,19453000.0,
General And Administrative Expense,7180000.0,8472000.0,6095000.0,6494000.0,5952000.0,
Other Gand A,7180000.0,8472000.0,6095000.0,6494000.0,5952000.0,
Gross Profit,54711000.0,52695000.0,59306000.0,53682000.0,48058000.0,
Cost Of Revenue,14672000.0,13442000.0,14898000.0,13039000.0,12038000.0,
Total Revenue,69383000.0,66137000.0,74204000.0,66721000.0,60096000.0,
Operating Revenue,69383000.0,66137000.0,74204000.0,66721000.0,60096000.0,
