,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.135766,0.190239,0.21,0.123567,0.117983,
Normalized EBITDA,23072000.0,15792000.0,28112000.0,48399000.0,18491000.0,
Net Income From Continuing Operation Net Minority Interest,26742000.0,18201000.0,82771000.0,50990000.0,23818000.0,
Reconciled Depreciation,191000.0,174000.0,248000.0,138000.0,177000.0,
Reconciled Cost Of Revenue,19152000.0,16963000.0,20216000.0,24055000.0,17116000.0,
EBITDA,23072000.0,15792000.0,28112000.0,48399000.0,18491000.0,
EBIT,22881000.0,15618000.0,27864000.0,48261000.0,18314000.0,
Net Interest Income,8062000.0,6859000.0,4346000.0,9918000.0,8690000.0,
Interest Income,,6859000.0,,,,7984000.0
Normalized Income,26742000.0,18201000.0,82771000.0,50990000.0,23818000.0,
Net Income From Continuing And Discontinued Operation,26742000.0,18201000.0,82771000.0,50990000.0,23818000.0,
Total Expenses,72721000.0,62256000.0,69989000.0,81971000.0,68135000.0,
Total Operating Income As Reported,22881000.0,15618000.0,27864000.0,48261000.0,18314000.0,
Diluted Average Shares,63637000.0,69435000.0,72787000.0,77908000.0,85890000.0,
Basic Average Shares,63252000.0,68760000.0,71874000.0,77022000.0,83878000.0,
Diluted EPS,0.42,0.26,1.14,0.65,0.28,
Basic EPS,0.42,0.26,1.15,0.66,0.28,
Diluted NI Availto Com Stockholders,26742000.0,18201000.0,82771000.0,50990000.0,23818000.0,
Net Income Common Stockholders,26742000.0,18201000.0,82771000.0,50990000.0,23818000.0,
Net Income,26742000.0,18201000.0,82771000.0,50990000.0,23818000.0,
Net Income Including Noncontrolling Interests,26742000.0,18201000.0,82771000.0,50990000.0,23818000.0,
Net Income Continuous Operations,26742000.0,18201000.0,82771000.0,50990000.0,23818000.0,
Tax Provision,4201000.0,4276000.0,-50561000.0,7189000.0,3186000.0,
Pretax Income,30943000.0,22477000.0,32210000.0,58179000.0,27004000.0,
Net Non Operating Interest Income Expense,8062000.0,6859000.0,4346000.0,9918000.0,8690000.0,
Total Other Finance Cost,-8062000.0,,,-9918000.0,-8690000.0,
Interest Income Non Operating,,6859000.0,,,,7984000.0
Operating Income,22881000.0,15618000.0,27864000.0,48261000.0,18314000.0,
Operating Expense,53569000.0,45293000.0,49773000.0,57916000.0,51019000.0,
Research And Development,3372000.0,2895000.0,2667000.0,3254000.0,3698000.0,
Selling General And Administration,50197000.0,42398000.0,47106000.0,54662000.0,47321000.0,
Selling And Marketing Expense,47474000.0,39727000.0,44653000.0,51863000.0,45055000.0,
General And Administrative Expense,2723000.0,2671000.0,2453000.0,2799000.0,2266000.0,
Other Gand A,2723000.0,2671000.0,2453000.0,2799000.0,2266000.0,
Gross Profit,76450000.0,60911000.0,77637000.0,106177000.0,69333000.0,
Cost Of Revenue,19152000.0,16963000.0,20216000.0,24055000.0,17116000.0,
Total Revenue,95602000.0,77874000.0,97853000.0,130232000.0,86449000.0,
Operating Revenue,95602000.0,77874000.0,97853000.0,130232000.0,86449000.0,
