,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-3486000.0,15531200.0,-17598000.0,-5004098.360656,-950400.0,
Tax Rate For Calcs,0.21,0.272,0.21,0.227459,0.096,
Normalized EBITDA,60900000.0,37500000.0,204400000.0,43600000.0,130900000.0,
Total Unusual Items,-16600000.0,57100000.0,-83800000.0,-22000000.0,-9900000.0,
Total Unusual Items Excluding Goodwill,-16600000.0,57100000.0,-83800000.0,-22000000.0,-9900000.0,
Net Income From Continuing Operation Net Minority Interest,16100000.0,85700000.0,15600000.0,37700000.0,87400000.0,
Reconciled Depreciation,29000000.0,31200000.0,17200000.0,8100000.0,7700000.0,
Reconciled Cost Of Revenue,146900000.0,174100000.0,116800000.0,138400000.0,83600000.0,
EBITDA,44300000.0,94600000.0,120600000.0,21600000.0,121000000.0,
EBIT,15300000.0,63400000.0,103400000.0,13500000.0,113300000.0,
Net Interest Income,-1500000.0,9300000.0,11000000.0,,0.0,0.0
Interest Income,,9300000.0,11000000.0,,,0.0
Normalized Income,29214000.0,44131200.0,81802000.0,54695901.639344,96349600.0,
Net Income From Continuing And Discontinued Operation,16100000.0,85700000.0,15600000.0,37700000.0,87400000.0,
Total Expenses,187800000.0,191100000.0,157800000.0,157000000.0,98100000.0,
Total Operating Income As Reported,-46100000.0,,19800000.0,,104600000.0,
Diluted Average Shares,1143600000.0,1143500000.0,1122100000.0,,503575800.0,504057000.0
Basic Average Shares,1075100000.0,1074900000.0,1053400000.0,,432358200.0,432358200.0
Diluted EPS,0.01,0.07,0.01,,0.174564,0.17872
Basic EPS,0.01,0.08,0.01,,0.203658,0.207814
Diluted NI Availto Com Stockholders,16100000.0,85700000.0,15600000.0,37700000.0,87400000.0,
Net Income Common Stockholders,16100000.0,85700000.0,15600000.0,37700000.0,87400000.0,
Net Income,16100000.0,85700000.0,15600000.0,37700000.0,87400000.0,
Minority Interests,-8600000.0,-8800000.0,-4300000.0,,0.0,0.0
Net Income Including Noncontrolling Interests,24700000.0,94500000.0,19900000.0,37700000.0,87400000.0,
Net Income Continuous Operations,24700000.0,94500000.0,19900000.0,37700000.0,87400000.0,
Tax Provision,-33400000.0,35300000.0,53800000.0,11100000.0,9300000.0,
Pretax Income,-8700000.0,129800000.0,73700000.0,48800000.0,96700000.0,
Other Income Expense,-22500000.0,57100000.0,-40700000.0,24000000.0,-16600000.0,
Other Non Operating Income Expenses,,,43100000.0,47100000.0,10000000.0,11400000.0
Special Income Charges,-61400000.0,-22800000.0,-83800000.0,-22000000.0,-8700000.0,
Other Special Charges,-3100000.0,-200000.0,200000.0,,-4900000.0,4800000.0
Write Off,51700000.0,,,,0.0,
Restructuring And Mergern Acquisition,12800000.0,23000000.0,83600000.0,21800000.0,13600000.0,
Earnings From Equity Interest,-5900000.0,0.0,0.0,-1100000.0,-6700000.0,
Gain On Sale Of Security,44800000.0,79900000.0,,,-1200000.0,7600000.0
Net Non Operating Interest Income Expense,-1500000.0,9300000.0,11000000.0,,0.0,0.0
Total Other Finance Cost,1500000.0,,,,,
Interest Income Non Operating,,9300000.0,11000000.0,,,0.0
Operating Income,15300000.0,63400000.0,103400000.0,24800000.0,113300000.0,
Operating Expense,40900000.0,17000000.0,41000000.0,18600000.0,14500000.0,
Research And Development,1200000.0,1500000.0,1100000.0,2500000.0,1300000.0,
Selling General And Administration,39700000.0,15500000.0,39900000.0,16100000.0,13200000.0,
General And Administrative Expense,,,,,,17600000.0
Other Gand A,,,,,,17600000.0
Gross Profit,56200000.0,80400000.0,144400000.0,43400000.0,127800000.0,
Cost Of Revenue,146900000.0,174100000.0,116800000.0,138400000.0,83600000.0,
Total Revenue,203100000.0,254500000.0,261200000.0,181800000.0,211400000.0,
Operating Revenue,203100000.0,254500000.0,261200000.0,181800000.0,211400000.0,
