,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,21135000.0,-8410000.0,-7115000.0,-4141000.0,-5337000.0,,
Total Unusual Items,-25904000.0,2069000.0,2156000.0,442000.0,-388000.0,,
Total Unusual Items Excluding Goodwill,-25904000.0,2069000.0,2156000.0,442000.0,-388000.0,,
Net Income From Continuing Operation Net Minority Interest,-30464000.0,-4139000.0,-3273000.0,-3034000.0,-5760000.0,,
Reconciled Depreciation,171000.0,164000.0,151000.0,141000.0,142000.0,,
Reconciled Cost Of Revenue,39000.0,36000.0,154000.0,38000.0,44000.0,,
EBITDA,-4769000.0,-6341000.0,-4959000.0,-3699000.0,-5725000.0,,
EBIT,-4940000.0,-6505000.0,-5110000.0,-3840000.0,-5867000.0,,
Net Interest Income,454000.0,478000.0,393000.0,397000.0,463000.0,,
Interest Income,454000.0,478000.0,393000.0,397000.0,463000.0,,
Normalized Income,-4560000.0,-6208000.0,-5429000.0,-3476000.0,-5372000.0,,
Net Income From Continuing And Discontinued Operation,-30464000.0,-4139000.0,-3273000.0,-3034000.0,-5760000.0,,
Total Expenses,7705000.0,8007000.0,7978000.0,7619000.0,7275000.0,,
Total Operating Income As Reported,-19780000.0,-6505000.0,-5110000.0,-3840000.0,-5867000.0,,
Diluted Average Shares,228356000.0,226054000.0,,188835000.0,188813000.0,182909000.0,
Basic Average Shares,228356000.0,226054000.0,,188835000.0,188813000.0,182909000.0,
Diluted EPS,-0.13,-0.02,,-0.02,-0.03,-0.04,
Basic EPS,-0.13,-0.02,,-0.02,-0.03,-0.04,
Diluted NI Availto Com Stockholders,-30464000.0,-4139000.0,-3273000.0,-3034000.0,-5760000.0,,
Net Income Common Stockholders,-30464000.0,-4139000.0,-3273000.0,-3034000.0,-5760000.0,,
Net Income,-30464000.0,-4139000.0,-3273000.0,-3034000.0,-5760000.0,,
Minority Interests,-100000.0,4000.0,-23000.0,-33000.0,13000.0,,
Net Income Including Noncontrolling Interests,-30364000.0,-4143000.0,-3250000.0,-3001000.0,-5773000.0,,
Net Income Continuous Operations,-30364000.0,-4143000.0,-3250000.0,-3001000.0,-5773000.0,,
Tax Provision,,,0.0,0.0,0.0,0.0,0.0
Pretax Income,-30364000.0,-4143000.0,-3250000.0,-3001000.0,-5773000.0,,
Other Income Expense,-25878000.0,1884000.0,1467000.0,442000.0,-369000.0,,
Other Non Operating Income Expenses,26000.0,-185000.0,-689000.0,,19000.0,,1249000.0
Special Income Charges,-14840000.0,,,,0.0,,
Impairment Of Capital Assets,14840000.0,,,,0.0,,
Gain On Sale Of Security,-11064000.0,2069000.0,2156000.0,442000.0,-388000.0,,
Net Non Operating Interest Income Expense,454000.0,478000.0,393000.0,397000.0,463000.0,,
Interest Income Non Operating,454000.0,478000.0,393000.0,397000.0,463000.0,,
Operating Income,-4940000.0,-6505000.0,-5110000.0,-3840000.0,-5867000.0,,
Operating Expense,7666000.0,7971000.0,7824000.0,7581000.0,7231000.0,,
Research And Development,3106000.0,3114000.0,3423000.0,3171000.0,2868000.0,,
Selling General And Administration,4560000.0,4857000.0,4401000.0,4410000.0,4363000.0,,
General And Administrative Expense,4560000.0,4857000.0,4401000.0,4410000.0,4363000.0,,
Other Gand A,4560000.0,4857000.0,4401000.0,4410000.0,4363000.0,,
Gross Profit,2726000.0,1466000.0,2714000.0,3741000.0,1364000.0,,
Cost Of Revenue,39000.0,36000.0,154000.0,38000.0,44000.0,,
Total Revenue,2765000.0,1502000.0,2868000.0,3779000.0,1408000.0,,
Operating Revenue,2765000.0,1502000.0,2868000.0,3779000.0,1408000.0,,
