,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1640772.042364,-2856700.0,272532.834073,-264030.0,-475781.0,,
Tax Rate For Calcs,0.220002,0.22,0.183771,0.195,0.191,,
Normalized EBITDA,721247000.0,705061000.0,652397000.0,651087000.0,682807000.0,,
Total Unusual Items,-7458000.0,-12985000.0,1483000.0,-1354000.0,-2491000.0,,
Total Unusual Items Excluding Goodwill,-7458000.0,-12985000.0,1483000.0,-1354000.0,-2491000.0,,
Net Income From Continuing Operation Net Minority Interest,424266000.0,411643000.0,384216000.0,374173000.0,412114000.0,,
Reconciled Depreciation,156605000.0,150994000.0,174364000.0,171265000.0,158344000.0,,
Reconciled Cost Of Revenue,846590000.0,857491000.0,864215000.0,827074000.0,856561000.0,,
EBITDA,713789000.0,692076000.0,653880000.0,649733000.0,680316000.0,,
EBIT,557184000.0,541082000.0,479516000.0,478468000.0,521972000.0,,
Net Interest Income,86000.0,-1007000.0,2882000.0,467000.0,2024000.0,,
Interest Expense,12188000.0,12812000.0,7217000.0,12738000.0,11313000.0,,
Interest Income,5078000.0,6280000.0,7475000.0,8516000.0,8537000.0,,
Normalized Income,430083227.957636,421771300.0,383005532.834073,375262970.0,414129219.0,,
Net Income From Continuing And Discontinued Operation,424266000.0,411643000.0,384216000.0,374173000.0,412114000.0,,
Total Expenses,1238005000.0,1239351000.0,1270209000.0,1180018000.0,1202864000.0,,
Total Operating Income As Reported,,,467934000.0,466617000.0,,,
Diluted Average Shares,,178890000.0,,179840000.0,180206000.0,180527000.0,180883000.0
Basic Average Shares,,178651000.0,,179586000.0,179952000.0,180250000.0,180592000.0
Diluted EPS,,2.3,,2.08,2.29,1.95,1.62
Basic EPS,,2.3,,2.08,2.29,1.95,1.63
Diluted NI Availto Com Stockholders,424266000.0,411643000.0,384216000.0,374173000.0,412114000.0,,
Net Income Common Stockholders,424266000.0,411643000.0,384216000.0,374173000.0,412114000.0,,
Net Income,424266000.0,411643000.0,384216000.0,374173000.0,412114000.0,,
Minority Interests,-830000.0,-408000.0,-1288000.0,-740000.0,-1168000.0,,
Net Income Including Noncontrolling Interests,425096000.0,412051000.0,385504000.0,374913000.0,413282000.0,,
Net Income Continuous Operations,425096000.0,412051000.0,385504000.0,374913000.0,413282000.0,,
Tax Provision,119900000.0,116219000.0,86795000.0,90817000.0,97377000.0,,
Pretax Income,544996000.0,528270000.0,472299000.0,465730000.0,510659000.0,,
Other Income Expense,-4638000.0,-22122000.0,4085000.0,842000.0,-560000.0,,
Other Non Operating Income Expenses,,-11735000.0,,,,-7322000.0,
Earnings From Equity Interest,2820000.0,2598000.0,2602000.0,2196000.0,1931000.0,,
Gain On Sale Of Security,-7458000.0,-12985000.0,1483000.0,-1354000.0,-2491000.0,,
Net Non Operating Interest Income Expense,86000.0,-1007000.0,2882000.0,467000.0,2024000.0,,
Total Other Finance Cost,-7196000.0,-5525000.0,-2624000.0,-4689000.0,-4800000.0,,
Interest Expense Non Operating,12188000.0,12812000.0,7217000.0,12738000.0,11313000.0,,
Interest Income Non Operating,5078000.0,6280000.0,7475000.0,8516000.0,8537000.0,,
Operating Income,549548000.0,551399000.0,465332000.0,464421000.0,509195000.0,,
Operating Expense,391415000.0,381860000.0,405994000.0,352944000.0,346303000.0,,
Other Operating Expenses,6454000.0,,535000.0,5525000.0,-939000.0,,
Research And Development,224991000.0,232791000.0,246101000.0,212490000.0,204359000.0,,
Selling General And Administration,159970000.0,149069000.0,159358000.0,134929000.0,142883000.0,,
Selling And Marketing Expense,94661000.0,82079000.0,77156000.0,68234000.0,77740000.0,,
General And Administrative Expense,65309000.0,66990000.0,82202000.0,66695000.0,65143000.0,,
Other Gand A,65309000.0,66990000.0,82202000.0,66695000.0,65143000.0,,
Gross Profit,940963000.0,933259000.0,871326000.0,817365000.0,855498000.0,,
Cost Of Revenue,846590000.0,857491000.0,864215000.0,827074000.0,856561000.0,,
Total Revenue,1787553000.0,1790750000.0,1735541000.0,1644439000.0,1712059000.0,,
Operating Revenue,1711333000.0,1727655000.0,1654333000.0,1574655000.0,1641216000.0,,
