,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-7751000.0,-11435000.0,-17302000.0,-9744000.0,-18193000.0,
Total Unusual Items,-12362000.0,-508000.0,-4275000.0,-165000.0,-46283000.0,
Total Unusual Items Excluding Goodwill,-12362000.0,-508000.0,-4275000.0,-165000.0,-46283000.0,
Net Income From Continuing Operation Net Minority Interest,-23021000.0,-14917000.0,-24302000.0,-12925000.0,-67432000.0,
Reconciled Depreciation,901000.0,975000.0,993000.0,1036000.0,953000.0,
EBITDA,-20113000.0,-11943000.0,-21577000.0,-9909000.0,-64476000.0,
EBIT,-21014000.0,-12918000.0,-22570000.0,-10945000.0,-65429000.0,
Net Interest Income,-353000.0,-80000.0,81000.0,215000.0,310000.0,
Interest Expense,2007000.0,1999000.0,1732000.0,1980000.0,2003000.0,
Interest Income,1654000.0,1919000.0,2062000.0,2195000.0,2313000.0,
Normalized Income,-10659000.0,-14409000.0,-20027000.0,-12760000.0,-21149000.0,
Net Income From Continuing And Discontinued Operation,-23021000.0,-14917000.0,-24302000.0,-12925000.0,-67432000.0,
Total Expenses,11269000.0,13627000.0,19680000.0,12855000.0,20433000.0,
Total Operating Income As Reported,-23631000.0,-14135000.0,-23955000.0,-13020000.0,-66716000.0,
Diluted Average Shares,6506681.0,6503913.0,6503913.0,,6503913.0,6503913.0
Basic Average Shares,6506681.0,6503913.0,6503913.0,,6503913.0,6503913.0
Diluted EPS,-3.54,-2.29,-3.74,,-10.37,-2.87
Basic EPS,-3.54,-2.29,-3.74,,-10.37,-2.87
Diluted NI Availto Com Stockholders,-23021000.0,-14917000.0,-24302000.0,-12925000.0,-67432000.0,
Net Income Common Stockholders,-23021000.0,-14917000.0,-24302000.0,-12925000.0,-67432000.0,
Net Income,-23021000.0,-14917000.0,-24302000.0,-12925000.0,-67432000.0,
Net Income Including Noncontrolling Interests,-23021000.0,-14917000.0,-24302000.0,-12925000.0,-67432000.0,
Net Income Continuous Operations,-23021000.0,-14917000.0,-24302000.0,-12925000.0,-67432000.0,
Tax Provision,,,,0.0,0.0,0.0
Pretax Income,-23021000.0,-14917000.0,-24302000.0,-12925000.0,-67432000.0,
Other Income Expense,-11399000.0,-1210000.0,-4703000.0,-285000.0,-47309000.0,
Other Non Operating Income Expenses,963000.0,-702000.0,-428000.0,-120000.0,-1026000.0,
Special Income Charges,-12362000.0,-508000.0,-4275000.0,-165000.0,-46283000.0,
Other Special Charges,10000000.0,,,,,
Write Off,,246000.0,2534000.0,,,1207000.0
Impairment Of Capital Assets,2195000.0,246000.0,3013000.0,,46242000.0,997000.0
Restructuring And Mergern Acquisition,167000.0,262000.0,1262000.0,165000.0,41000.0,
Net Non Operating Interest Income Expense,-353000.0,-80000.0,81000.0,215000.0,310000.0,
Total Other Finance Cost,,,249000.0,,,
Interest Expense Non Operating,2007000.0,1999000.0,1732000.0,1980000.0,2003000.0,
Interest Income Non Operating,1654000.0,1919000.0,2062000.0,2195000.0,2313000.0,
Operating Income,-11269000.0,-13627000.0,-19680000.0,-12855000.0,-20433000.0,
Operating Expense,11269000.0,13627000.0,19680000.0,12855000.0,20433000.0,
Research And Development,562000.0,2921000.0,7256000.0,1983000.0,8492000.0,
Selling General And Administration,10707000.0,10706000.0,12424000.0,10872000.0,11941000.0,
General And Administrative Expense,10707000.0,10706000.0,12424000.0,10872000.0,11941000.0,
Other Gand A,10707000.0,10706000.0,12424000.0,10872000.0,11941000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
