,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,-2387853.107345,-2716800.0,-15666000.0,0.0,0.0,
Tax Rate For Calcs,0.15113,0.283,0.21,0.285,0.294425,
Normalized EBITDA,295900000.0,360500000.0,213600000.0,302600000.0,299300000.0,
Total Unusual Items,-15800000.0,-9600000.0,-74600000.0,,,0.0
Total Unusual Items Excluding Goodwill,-15800000.0,-9600000.0,-74600000.0,,,0.0
Net Income From Continuing Operation Net Minority Interest,119900000.0,146000000.0,-36100000.0,127400000.0,129700000.0,
Reconciled Depreciation,94300000.0,102200000.0,120500000.0,90500000.0,86800000.0,
Reconciled Cost Of Revenue,1333500000.0,1008400000.0,1213500000.0,1298100000.0,1224000000.0,
EBITDA,280100000.0,350900000.0,139000000.0,302600000.0,299300000.0,
EBIT,185800000.0,248700000.0,18500000.0,212100000.0,212500000.0,
Net Interest Income,-44200000.0,-47300000.0,-43300000.0,-45200000.0,-40300000.0,
Interest Expense,44200000.0,47300000.0,43300000.0,45200000.0,40300000.0,
Normalized Income,133312146.892655,152883200.0,22834000.0,127400000.0,129700000.0,
Net Income From Continuing And Discontinued Operation,119900000.0,146000000.0,-36100000.0,127400000.0,129700000.0,
Total Expenses,1474200000.0,1262200000.0,1507800000.0,1442000000.0,1399400000.0,
Total Operating Income As Reported,185800000.0,248700000.0,18500000.0,212100000.0,212500000.0,
Diluted Average Shares,,142400000.0,143200000.0,144200000.0,145000000.0,145300000.0
Basic Average Shares,,141900000.0,142800000.0,143600000.0,144300000.0,144500000.0
Diluted EPS,,1.03,-0.25,0.88,0.89,1.01
Basic EPS,,1.03,-0.25,0.89,0.9,1.01
Diluted NI Availto Com Stockholders,119900000.0,146000000.0,-36100000.0,127400000.0,129700000.0,
Net Income Common Stockholders,119900000.0,146000000.0,-36100000.0,127400000.0,129700000.0,
Net Income,119900000.0,146000000.0,-36100000.0,127400000.0,129700000.0,
Net Income Including Noncontrolling Interests,119900000.0,146000000.0,-36100000.0,127400000.0,129700000.0,
Net Income Continuous Operations,119900000.0,146000000.0,-36100000.0,127400000.0,129700000.0,
Earnings From Equity Interest Net Of Tax,-300000.0,2100000.0,2100000.0,11300000.0,8200000.0,
Tax Provision,21400000.0,57500000.0,13400000.0,50800000.0,50700000.0,
Pretax Income,141600000.0,201400000.0,-24800000.0,166900000.0,172200000.0,
Other Income Expense,-15800000.0,-9600000.0,-74600000.0,,,
Special Income Charges,-15800000.0,-9600000.0,-74600000.0,,,0.0
Restructuring And Mergern Acquisition,15800000.0,9600000.0,74600000.0,,,0.0
Net Non Operating Interest Income Expense,-44200000.0,-47300000.0,-43300000.0,-45200000.0,-40300000.0,
Interest Expense Non Operating,44200000.0,47300000.0,43300000.0,45200000.0,40300000.0,
Operating Income,201600000.0,258300000.0,93100000.0,212100000.0,212500000.0,
Operating Expense,140700000.0,164200000.0,184700000.0,143900000.0,175400000.0,
Depreciation Amortization Depletion Income Statement,,12600000.0,10900000.0,,,10100000.0
Depreciation And Amortization In Income Statement,,12600000.0,10900000.0,,,10100000.0
Amortization,,8500000.0,7200000.0,,,7100000.0
Amortization Of Intangibles Income Statement,,8500000.0,7200000.0,,,7100000.0
Depreciation Income Statement,,4100000.0,3700000.0,,,3000000.0
Selling General And Administration,175000000.0,151600000.0,173800000.0,143900000.0,175400000.0,
General And Administrative Expense,,151600000.0,173800000.0,,,169700000.0
Other Gand A,,151600000.0,173800000.0,,,169700000.0
Gross Profit,342300000.0,422500000.0,277800000.0,356000000.0,387900000.0,
Cost Of Revenue,1333500000.0,1098000000.0,1323100000.0,1298100000.0,1224000000.0,
Total Revenue,1675800000.0,1520500000.0,1600900000.0,1654100000.0,1611900000.0,
Operating Revenue,1675800000.0,1520500000.0,1600900000.0,1654100000.0,1611900000.0,
