,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.137424,0.165,0.21,0.21,0.118,
Normalized EBITDA,123243000.0,191055000.0,152130000.0,134003000.0,124705000.0,
Net Income From Continuing Operation Net Minority Interest,21228000.0,76940000.0,80552000.0,46819000.0,31654000.0,
Reconciled Depreciation,62379000.0,62400000.0,57005000.0,56954000.0,56933000.0,
Reconciled Cost Of Revenue,137607000.0,194906000.0,155148000.0,143754000.0,133847000.0,
EBITDA,123243000.0,191055000.0,152130000.0,134003000.0,124705000.0,
EBIT,60864000.0,128655000.0,95125000.0,77049000.0,67772000.0,
Net Interest Income,-36254000.0,-36511000.0,-35422000.0,-33397000.0,-31875000.0,
Interest Expense,36254000.0,36511000.0,35422000.0,33397000.0,31875000.0,
Normalized Income,21228000.0,76940000.0,80552000.0,46819000.0,31654000.0,
Net Income From Continuing And Discontinued Operation,21228000.0,76940000.0,80552000.0,46819000.0,31654000.0,
Total Expenses,281927000.0,341903000.0,281770000.0,277228000.0,258317000.0,
Total Operating Income As Reported,60786000.0,124727000.0,91696000.0,67933000.0,61612000.0,
Diluted Average Shares,,61339000.0,61400000.0,61400000.0,61357348.0,61266000.0
Basic Average Shares,,61339000.0,61320812.0,61300000.0,61288870.0,61266000.0
Diluted EPS,,1.25,1.31,0.76,0.52,1.06
Basic EPS,,1.25,1.314399,0.76,0.52,1.06
Diluted NI Availto Com Stockholders,21228000.0,76940000.0,80552000.0,46819000.0,31654000.0,
Net Income Common Stockholders,21228000.0,76940000.0,80552000.0,46819000.0,31654000.0,
Net Income,21228000.0,76940000.0,80552000.0,46819000.0,31654000.0,
Net Income Including Noncontrolling Interests,21228000.0,76940000.0,80552000.0,46819000.0,31654000.0,
Net Income Continuous Operations,21228000.0,76940000.0,80552000.0,46819000.0,31654000.0,
Tax Provision,3382000.0,15204000.0,-20849000.0,-3167000.0,4243000.0,
Pretax Income,24610000.0,92144000.0,59703000.0,43652000.0,35897000.0,
Other Income Expense,78000.0,3928000.0,3429000.0,9116000.0,6160000.0,
Other Non Operating Income Expenses,78000.0,3928000.0,3429000.0,9116000.0,6160000.0,
Net Non Operating Interest Income Expense,-36254000.0,-36511000.0,-35422000.0,-33397000.0,-31875000.0,
Interest Expense Non Operating,36254000.0,36511000.0,35422000.0,33397000.0,31875000.0,
Operating Income,60786000.0,124727000.0,91696000.0,67933000.0,61612000.0,
Operating Expense,144320000.0,146997000.0,126622000.0,133474000.0,124470000.0,
Other Taxes,48168000.0,43240000.0,38830000.0,41596000.0,36256000.0,
Depreciation Amortization Depletion Income Statement,62379000.0,62400000.0,57005000.0,56954000.0,56933000.0,
Selling General And Administration,33773000.0,41357000.0,30787000.0,34924000.0,31281000.0,
General And Administrative Expense,33773000.0,41357000.0,30787000.0,34924000.0,,40445000.0
Other Gand A,33773000.0,41357000.0,30787000.0,34924000.0,,40445000.0
Gross Profit,205106000.0,271724000.0,218318000.0,201407000.0,186082000.0,
Cost Of Revenue,137607000.0,194906000.0,155148000.0,143754000.0,133847000.0,
Total Revenue,342713000.0,466630000.0,373466000.0,345161000.0,319929000.0,
Operating Revenue,342713000.0,466630000.0,373466000.0,345161000.0,319929000.0,
