,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-12842000.0,-11971000.0,-10634000.0,-9471000.0,-7894000.0,
Total Unusual Items,,,-1079000.0,-173000.0,-242000.0,-2000.0
Total Unusual Items Excluding Goodwill,,,-1079000.0,-173000.0,-242000.0,-2000.0
Net Income From Continuing Operation Net Minority Interest,-13643000.0,-12777000.0,-12576000.0,-10417000.0,-8941000.0,
Reconciled Depreciation,324000.0,335000.0,364000.0,243000.0,277000.0,
Reconciled Cost Of Revenue,2517000.0,2484000.0,2296000.0,2184000.0,2156000.0,
EBITDA,-12842000.0,-11971000.0,-11713000.0,-9644000.0,-8136000.0,
EBIT,-13166000.0,-12306000.0,-12077000.0,-9887000.0,-8413000.0,
Net Interest Income,-477000.0,-471000.0,-499000.0,-530000.0,-528000.0,
Interest Expense,477000.0,471000.0,499000.0,530000.0,528000.0,
Normalized Income,-13643000.0,-12777000.0,-11497000.0,-10244000.0,-8699000.0,
Net Income From Continuing And Discontinued Operation,-13643000.0,-12777000.0,-12576000.0,-10417000.0,-8941000.0,
Total Expenses,36151000.0,34698000.0,31418000.0,27132000.0,23750000.0,
Total Operating Income As Reported,-14952000.0,-14207000.0,-12884000.0,-9937000.0,-8435000.0,
Diluted Average Shares,36293559.0,35881029.0,31205891.0,34018654.0,34018654.0,
Basic Average Shares,36293559.0,35881029.0,31205891.0,34018654.0,34018654.0,
Diluted EPS,-0.38,-0.36,-0.4,-0.306214,-0.262826,
Basic EPS,-0.38,-0.36,-0.4,-0.306214,-0.262826,
Diluted NI Availto Com Stockholders,-13643000.0,-12777000.0,-12576000.0,-10417000.0,-8941000.0,
Net Income Common Stockholders,-13643000.0,-12777000.0,-12576000.0,-10417000.0,-8941000.0,
Net Income,-13643000.0,-12777000.0,-12576000.0,-10417000.0,-8941000.0,
Net Income Including Noncontrolling Interests,-13643000.0,-12777000.0,-12576000.0,-10417000.0,-8941000.0,
Net Income Continuous Operations,-13643000.0,-12777000.0,-12576000.0,-10417000.0,-8941000.0,
Tax Provision,0.0,0.0,0.0,0.0,0.0,
Pretax Income,-13643000.0,-12777000.0,-12576000.0,-10417000.0,-8941000.0,
Other Income Expense,1786000.0,1901000.0,807000.0,50000.0,22000.0,
Other Non Operating Income Expenses,1786000.0,1901000.0,1886000.0,223000.0,264000.0,
Gain On Sale Of Security,,,-1079000.0,-173000.0,-242000.0,-2000.0
Net Non Operating Interest Income Expense,-477000.0,-471000.0,-499000.0,-530000.0,-528000.0,
Interest Expense Non Operating,477000.0,471000.0,499000.0,530000.0,528000.0,
Operating Income,-14952000.0,-14207000.0,-12884000.0,-9937000.0,-8435000.0,
Operating Expense,33634000.0,32214000.0,29122000.0,24948000.0,21594000.0,
Research And Development,4852000.0,4246000.0,3913000.0,3395000.0,3270000.0,
Selling General And Administration,28782000.0,27968000.0,25209000.0,21553000.0,18324000.0,
Selling And Marketing Expense,17422000.0,18033000.0,15243000.0,12524000.0,10712000.0,
General And Administrative Expense,11360000.0,9935000.0,9966000.0,9029000.0,7612000.0,
Other Gand A,11360000.0,9935000.0,9966000.0,9029000.0,7612000.0,
Gross Profit,18682000.0,18007000.0,16238000.0,15011000.0,13159000.0,
Cost Of Revenue,2517000.0,2484000.0,2296000.0,2184000.0,2156000.0,
Total Revenue,21199000.0,20491000.0,18534000.0,17195000.0,15315000.0,
Operating Revenue,21199000.0,20491000.0,18534000.0,17195000.0,15315000.0,
