,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-5014517.246156,0.0,0.0,-468947.368421,-7000.0,
Tax Rate For Calcs,0.214296,0.291686,0.171048,0.225564,0.21875,
Normalized EBITDA,7183000.0,7184000.0,7884000.0,3804000.0,10476000.0,
Total Unusual Items,-23400000.0,0.0,,-2079000.0,-32000.0,-1500000.0
Total Unusual Items Excluding Goodwill,-23400000.0,0.0,,-2079000.0,-32000.0,-1500000.0
Net Income From Continuing Operation Net Minority Interest,-17460000.0,1167000.0,1751000.0,-2123000.0,2988000.0,
Reconciled Depreciation,3317000.0,3166000.0,3185000.0,4053000.0,3338000.0,
Reconciled Cost Of Revenue,6792000.0,6595000.0,6621000.0,7294000.0,7418000.0,
EBITDA,-16217000.0,7184000.0,7884000.0,1725000.0,10444000.0,
EBIT,-19534000.0,4018000.0,4699000.0,-2328000.0,7106000.0,
Net Interest Income,3383000.0,2881000.0,3811000.0,-282000.0,7054000.0,
Interest Expense,2123000.0,1913000.0,1922000.0,1928000.0,1954000.0,
Interest Income,5506000.0,4794000.0,5733000.0,1646000.0,9008000.0,
Normalized Income,925482.753844,1167000.0,1751000.0,-512947.368421,3013000.0,
Net Income From Continuing And Discontinued Operation,-17460000.0,1167000.0,1751000.0,-2123000.0,2988000.0,
Total Expenses,13670000.0,13050000.0,13416000.0,16238000.0,14630000.0,
Total Operating Income As Reported,-2063000.0,-1277000.0,-1517000.0,-2191000.0,-2104000.0,
Diluted Average Shares,16152043.0,16152043.0,16152043.0,,16152043.0,16152043.0
Basic Average Shares,16152043.0,16152043.0,16152043.0,,16152043.0,16152043.0
Diluted EPS,-1.08,0.07,0.11,,0.18,0.01
Basic EPS,-1.08,0.07,0.11,,0.18,0.01
Diluted NI Availto Com Stockholders,-17460000.0,1167000.0,1751000.0,-2123000.0,2988000.0,
Net Income Common Stockholders,-17460000.0,1167000.0,1751000.0,-2123000.0,2988000.0,
Net Income,-17460000.0,1167000.0,1751000.0,-2123000.0,2988000.0,
Minority Interests,-444000.0,-324000.0,-551000.0,1173000.0,-1037000.0,
Net Income Including Noncontrolling Interests,-17016000.0,1491000.0,2302000.0,-3296000.0,4025000.0,
Net Income Continuous Operations,-17016000.0,1491000.0,2302000.0,-3296000.0,4025000.0,
Tax Provision,-4641000.0,614000.0,475000.0,-960000.0,1127000.0,
Pretax Income,-21657000.0,2105000.0,2777000.0,-4256000.0,5152000.0,
Other Income Expense,-22977000.0,501000.0,483000.0,-1783000.0,202000.0,
Special Income Charges,-23400000.0,0.0,,-2079000.0,-32000.0,-1522000.0
Gain On Sale Of Ppe,-23400000.0,0.0,,-2079000.0,-32000.0,188000.0
Other Special Charges,,,,0.0,,1710000.0
Earnings From Equity Interest,423000.0,501000.0,483000.0,296000.0,234000.0,
Gain On Sale Of Security,,,,0.0,,22000.0
Net Non Operating Interest Income Expense,3383000.0,2881000.0,3811000.0,-282000.0,7054000.0,
Interest Expense Non Operating,2123000.0,1913000.0,1922000.0,1928000.0,1954000.0,
Interest Income Non Operating,5506000.0,4794000.0,5733000.0,1646000.0,9008000.0,
Operating Income,-2063000.0,-1277000.0,-1517000.0,-2191000.0,-2104000.0,
Operating Expense,6681000.0,6426000.0,6782000.0,8922000.0,7187000.0,
Depreciation Amortization Depletion Income Statement,3120000.0,3137000.0,3172000.0,4031000.0,3313000.0,
Depreciation And Amortization In Income Statement,3120000.0,3137000.0,3172000.0,4031000.0,3313000.0,
Selling General And Administration,3561000.0,3289000.0,3610000.0,4891000.0,3874000.0,
General And Administrative Expense,3561000.0,3289000.0,3610000.0,4891000.0,3874000.0,
Other Gand A,3561000.0,3289000.0,3610000.0,4891000.0,3874000.0,
Gross Profit,4618000.0,5149000.0,5265000.0,6731000.0,5083000.0,
Cost Of Revenue,6989000.0,6624000.0,6634000.0,7316000.0,7443000.0,
Total Revenue,11607000.0,11773000.0,11899000.0,14047000.0,12526000.0,
Operating Revenue,11074000.0,11188000.0,11279000.0,12787000.0,11838000.0,
