,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-30913000.0,-33622000.0,-33063000.0,-32824000.0,-55702000.0,
Total Unusual Items,5239000.0,,,,0.0,
Total Unusual Items Excluding Goodwill,5239000.0,,,,0.0,
Net Income From Continuing Operation Net Minority Interest,-25889000.0,-37565000.0,-36541000.0,-37113000.0,-65125000.0,
Reconciled Depreciation,200000.0,289000.0,301000.0,237000.0,208000.0,
EBITDA,-25674000.0,-33622000.0,-33063000.0,-32824000.0,-55702000.0,
EBIT,-25874000.0,-33911000.0,-33364000.0,-33061000.0,-55910000.0,
Net Interest Income,1226000.0,-2596000.0,-881000.0,-1706000.0,-5968000.0,
Interest Expense,15000.0,3654000.0,3177000.0,4052000.0,9215000.0,
Interest Income,1241000.0,1058000.0,2296000.0,2346000.0,3247000.0,
Normalized Income,-31128000.0,-37565000.0,-36541000.0,-37113000.0,-65125000.0,
Net Income From Continuing And Discontinued Operation,-25424000.0,-33460000.0,-31358000.0,-32232000.0,-56041000.0,
Total Expenses,32354000.0,34969000.0,35660000.0,35407000.0,59157000.0,
Total Operating Income As Reported,-32354000.0,-34969000.0,-35660000.0,-35407000.0,-59157000.0,
Diluted Average Shares,58585083.0,58056357.0,57987961.0,57948093.0,57944016.0,
Basic Average Shares,58585083.0,58056357.0,57987961.0,57948093.0,57944016.0,
Diluted EPS,-0.43,-0.58,-0.54,-0.56,-0.97,
Basic EPS,-0.43,-0.58,-0.54,-0.56,-0.97,
Diluted NI Availto Com Stockholders,-25424000.0,-33460000.0,-31358000.0,-32232000.0,-56041000.0,
Net Income Common Stockholders,-25424000.0,-33460000.0,-31358000.0,-32232000.0,-56041000.0,
Net Income,-25424000.0,-33460000.0,-31358000.0,-32232000.0,-56041000.0,
Net Income Including Noncontrolling Interests,-25424000.0,-33460000.0,-31358000.0,-32232000.0,-56041000.0,
Net Income Discontinuous Operations,465000.0,4105000.0,5183000.0,4881000.0,9084000.0,
Net Income Continuous Operations,-25889000.0,-37565000.0,-36541000.0,-37113000.0,-65125000.0,
Pretax Income,-25889000.0,-37565000.0,-36541000.0,-37113000.0,-65125000.0,
Other Income Expense,5239000.0,,,,,
Special Income Charges,-2968000.0,,,,0.0,
Other Special Charges,2968000.0,,,,,
Gain On Sale Of Security,8207000.0,,,,,
Net Non Operating Interest Income Expense,1226000.0,-2596000.0,-881000.0,-1706000.0,-5968000.0,
Interest Expense Non Operating,15000.0,3654000.0,3177000.0,4052000.0,9215000.0,
Interest Income Non Operating,1241000.0,1058000.0,2296000.0,2346000.0,3247000.0,
Operating Income,-32354000.0,-34969000.0,-35660000.0,-35407000.0,-59157000.0,
Operating Expense,32354000.0,34969000.0,35660000.0,35407000.0,59157000.0,
Research And Development,22009000.0,23846000.0,23320000.0,24084000.0,45349000.0,
Selling General And Administration,10345000.0,11123000.0,12340000.0,11323000.0,13808000.0,
General And Administrative Expense,,11123000.0,12340000.0,11323000.0,13808000.0,12264000.0
Other Gand A,,9706000.0,10901000.0,9745000.0,12109000.0,10620000.0
Salaries And Wages,,1417000.0,1439000.0,1578000.0,1699000.0,1644000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
