,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-170328000.0,-130732000.0,-120252000.0,-97424000.0,-81939000.0
Net Income From Continuing Operation Net Minority Interest,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Reconciled Depreciation,814000.0,785000.0,738000.0,710000.0,687000.0
EBITDA,-170328000.0,-130732000.0,-120252000.0,-97424000.0,-81939000.0
EBIT,-171142000.0,-131517000.0,-120990000.0,-98134000.0,-82626000.0
Net Interest Income,14478000.0,16179000.0,18532000.0,17968000.0,11949000.0
Interest Income,14478000.0,16179000.0,18532000.0,17968000.0,11949000.0
Normalized Income,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Net Income From Continuing And Discontinued Operation,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Total Expenses,174989000.0,133090000.0,123963000.0,100470000.0,84671000.0
Total Operating Income As Reported,-171142000.0,-131517000.0,-120990000.0,-98134000.0,-82626000.0
Diluted Average Shares,129622000.0,129232000.0,128497000.0,123375000.0,106928000.0
Basic Average Shares,129622000.0,129232000.0,128497000.0,123375000.0,106928000.0
Diluted EPS,-1.21,-0.9,-0.8,-0.65,-0.65
Basic EPS,-1.21,-0.9,-0.8,-0.65,-0.65
Diluted NI Availto Com Stockholders,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Net Income Common Stockholders,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Net Income,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Net Income Including Noncontrolling Interests,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Net Income Continuous Operations,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Pretax Income,-157315000.0,-115773000.0,-102257000.0,-80398000.0,-70793000.0
Other Income Expense,-651000.0,-435000.0,201000.0,-232000.0,-116000.0
Other Non Operating Income Expenses,-651000.0,-435000.0,201000.0,-232000.0,-116000.0
Net Non Operating Interest Income Expense,14478000.0,16179000.0,18532000.0,17968000.0,11949000.0
Interest Income Non Operating,14478000.0,16179000.0,18532000.0,17968000.0,11949000.0
Operating Income,-171142000.0,-131517000.0,-120990000.0,-98134000.0,-82626000.0
Operating Expense,174989000.0,133090000.0,123963000.0,100470000.0,84671000.0
Research And Development,138125000.0,99490000.0,95625000.0,77197000.0,63940000.0
Selling General And Administration,36864000.0,33600000.0,28338000.0,23273000.0,20731000.0
General And Administrative Expense,36864000.0,33600000.0,28338000.0,23273000.0,20731000.0
Other Gand A,36864000.0,33600000.0,28338000.0,23273000.0,20731000.0
Total Revenue,3847000.0,1573000.0,2973000.0,2336000.0,2045000.0
Operating Revenue,3847000.0,1573000.0,2973000.0,2336000.0,2045000.0
