,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.193266,0.194627,0.183198,0.196213,0.198459,,
Total Unusual Items,,,,,,,-900000.0
Total Unusual Items Excluding Goodwill,,,,,,,-900000.0
Net Income From Continuing Operation Net Minority Interest,252749000.0,254563000.0,255196000.0,302994000.0,258355000.0,,
EBIT,348184000.0,351073000.0,348131000.0,408346000.0,353727000.0,,
Net Interest Income,-34885000.0,-34992000.0,-35679000.0,-31388000.0,-31404000.0,,
Interest Expense,34885000.0,34992000.0,35698000.0,31388000.0,31404000.0,,
Normalized Income,252749000.0,254563000.0,255196000.0,302994000.0,258355000.0,,
Net Income From Continuing And Discontinued Operation,252749000.0,254563000.0,255196000.0,302994000.0,258355000.0,,
Total Expenses,1167988000.0,1164341000.0,1153844000.0,1078449000.0,1117923000.0,,
Diluted Average Shares,82792661.0,84480113.0,84749000.0,88087041.0,91441350.0,,
Basic Average Shares,81915162.0,83479997.0,83946053.0,87874488.0,91441350.0,,
Diluted EPS,3.05,3.01,3.01,3.44,2.83,,
Basic EPS,3.09,3.05,3.04,3.45,2.83,,
Diluted NI Availto Com Stockholders,252749000.0,254563000.0,255196000.0,302994000.0,258355000.0,,
Net Income Common Stockholders,252749000.0,254563000.0,255196000.0,302994000.0,258355000.0,,
Net Income,252749000.0,254563000.0,255196000.0,302994000.0,258355000.0,,
Net Income Including Noncontrolling Interests,252749000.0,254563000.0,255196000.0,302994000.0,258355000.0,,
Net Income Continuous Operations,252749000.0,254563000.0,255196000.0,302994000.0,258355000.0,,
Tax Provision,60550000.0,61518000.0,57237000.0,73964000.0,63968000.0,,
Pretax Income,313299000.0,316081000.0,312433000.0,376958000.0,322323000.0,,
Other Income Expense,49000.0,69000.0,162000.0,42000.0,74000.0,,
Special Income Charges,,,,,,,-900000.0
Net Non Operating Interest Income Expense,-34885000.0,-34992000.0,-35679000.0,-31388000.0,-31404000.0,,
Total Other Finance Cost,,,,,,13000.0,
Interest Expense Non Operating,34885000.0,34992000.0,35698000.0,31388000.0,31404000.0,,
Other Operating Expenses,108293000.0,3050000.0,630000.0,104874000.0,99108000.0,,
Selling General And Administration,,105696000.0,97122000.0,,,89678000.0,85214000.0
General And Administrative Expense,,105696000.0,97122000.0,,,89678000.0,85214000.0
Other Gand A,,49688000.0,43986000.0,,,39224000.0,38524000.0
Salaries And Wages,,56008000.0,53136000.0,,,50454000.0,46690000.0
Total Revenue,1481287000.0,1480422000.0,1466277000.0,1455407000.0,1440246000.0,,
Operating Revenue,1481287000.0,1480422000.0,1466277000.0,1455407000.0,1440246000.0,,
Loss Adjustment Expense,755998000.0,750765000.0,738772000.0,688184000.0,735694000.0,,
Net Policyholder Benefits And Claims,755998000.0,750765000.0,738772000.0,688184000.0,735694000.0,,
Policyholder Benefits Gross,,,,,,731793000.0,
