,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-51908.730159,-55671.641791,-299684.87395,-376828.220859,-3276581.538975,,
Tax Rate For Calcs,0.251984,0.10916,0.235047,0.225241,0.289323,,
Normalized EBITDA,29216000.0,24609000.0,25090000.0,26176000.0,22927000.0,,
Total Unusual Items,-206000.0,-510000.0,-1275000.0,-1673000.0,-11325000.0,,
Total Unusual Items Excluding Goodwill,-206000.0,-510000.0,-1275000.0,-1673000.0,-11325000.0,,
Net Income From Continuing Operation Net Minority Interest,-9048000.0,-9132000.0,-6190000.0,-5304000.0,-12773000.0,,
Reconciled Depreciation,35103000.0,29458000.0,27750000.0,27681000.0,25579000.0,,
Reconciled Cost Of Revenue,32624000.0,33030000.0,33171000.0,34415000.0,34541000.0,,
EBITDA,29010000.0,24099000.0,23815000.0,24503000.0,11602000.0,,
EBIT,-6093000.0,-5359000.0,-3935000.0,-3178000.0,-13977000.0,,
Net Interest Income,-6003000.0,-4892000.0,-4157000.0,-3668000.0,-3996000.0,,
Interest Expense,6003000.0,4892000.0,4157000.0,3668000.0,3996000.0,,
Normalized Income,-8893908.730159,-8677671.641791,-5214684.87395,-4007828.220859,-4724581.538975,,
Net Income From Continuing And Discontinued Operation,-9048000.0,-9132000.0,-2744000.0,-5263000.0,-12872000.0,,
Total Expenses,97470000.0,93480000.0,89891000.0,90102000.0,90359000.0,,
Total Operating Income As Reported,-9108000.0,-6092000.0,-5754000.0,-4176000.0,-15885000.0,,
Diluted Average Shares,,54959000.0,54798000.0,54781000.0,54730000.0,50520000.0,
Basic Average Shares,,54959000.0,54798000.0,54781000.0,54730000.0,50520000.0,
Diluted EPS,,-0.19,-0.05,-0.13,-0.24,4.249723,
Basic EPS,,-0.19,-0.05,-0.13,-0.24,4.25,
Diluted NI Availto Com Stockholders,-10545000.0,-10604000.0,-6173000.0,-5263000.0,-12872000.0,,
Net Income Common Stockholders,-10545000.0,-10604000.0,-6173000.0,-5263000.0,-12872000.0,,
Otherunder Preferred Stock Dividend,1497000.0,1472000.0,,,,0.0,
Net Income,-9048000.0,-9132000.0,-2744000.0,-5263000.0,-12872000.0,,
Net Income Including Noncontrolling Interests,-9048000.0,-9132000.0,-2744000.0,-5263000.0,-12872000.0,,
Net Income Discontinuous Operations,0.0,0.0,3446000.0,41000.0,-99000.0,,
Net Income Continuous Operations,-9048000.0,-9132000.0,-6190000.0,-5304000.0,-12773000.0,,
Tax Provision,-3048000.0,-1119000.0,-1902000.0,-1542000.0,-5200000.0,,
Pretax Income,-12096000.0,-10251000.0,-8092000.0,-6846000.0,-17973000.0,,
Other Income Expense,2809000.0,223000.0,544000.0,-675000.0,-9417000.0,,
Other Non Operating Income Expenses,3015000.0,733000.0,1819000.0,998000.0,1908000.0,,
Special Income Charges,-206000.0,-510000.0,-1275000.0,-1673000.0,-11325000.0,,
Write Off,,,382000.0,0.0,0.0,,0.0
Restructuring And Mergern Acquisition,206000.0,510000.0,893000.0,1673000.0,11325000.0,,
Net Non Operating Interest Income Expense,-6003000.0,-4892000.0,-4157000.0,-3668000.0,-3996000.0,,
Interest Expense Non Operating,6003000.0,4892000.0,4157000.0,3668000.0,3996000.0,,
Operating Income,-8902000.0,-5582000.0,-4479000.0,-2503000.0,-4560000.0,,
Operating Expense,64846000.0,60450000.0,56720000.0,55687000.0,55818000.0,,
Depreciation Amortization Depletion Income Statement,35103000.0,29458000.0,27750000.0,27681000.0,25579000.0,,
Depreciation And Amortization In Income Statement,35103000.0,29458000.0,27750000.0,27681000.0,25579000.0,,
Selling General And Administration,29743000.0,30992000.0,28970000.0,28006000.0,30239000.0,,
Gross Profit,55944000.0,54868000.0,52241000.0,53184000.0,51258000.0,,
Cost Of Revenue,32624000.0,33030000.0,33171000.0,34415000.0,34541000.0,,
Total Revenue,88568000.0,87898000.0,85412000.0,87599000.0,85799000.0,,
Operating Revenue,88568000.0,87898000.0,85412000.0,87599000.0,85799000.0,,
