,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31
Tax Effect Of Unusual Items,-15330.0,420.0,-167790.0,-3595200.0,4410.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,20673000.0,12441000.0,19130000.0,33847000.0,2978000.0,
Total Unusual Items,-73000.0,2000.0,-799000.0,-17120000.0,21000.0,
Total Unusual Items Excluding Goodwill,-73000.0,2000.0,-799000.0,-17120000.0,21000.0,
Net Income From Continuing Operation Net Minority Interest,-15795000.0,-26150000.0,-8610000.0,-19680000.0,-36631000.0,
Reconciled Depreciation,15542000.0,15754000.0,15853000.0,15693000.0,15970000.0,
Reconciled Cost Of Revenue,292656000.0,292746000.0,289509000.0,285434000.0,338872000.0,
EBITDA,20600000.0,12443000.0,18331000.0,16727000.0,2999000.0,
EBIT,5058000.0,-3311000.0,2478000.0,1034000.0,-12971000.0,
Net Interest Income,-17627000.0,-17424000.0,-17171000.0,-17057000.0,-16702000.0,
Interest Expense,17900000.0,17685000.0,17498000.0,17386000.0,17261000.0,
Interest Income,273000.0,261000.0,327000.0,329000.0,559000.0,
Normalized Income,-15737330.0,-26151580.0,-7978790.0,-6155200.0,-36647590.0,
Net Income From Continuing And Discontinued Operation,-16279000.0,-26347000.0,-8666000.0,-19863000.0,-36940000.0,
Total Expenses,322076000.0,328803000.0,315152000.0,310148000.0,367511000.0,
Total Operating Income As Reported,7294000.0,-1545000.0,4431000.0,2653000.0,-10485000.0,
Diluted Average Shares,45338000.0,45184000.0,45134000.0,45099000.0,45041000.0,
Basic Average Shares,45338000.0,45184000.0,45134000.0,45099000.0,45041000.0,
Diluted EPS,-0.37,-0.58,-0.19,-0.43,-0.83,
Basic EPS,-0.37,-0.58,-0.19,-0.43,-0.83,
Diluted NI Availto Com Stockholders,-16279000.0,-26347000.0,-8666000.0,-19863000.0,-36940000.0,
Net Income Common Stockholders,-16279000.0,-26347000.0,-8666000.0,-19863000.0,-36940000.0,
Net Income,-16279000.0,-26347000.0,-8666000.0,-19863000.0,-36940000.0,
Net Income Including Noncontrolling Interests,-16279000.0,-26347000.0,-8666000.0,-19863000.0,-36940000.0,
Net Income Discontinuous Operations,-484000.0,-197000.0,-56000.0,-183000.0,-309000.0,
Net Income Continuous Operations,-15795000.0,-26150000.0,-8610000.0,-19680000.0,-36631000.0,
Tax Provision,2953000.0,5154000.0,-6410000.0,3328000.0,6399000.0,
Pretax Income,-12842000.0,-20996000.0,-15020000.0,-16352000.0,-30232000.0,
Other Income Expense,-2582000.0,-2025000.0,-3079000.0,-19068000.0,-3024000.0,
Other Non Operating Income Expenses,-2509000.0,-2027000.0,-2280000.0,-1948000.0,-3045000.0,
Special Income Charges,-73000.0,2000.0,-799000.0,-17120000.0,21000.0,
Gain On Sale Of Ppe,-73000.0,2000.0,-239000.0,685000.0,21000.0,
Gain On Sale Of Business,,,-560000.0,-17805000.0,,
Impairment Of Capital Assets,,,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-17627000.0,-17424000.0,-17171000.0,-17057000.0,-16702000.0,
Interest Expense Non Operating,17900000.0,17685000.0,17498000.0,17386000.0,17261000.0,
Interest Income Non Operating,273000.0,261000.0,327000.0,329000.0,559000.0,
Operating Income,7367000.0,-1547000.0,5230000.0,19773000.0,-10506000.0,
Operating Expense,29420000.0,36057000.0,25643000.0,24714000.0,28639000.0,
Selling General And Administration,29420000.0,36057000.0,25643000.0,24714000.0,28639000.0,
Gross Profit,36787000.0,34510000.0,30873000.0,44487000.0,18133000.0,
Cost Of Revenue,292656000.0,292746000.0,289509000.0,285434000.0,338872000.0,
Total Revenue,329443000.0,327256000.0,320382000.0,329921000.0,357005000.0,
Operating Revenue,329443000.0,327256000.0,320382000.0,329921000.0,357005000.0,
