,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1257579.44314,0.0,0.0,0.0,3641129.979349,,
Tax Rate For Calcs,0.224327,0.259315,0.212576,0.211218,0.195392,,
Normalized EBITDA,48563000.0,40857000.0,50002000.0,33835000.0,44754000.0,,
Total Unusual Items,-5606000.0,0.0,0.0,0.0,18635000.0,,
Total Unusual Items Excluding Goodwill,-5606000.0,0.0,0.0,0.0,18635000.0,,
Net Income From Continuing Operation Net Minority Interest,-57807000.0,-52042000.0,-43317000.0,-63112000.0,-32338000.0,,
Reconciled Depreciation,75290000.0,76038000.0,67271000.0,85817000.0,74039000.0,,
Reconciled Cost Of Revenue,137492000.0,137439000.0,155179000.0,161550000.0,156164000.0,,
EBITDA,42957000.0,40857000.0,50002000.0,33835000.0,63389000.0,,
EBIT,-32333000.0,-35181000.0,-17269000.0,-51982000.0,-10650000.0,,
Net Interest Income,-37460000.0,-29970000.0,-21777000.0,-22183000.0,-20721000.0,,
Interest Expense,42192000.0,35081000.0,37742000.0,28030000.0,29541000.0,,
Interest Income,4732000.0,5111000.0,15965000.0,5847000.0,8820000.0,,
Normalized Income,-53458579.44314,-52042000.0,-43317000.0,-63112000.0,-47331870.020651,,
Net Income From Continuing And Discontinued Operation,-57807000.0,-52042000.0,-43317000.0,-63112000.0,-32338000.0,,
Total Expenses,277706000.0,287340000.0,285525000.0,315031000.0,298548000.0,,
Total Operating Income As Reported,-31459000.0,-40292000.0,-33234000.0,-57829000.0,-47143000.0,,
Diluted Average Shares,47592836.0,47676735.0,47540833.0,47426131.0,47511613.0,,
Basic Average Shares,47592836.0,47676735.0,47540833.0,47426131.0,47511613.0,,
Diluted EPS,-1.21,-1.09,-0.91,-1.33,-0.68,,
Basic EPS,-1.21,-1.09,-0.91,-1.33,-0.68,,
Diluted NI Availto Com Stockholders,-57807000.0,-52042000.0,-43317000.0,-63112000.0,-32338000.0,,
Net Income Common Stockholders,-57807000.0,-52042000.0,-43317000.0,-63112000.0,-32338000.0,,
Net Income,-57807000.0,-52042000.0,-43317000.0,-63112000.0,-32338000.0,,
Net Income Including Noncontrolling Interests,-57807000.0,-52042000.0,-43317000.0,-63112000.0,-32338000.0,,
Net Income Continuous Operations,-57807000.0,-52042000.0,-43317000.0,-63112000.0,-32338000.0,,
Tax Provision,-16718000.0,-18220000.0,-11694000.0,-16900000.0,-7853000.0,,
Pretax Income,-74525000.0,-70262000.0,-55011000.0,-80012000.0,-40191000.0,,
Other Income Expense,-5606000.0,,0.0,,18635000.0,-14507000.0,254769000.0
Special Income Charges,-5606000.0,0.0,0.0,0.0,18635000.0,,
Other Special Charges,5606000.0,,0.0,,-3332000.0,,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,-15303000.0,,
Gain On Sale Of Security,,,,,,-6152000.0,17722000.0
Net Non Operating Interest Income Expense,-37460000.0,-29970000.0,-21777000.0,-22183000.0,-20721000.0,,
Interest Expense Non Operating,42192000.0,35081000.0,37742000.0,28030000.0,29541000.0,,
Interest Income Non Operating,4732000.0,5111000.0,15965000.0,5847000.0,8820000.0,,
Operating Income,-31459000.0,-40292000.0,-33234000.0,-57829000.0,-38105000.0,,
Operating Expense,140214000.0,149901000.0,130346000.0,153479000.0,142381000.0,,
Depreciation Amortization Depletion Income Statement,75290000.0,76038000.0,67271000.0,85815000.0,74036000.0,,
Depreciation And Amortization In Income Statement,75290000.0,76038000.0,67271000.0,85815000.0,74036000.0,,
Selling General And Administration,64924000.0,73863000.0,63075000.0,67664000.0,68345000.0,,
General And Administrative Expense,64924000.0,,,,68345000.0,76696000.0,
Other Gand A,60766000.0,,,,65130000.0,70131000.0,
Salaries And Wages,4158000.0,,,,3215000.0,6565000.0,
Gross Profit,108755000.0,109609000.0,97112000.0,95650000.0,104276000.0,,
Cost Of Revenue,137492000.0,137439000.0,155179000.0,161552000.0,156167000.0,,
Total Revenue,246247000.0,247048000.0,252291000.0,257202000.0,260443000.0,,
Operating Revenue,246247000.0,247048000.0,252291000.0,257202000.0,260443000.0,,
