,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.196,0.213,0.219,0.060679,0.177,
Net Income From Continuing Operation Net Minority Interest,9315000.0,8871000.0,4525000.0,5836000.0,7084000.0,
Reconciled Depreciation,1071000.0,1194000.0,1126000.0,1134000.0,1023000.0,
Interest Income,2736000.0,2568000.0,2520000.0,2518000.0,2313000.0,
Normalized Income,9315000.0,8871000.0,4525000.0,5836000.0,7084000.0,
Net Income From Continuing And Discontinued Operation,9315000.0,8871000.0,4525000.0,5836000.0,7084000.0,
Total Expenses,57241000.0,54115000.0,47662000.0,47470000.0,52800000.0,
Diluted Average Shares,1893000.0,1886000.0,1889000.0,1891000.0,1891000.0,
Basic Average Shares,1884000.0,1884000.0,1888000.0,1891000.0,1891000.0,
Diluted EPS,4.92,4.7,2.4,3.09,3.75,
Basic EPS,4.94,4.71,2.4,3.09,3.75,
Diluted NI Availto Com Stockholders,9315000.0,8871000.0,4525000.0,5836000.0,7084000.0,
Net Income Common Stockholders,9315000.0,8871000.0,4525000.0,5836000.0,7084000.0,
Net Income,9315000.0,8871000.0,4525000.0,5836000.0,7084000.0,
Net Income Including Noncontrolling Interests,9315000.0,8871000.0,4525000.0,5836000.0,7084000.0,
Net Income Continuous Operations,9315000.0,8871000.0,4525000.0,5836000.0,7084000.0,
Tax Provision,2273000.0,2396000.0,1272000.0,377000.0,1526000.0,
Pretax Income,11588000.0,11267000.0,5797000.0,6213000.0,8610000.0,
Other Income Expense,388000.0,161000.0,199000.0,344000.0,257000.0,
Other Operating Expenses,8427000.0,8506000.0,8300000.0,8711000.0,8073000.0,
Selling General And Administration,18057000.0,18154000.0,18582000.0,18255000.0,19083000.0,
General And Administrative Expense,18057000.0,18154000.0,18582000.0,18255000.0,19083000.0,
Other Gand A,,,,,4209000.0,4513000.0
Salaries And Wages,18057000.0,18154000.0,18582000.0,18255000.0,19083000.0,
Total Revenue,68829000.0,65382000.0,53459000.0,53683000.0,61410000.0,
Operating Revenue,68829000.0,65382000.0,53459000.0,53683000.0,61410000.0,
Loss Adjustment Expense,1668000.0,905000.0,910000.0,865000.0,1838000.0,
Net Policyholder Benefits And Claims,1668000.0,905000.0,910000.0,865000.0,1838000.0,
