,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-13378332.0,-6273528.0,13158000.0,-9017100.0,2455902.0,,
Tax Rate For Calcs,0.258,0.258,0.258,0.258,0.258,,
Normalized EBITDA,-59126000.0,-50843000.0,-139063000.0,-36647000.0,-73253000.0,,
Total Unusual Items,-51854000.0,-24316000.0,51000000.0,-34950000.0,9519000.0,,
Total Unusual Items Excluding Goodwill,-51854000.0,-24316000.0,51000000.0,-34950000.0,9519000.0,,
Net Income From Continuing Operation Net Minority Interest,-158218000.0,-96474000.0,-30923000.0,-99905000.0,-50042000.0,,
Reconciled Depreciation,635000.0,581000.0,589000.0,635000.0,640000.0,,
EBITDA,-110980000.0,-75159000.0,-88063000.0,-71597000.0,-63734000.0,,
EBIT,-111615000.0,-75740000.0,-88652000.0,-72232000.0,-64374000.0,,
Net Interest Income,7122000.0,7203000.0,8488000.0,10254000.0,7130000.0,,
Interest Income,7122000.0,,,10254000.0,7130000.0,,
Normalized Income,-119742332.0,-78431528.0,-68765000.0,-73972100.0,-57105098.0,,
Net Income From Continuing And Discontinued Operation,-158218000.0,-96474000.0,-30923000.0,-99905000.0,-50042000.0,,
Total Expenses,120443000.0,102228000.0,97792000.0,84004000.0,71706000.0,,
Total Operating Income As Reported,-110350000.0,-75740000.0,-88652000.0,-72232000.0,-64374000.0,,
Diluted Average Shares,71096937.0,69017576.0,,68254120.0,61851260.0,58085416.0,
Basic Average Shares,71096937.0,69017576.0,,68254120.0,61851260.0,58085416.0,
Diluted EPS,-2.23,-1.4,,-1.46,-0.81,-0.59,
Basic EPS,-2.23,-1.4,,-1.46,-0.81,-0.59,
Diluted NI Availto Com Stockholders,-158218000.0,-96474000.0,-30923000.0,-99905000.0,-50042000.0,,
Net Income Common Stockholders,-158218000.0,-96474000.0,-30923000.0,-99905000.0,-50042000.0,,
Net Income,-158218000.0,-96474000.0,-30923000.0,-99905000.0,-50042000.0,,
Net Income Including Noncontrolling Interests,-158218000.0,-96474000.0,-30923000.0,-99905000.0,-50042000.0,,
Net Income Continuous Operations,-158218000.0,-96474000.0,-30923000.0,-99905000.0,-50042000.0,,
Tax Provision,1871000.0,1855000.0,1759000.0,2977000.0,2317000.0,,
Pretax Income,-156347000.0,-94619000.0,-29164000.0,-96928000.0,-47725000.0,,
Other Income Expense,-51854000.0,-26082000.0,51000000.0,-34950000.0,9519000.0,,
Other Non Operating Income Expenses,,-1766000.0,,,,,
Gain On Sale Of Security,-51854000.0,-24316000.0,51000000.0,-34950000.0,9519000.0,,
Net Non Operating Interest Income Expense,7122000.0,7203000.0,8488000.0,10254000.0,7130000.0,,
Total Other Finance Cost,,-7203000.0,,,,-4917000.0,-5198000.0
Interest Income Non Operating,7122000.0,,,10254000.0,7130000.0,,
Operating Income,-111615000.0,-75740000.0,-88652000.0,-72232000.0,-64374000.0,,
Operating Expense,120443000.0,102228000.0,97792000.0,84004000.0,71706000.0,,
Other Operating Expenses,1265000.0,,,,,,
Research And Development,93926000.0,80116000.0,74426000.0,63239000.0,49119000.0,,
Selling General And Administration,25252000.0,22112000.0,23366000.0,20765000.0,22587000.0,,
General And Administrative Expense,25252000.0,22112000.0,23366000.0,20765000.0,22587000.0,,
Other Gand A,25252000.0,22112000.0,23366000.0,20765000.0,22587000.0,,
Total Revenue,8828000.0,26488000.0,9140000.0,11772000.0,7332000.0,,
Operating Revenue,8828000.0,26488000.0,9140000.0,11772000.0,7332000.0,,
