,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-2018727.0,-1760559.0,-1933982.0,-3878815.0,-1291726.0,
Total Unusual Items,363091.0,,,,0.0,
Total Unusual Items Excluding Goodwill,363091.0,,,,0.0,
Net Income From Continuing Operation Net Minority Interest,-1694655.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
EBITDA,-1655636.0,-1760559.0,-1933982.0,-3878815.0,-1291726.0,
EBIT,-1655636.0,-1760559.0,-1933982.0,-3878815.0,-1291726.0,
Net Interest Income,-39019.0,-11060.0,-628348.0,-160338.0,-130006.0,
Interest Expense,39019.0,11060.0,628348.0,160338.0,130006.0,
Normalized Income,-2057746.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
Net Income From Continuing And Discontinued Operation,-1694655.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
Total Expenses,2048333.0,1764086.0,1933982.0,3878815.0,1291726.0,
Total Operating Income As Reported,-2048333.0,-1764086.0,-1933982.0,-3878815.0,-1291726.0,
Diluted Average Shares,5792293.0,5773708.0,4690989.0,,5767525.0,5767525.0
Basic Average Shares,5792293.0,5773708.0,4690989.0,,5767525.0,5767525.0
Diluted EPS,-0.29,-0.31,-0.55,,-0.246506,-0.165296
Basic EPS,-0.29,-0.31,-0.55,,-0.246506,-0.165296
Diluted NI Availto Com Stockholders,-1694655.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
Net Income Common Stockholders,-1694655.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
Net Income,-1694655.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
Net Income Including Noncontrolling Interests,-1694655.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
Net Income Continuous Operations,-1694655.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
Tax Provision,0.0,0.0,0.0,0.0,0.0,
Pretax Income,-1694655.0,-1771619.0,-2562330.0,-4039153.0,-1421732.0,
Other Income Expense,392697.0,3527.0,,,,
Other Non Operating Income Expenses,29606.0,3527.0,,,,
Special Income Charges,363091.0,,,,0.0,
Other Special Charges,-363091.0,,,,,
Net Non Operating Interest Income Expense,-39019.0,-11060.0,-628348.0,-160338.0,-130006.0,
Interest Expense Non Operating,39019.0,11060.0,628348.0,160338.0,130006.0,
Operating Income,-2048333.0,-1764086.0,-1933982.0,-3878815.0,-1291726.0,
Operating Expense,2048333.0,1764086.0,1933982.0,3878815.0,1291726.0,
Research And Development,414639.0,12955.0,466606.0,2294214.0,49132.0,
Selling General And Administration,1633694.0,1751131.0,1467376.0,1584601.0,1242594.0,
General And Administrative Expense,1633694.0,1751131.0,1467376.0,1584601.0,1242594.0,
Other Gand A,1633694.0,1751131.0,1467376.0,1584601.0,1242594.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
