,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-53550.0,324240.0,0.0,-117810.0,-129570.0,,
Tax Rate For Calcs,0.21,0.21,0.0,0.21,0.21,,
Normalized EBITDA,86996000.0,85055000.0,97262000.0,86751000.0,82761000.0,,
Total Unusual Items,-255000.0,1544000.0,-20851000.0,-561000.0,-617000.0,,
Total Unusual Items Excluding Goodwill,-255000.0,1544000.0,-20851000.0,-561000.0,-617000.0,,
Net Income From Continuing Operation Net Minority Interest,8046000.0,8354000.0,-1003000.0,12365000.0,10354000.0,,
Reconciled Depreciation,59796000.0,58725000.0,57742000.0,55262000.0,54129000.0,,
Reconciled Cost Of Revenue,68648000.0,67089000.0,61574000.0,67916000.0,68547000.0,,
EBITDA,86741000.0,86599000.0,76411000.0,86190000.0,82144000.0,,
EBIT,26945000.0,27874000.0,18669000.0,30928000.0,28015000.0,,
Net Interest Income,-18773000.0,-19348000.0,-19770000.0,-18308000.0,-17460000.0,,
Interest Expense,18773000.0,19348000.0,19770000.0,18308000.0,17460000.0,,
Normalized Income,8247450.0,7134240.0,19848000.0,12808190.0,10841430.0,,
Net Income From Continuing And Discontinued Operation,8046000.0,8354000.0,-1003000.0,12365000.0,10354000.0,,
Total Expenses,134426000.0,134220000.0,124172000.0,127943000.0,128920000.0,,
Diluted Average Shares,234131752.0,231828484.0,224951978.0,226058400.0,225418825.0,,
Basic Average Shares,233496633.0,230723583.0,224951978.0,224820656.0,224793229.0,,
Diluted EPS,0.03,0.04,0.0,0.05,0.05,,
Basic EPS,0.03,0.04,0.0,0.05,0.05,,
Diluted NI Availto Com Stockholders,8046000.0,8354000.0,-1003000.0,12365000.0,10354000.0,,
Net Income Common Stockholders,8046000.0,8354000.0,-1003000.0,12365000.0,10354000.0,,
Net Income,8046000.0,8354000.0,-1003000.0,12365000.0,10354000.0,,
Minority Interests,-126000.0,-172000.0,98000.0,-255000.0,-201000.0,,
Net Income Including Noncontrolling Interests,8172000.0,8526000.0,-1101000.0,12620000.0,10555000.0,,
Net Income Continuous Operations,8172000.0,8526000.0,-1101000.0,12620000.0,10555000.0,,
Pretax Income,8172000.0,8526000.0,-1101000.0,12620000.0,10555000.0,,
Other Income Expense,-817000.0,851000.0,-18122000.0,-1264000.0,-1467000.0,,
Other Non Operating Income Expenses,,-103000.0,0.0,,,-1000.0,-79000.0
Special Income Charges,-255000.0,48000.0,77000.0,-1249000.0,-617000.0,,
Other Special Charges,255000.0,-48000.0,-77000.0,1249000.0,465000.0,,
Impairment Of Capital Assets,,,,,152000.0,,
Restructuring And Mergern Acquisition,,,0.0,0.0,0.0,0.0,0.0
Earnings From Equity Interest,-562000.0,-590000.0,2729000.0,-703000.0,-850000.0,,
Gain On Sale Of Security,,1496000.0,-20928000.0,688000.0,,10530000.0,-56263000.0
Net Non Operating Interest Income Expense,-18773000.0,-19348000.0,-19770000.0,-18308000.0,-17460000.0,,
Interest Expense Non Operating,18773000.0,19348000.0,19770000.0,18308000.0,17460000.0,,
Operating Income,27762000.0,27023000.0,36791000.0,32192000.0,29482000.0,,
Operating Expense,65776000.0,67131000.0,62598000.0,60026000.0,60371000.0,,
Depreciation Amortization Depletion Income Statement,59794000.0,58725000.0,57742000.0,55261000.0,54127000.0,,
Depreciation And Amortization In Income Statement,59794000.0,58725000.0,57742000.0,55261000.0,54127000.0,,
Selling General And Administration,5982000.0,8406000.0,4856000.0,4765000.0,6244000.0,,
General And Administrative Expense,5982000.0,8406000.0,4856000.0,4765000.0,6244000.0,,
Other Gand A,5982000.0,8406000.0,4856000.0,4765000.0,6244000.0,,
Gross Profit,93538000.0,94154000.0,99389000.0,92218000.0,89853000.0,,
Cost Of Revenue,68650000.0,67089000.0,61574000.0,67917000.0,68549000.0,,
Total Revenue,162188000.0,161243000.0,160963000.0,160135000.0,158402000.0,,
Operating Revenue,161891000.0,160905000.0,160617000.0,159860000.0,158104000.0,,
