,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-181950.0,-4800.0,57211.055276,-14250.0,53250.0,,
Tax Rate For Calcs,0.15,0.15,0.092127,0.15,0.15,,
Normalized EBITDA,622000.0,271000.0,-664000.0,136000.0,-836000.0,,
Total Unusual Items,-1213000.0,-32000.0,621000.0,-95000.0,355000.0,,
Total Unusual Items Excluding Goodwill,-1213000.0,-32000.0,621000.0,-95000.0,355000.0,,
Net Income From Continuing Operation Net Minority Interest,-1736000.0,-731000.0,-1084000.0,-1169000.0,-1491000.0,,
Reconciled Depreciation,558000.0,497000.0,647000.0,578000.0,521000.0,,
Reconciled Cost Of Revenue,558000.0,497000.0,647000.0,578000.0,521000.0,,
EBITDA,-591000.0,239000.0,-43000.0,41000.0,-481000.0,,
EBIT,-1149000.0,-258000.0,-690000.0,-537000.0,-1002000.0,,
Net Interest Income,-535000.0,-528000.0,-588000.0,-579000.0,-560000.0,,
Interest Expense,454000.0,448000.0,504000.0,494000.0,475000.0,,
Normalized Income,-704950.0,-703800.0,-1647788.944724,-1088250.0,-1792750.0,,
Net Income From Continuing And Discontinued Operation,-1736000.0,-731000.0,-1084000.0,-1169000.0,-1491000.0,,
Total Expenses,2470000.0,1942000.0,3224000.0,2444000.0,2148000.0,,
Total Operating Income As Reported,225000.0,-221000.0,-1094000.0,-822000.0,-1273000.0,,
Diluted Average Shares,92521443.0,92341558.0,,91641647.0,91486913.0,91028583.0,
Basic Average Shares,92521443.0,92341558.0,,91641647.0,91486913.0,91028583.0,
Diluted EPS,-0.02,-0.01,,-0.01,-0.02,-0.02,
Basic EPS,-0.02,-0.01,,-0.01,-0.02,-0.02,
Diluted NI Availto Com Stockholders,-1736000.0,-731000.0,-1084000.0,-1169000.0,-1491000.0,,
Net Income Common Stockholders,-1736000.0,-731000.0,-1084000.0,-1169000.0,-1491000.0,,
Net Income,-1736000.0,-731000.0,-1084000.0,-1169000.0,-1491000.0,,
Net Income Including Noncontrolling Interests,-1736000.0,-731000.0,-1084000.0,-1169000.0,-1491000.0,,
Net Income Continuous Operations,-1736000.0,-731000.0,-1084000.0,-1169000.0,-1491000.0,,
Tax Provision,133000.0,25000.0,-110000.0,138000.0,14000.0,,
Pretax Income,-1603000.0,-706000.0,-1194000.0,-1031000.0,-1477000.0,,
Other Income Expense,-1293000.0,43000.0,488000.0,370000.0,356000.0,,
Other Non Operating Income Expenses,-116000.0,38000.0,-169000.0,429000.0,-25000.0,,
Special Income Charges,-738000.0,,0.0,0.0,0.0,,-241000.0
Gain On Sale Of Business,,,0.0,0.0,0.0,,0.0
Other Special Charges,738000.0,,,,,,241000.0
Impairment Of Capital Assets,,,0.0,0.0,0.0,,0.0
Earnings From Equity Interest,36000.0,37000.0,36000.0,36000.0,26000.0,,
Gain On Sale Of Security,-475000.0,-32000.0,621000.0,-95000.0,355000.0,,
Net Non Operating Interest Income Expense,-535000.0,-528000.0,-588000.0,-579000.0,-560000.0,,
Total Other Finance Cost,81000.0,80000.0,84000.0,85000.0,85000.0,,
Interest Expense Non Operating,454000.0,448000.0,504000.0,494000.0,475000.0,,
Operating Income,225000.0,-221000.0,-1094000.0,-822000.0,-1273000.0,,
Operating Expense,1912000.0,1445000.0,2577000.0,1866000.0,1627000.0,,
Selling General And Administration,1912000.0,1445000.0,2577000.0,1866000.0,1627000.0,,
General And Administrative Expense,1912000.0,1445000.0,2577000.0,1866000.0,1627000.0,,
Other Gand A,577000.0,420000.0,595000.0,625000.0,623000.0,,
Salaries And Wages,1335000.0,1025000.0,1982000.0,1241000.0,1004000.0,,
Gross Profit,2137000.0,1224000.0,1483000.0,1044000.0,354000.0,,
Cost Of Revenue,558000.0,497000.0,647000.0,578000.0,521000.0,,
Total Revenue,2695000.0,1721000.0,2130000.0,1622000.0,875000.0,,
Operating Revenue,2695000.0,1721000.0,2130000.0,1622000.0,875000.0,,
