,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,266490.0,0.0,0.0,1131690.0,311640.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,3879000.0,5135000.0,8521000.0,-7859000.0,-1399000.0,,
Total Unusual Items,1269000.0,,0.0,5389000.0,1484000.0,-2315000.0,
Total Unusual Items Excluding Goodwill,1269000.0,,0.0,5389000.0,1484000.0,-2315000.0,
Net Income From Continuing Operation Net Minority Interest,7006000.0,4378000.0,8498000.0,7689000.0,-10964000.0,,
Reconciled Depreciation,3156000.0,2946000.0,2804000.0,2481000.0,2448000.0,,
Reconciled Cost Of Revenue,24880000.0,20075000.0,30023000.0,22853000.0,21237000.0,,
EBITDA,5148000.0,5135000.0,8521000.0,-2470000.0,85000.0,,
EBIT,1992000.0,2189000.0,5717000.0,-4951000.0,-2363000.0,,
Normalized Income,6003490.0,4378000.0,8498000.0,3431690.0,-12136360.0,,
Net Income From Continuing And Discontinued Operation,7006000.0,4378000.0,8498000.0,7689000.0,-10964000.0,,
Total Expenses,113389000.0,101435000.0,109812000.0,97816000.0,87226000.0,,
Total Operating Income As Reported,1992000.0,2189000.0,5717000.0,-4951000.0,-2363000.0,,
Diluted Average Shares,84476048.0,83445337.0,,82083976.0,70760080.0,68535626.0,
Basic Average Shares,76797385.0,75699493.0,,74232140.0,70760080.0,68535626.0,
Diluted EPS,0.08,0.05,,0.09,-0.15,-0.14,
Basic EPS,0.09,0.06,,0.1,-0.15,-0.14,
Diluted NI Availto Com Stockholders,7006000.0,4378000.0,1440000.0,7689000.0,-10964000.0,,
Average Dilution Earnings,,,-7058000.0,,,,
Net Income Common Stockholders,7006000.0,4378000.0,8498000.0,7689000.0,-10964000.0,,
Net Income,7006000.0,4378000.0,8498000.0,7689000.0,-10964000.0,,
Net Income Including Noncontrolling Interests,7006000.0,4378000.0,8498000.0,7689000.0,-10964000.0,,
Net Income Continuous Operations,7006000.0,4378000.0,8498000.0,7689000.0,-10964000.0,,
Tax Provision,-392000.0,-214000.0,-2217000.0,-4727000.0,5478000.0,,
Pretax Income,6614000.0,4164000.0,6281000.0,2962000.0,-5486000.0,,
Other Income Expense,4622000.0,1975000.0,564000.0,7913000.0,-3123000.0,,
Other Non Operating Income Expenses,3353000.0,1975000.0,564000.0,2524000.0,-4607000.0,,
Special Income Charges,0.0,,0.0,0.0,1484000.0,,
Other Special Charges,,,0.0,,-1484000.0,,
Gain On Sale Of Security,1269000.0,,0.0,5389000.0,,-2315000.0,175000.0
Operating Income,1992000.0,2189000.0,5717000.0,-4951000.0,-2363000.0,,
Operating Expense,88509000.0,81360000.0,79789000.0,74963000.0,65989000.0,,
Research And Development,32258000.0,30403000.0,29788000.0,29012000.0,27013000.0,,
Selling General And Administration,56251000.0,50957000.0,50001000.0,45951000.0,38976000.0,,
Selling And Marketing Expense,38873000.0,35308000.0,33532000.0,30722000.0,24363000.0,,
General And Administrative Expense,17378000.0,15649000.0,16469000.0,15229000.0,14613000.0,,
Other Gand A,17378000.0,15649000.0,16469000.0,15229000.0,14613000.0,,
Gross Profit,90501000.0,83549000.0,85506000.0,70012000.0,63626000.0,,
Cost Of Revenue,24880000.0,20075000.0,30023000.0,22853000.0,21237000.0,,
Total Revenue,115381000.0,103624000.0,115529000.0,92865000.0,84863000.0,,
Operating Revenue,100848000.0,90781000.0,102511000.0,83577000.0,77579000.0,,
