,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,11657142.857143,-3000000.0,-10650000.0,-31650000.0,-4950000.0,,
Tax Rate For Calcs,0.085714,0.15,0.15,0.15,0.15,,
Normalized EBITDA,776000000.0,608000000.0,924000000.0,858000000.0,749000000.0,,
Total Unusual Items,136000000.0,-20000000.0,-71000000.0,-211000000.0,-33000000.0,,
Total Unusual Items Excluding Goodwill,136000000.0,-20000000.0,-71000000.0,-211000000.0,-33000000.0,,
Net Income From Continuing Operation Net Minority Interest,148000000.0,-58000000.0,93000000.0,-85000000.0,10000000.0,,
Reconciled Depreciation,307000000.0,305000000.0,307000000.0,322000000.0,318000000.0,,
Reconciled Cost Of Revenue,713000000.0,652000000.0,679000000.0,648000000.0,671000000.0,,
EBITDA,912000000.0,588000000.0,853000000.0,647000000.0,716000000.0,,
EBIT,605000000.0,283000000.0,546000000.0,325000000.0,398000000.0,,
Net Interest Income,-452000000.0,-319000000.0,-328000000.0,-339000000.0,-342000000.0,,
Interest Expense,465000000.0,330000000.0,337000000.0,346000000.0,350000000.0,,
Interest Income,13000000.0,11000000.0,9000000.0,7000000.0,8000000.0,,
Normalized Income,23657142.857143,-41000000.0,153350000.0,94350000.0,38050000.0,,
Net Income From Continuing And Discontinued Operation,148000000.0,-58000000.0,93000000.0,-85000000.0,10000000.0,,
Total Expenses,2073000000.0,1967000000.0,1951000000.0,1981000000.0,1977000000.0,,
Total Operating Income As Reported,444000000.0,276000000.0,558000000.0,318000000.0,389000000.0,,
Diluted Average Shares,,362500000.0,372000000.0,369565217.0,370200000.0,376470588.0,
Basic Average Shares,,362500000.0,372000000.0,369565217.0,367900000.0,376470588.0,
Diluted EPS,,-0.16,0.25,-0.23,0.03,-0.17,
Basic EPS,,-0.16,0.25,-0.23,0.03,-0.17,
Diluted NI Availto Com Stockholders,148000000.0,-58000000.0,93000000.0,-85000000.0,10000000.0,,
Net Income Common Stockholders,148000000.0,-58000000.0,93000000.0,-85000000.0,10000000.0,,
Net Income,148000000.0,-58000000.0,93000000.0,-85000000.0,10000000.0,,
Minority Interests,20000000.0,28000000.0,-5000000.0,7000000.0,11000000.0,,
Net Income Including Noncontrolling Interests,128000000.0,-86000000.0,98000000.0,-92000000.0,-1000000.0,,
Net Income Continuous Operations,128000000.0,-86000000.0,98000000.0,-92000000.0,-1000000.0,,
Tax Provision,12000000.0,39000000.0,111000000.0,71000000.0,49000000.0,,
Pretax Income,140000000.0,-47000000.0,209000000.0,-21000000.0,48000000.0,,
Other Income Expense,135000000.0,-20000000.0,-71000000.0,-211000000.0,-36000000.0,,
Other Non Operating Income Expenses,-1000000.0,,,,-3000000.0,,0.0
Special Income Charges,166000000.0,-16000000.0,-50000000.0,-211000000.0,-22000000.0,,
Gain On Sale Of Ppe,0.0,0.0,0.0,5000000.0,1000000.0,,
Other Special Charges,-170000000.0,25000000.0,23000000.0,188000000.0,9000000.0,,
Impairment Of Capital Assets,0.0,0.0,23000000.0,0.0,5000000.0,,
Restructuring And Mergern Acquisition,4000000.0,-9000000.0,4000000.0,28000000.0,9000000.0,,
Gain On Sale Of Security,-30000000.0,-4000000.0,-21000000.0,,-11000000.0,-15000000.0,
Net Non Operating Interest Income Expense,-452000000.0,-319000000.0,-328000000.0,-339000000.0,-342000000.0,,
Interest Expense Non Operating,465000000.0,330000000.0,337000000.0,346000000.0,350000000.0,,
Interest Income Non Operating,13000000.0,11000000.0,9000000.0,7000000.0,8000000.0,,
Operating Income,457000000.0,292000000.0,608000000.0,529000000.0,426000000.0,,
Operating Expense,1309000000.0,1266000000.0,1224000000.0,1285000000.0,1258000000.0,,
Depreciation Amortization Depletion Income Statement,256000000.0,256000000.0,259000000.0,274000000.0,270000000.0,,
Depreciation And Amortization In Income Statement,256000000.0,256000000.0,259000000.0,274000000.0,270000000.0,,
Amortization,256000000.0,256000000.0,259000000.0,274000000.0,270000000.0,,
Amortization Of Intangibles Income Statement,256000000.0,256000000.0,259000000.0,274000000.0,270000000.0,,
Research And Development,159000000.0,143000000.0,145000000.0,161000000.0,156000000.0,,
Selling General And Administration,894000000.0,867000000.0,820000000.0,850000000.0,832000000.0,,
Gross Profit,1766000000.0,1558000000.0,1832000000.0,1814000000.0,1684000000.0,,
Cost Of Revenue,764000000.0,701000000.0,727000000.0,696000000.0,719000000.0,,
Total Revenue,2530000000.0,2259000000.0,2559000000.0,2510000000.0,2403000000.0,,
Operating Revenue,2504000000.0,2227000000.0,2528000000.0,2482000000.0,2379000000.0,,
