,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.006601,0.001,0.001489,,
Normalized EBITDA,-1796000.0,-3384000.0,-3983000.0,-5761000.0,-3474000.0,,
Total Unusual Items,,,0.0,0.0,0.0,,-2169000.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,0.0,,-2169000.0
Net Income From Continuing Operation Net Minority Interest,-3570000.0,-4645000.0,-5719000.0,-7565000.0,-5364000.0,,
Reconciled Depreciation,1590000.0,1580000.0,1645000.0,1671000.0,1626000.0,,
Reconciled Cost Of Revenue,5000000.0,5495000.0,5779000.0,8102000.0,5471000.0,,
EBITDA,-1796000.0,-3384000.0,-3983000.0,-5761000.0,-3474000.0,,
EBIT,-3386000.0,-4964000.0,-5628000.0,-7432000.0,-5100000.0,,
Net Interest Income,-165000.0,-144000.0,-129000.0,-141000.0,-272000.0,,
Interest Expense,165000.0,,129000.0,141000.0,272000.0,,
Normalized Income,-3570000.0,-4645000.0,-5719000.0,-7565000.0,-5364000.0,,
Net Income From Continuing And Discontinued Operation,-3570000.0,-4645000.0,-5719000.0,-7565000.0,-5364000.0,,
Total Expenses,13673000.0,14759000.0,14893000.0,17008000.0,14714000.0,,
Total Operating Income As Reported,-3386000.0,-4964000.0,-5628000.0,-7432000.0,-5100000.0,,
Diluted Average Shares,53448736.0,53421533.0,53374839.0,51821395.0,40853882.0,,
Basic Average Shares,53448736.0,53421533.0,53374839.0,51821395.0,40853882.0,,
Diluted EPS,-0.07,-0.09,-0.11,-0.15,-0.13,,
Basic EPS,-0.07,-0.09,-0.11,-0.15,-0.13,,
Diluted NI Availto Com Stockholders,-3570000.0,-4645000.0,-5719000.0,-7565000.0,-5364000.0,,
Net Income Common Stockholders,-3570000.0,-4645000.0,-5719000.0,-7565000.0,-5364000.0,,
Net Income,-3570000.0,-4645000.0,-5719000.0,-7565000.0,-5364000.0,,
Net Income Including Noncontrolling Interests,-3570000.0,-4645000.0,-5719000.0,-7565000.0,-5364000.0,,
Net Income Continuous Operations,-3570000.0,-4645000.0,-5719000.0,-7565000.0,-5364000.0,,
Tax Provision,19000.0,22000.0,-38000.0,-8000.0,-8000.0,,
Pretax Income,-3551000.0,-4623000.0,-5757000.0,-7573000.0,-5372000.0,,
Other Income Expense,,485000.0,,,,,-2444000.0
Other Non Operating Income Expenses,,485000.0,,,,,-275000.0
Special Income Charges,,,0.0,0.0,0.0,,-2169000.0
Other Special Charges,,,,,,,0.0
Impairment Of Capital Assets,,,0.0,0.0,0.0,,2169000.0
Net Non Operating Interest Income Expense,-165000.0,-144000.0,-129000.0,-141000.0,-272000.0,,
Total Other Finance Cost,,144000.0,,,,145000.0,-173000.0
Interest Expense Non Operating,165000.0,,129000.0,141000.0,272000.0,,
Operating Income,-3386000.0,-4964000.0,-5628000.0,-7432000.0,-5100000.0,,
Operating Expense,7370000.0,7971000.0,7756000.0,7522000.0,7904000.0,,
Depreciation Amortization Depletion Income Statement,287000.0,287000.0,287000.0,287000.0,287000.0,,
Depreciation And Amortization In Income Statement,287000.0,287000.0,287000.0,287000.0,287000.0,,
Amortization,287000.0,287000.0,287000.0,287000.0,287000.0,,
Amortization Of Intangibles Income Statement,287000.0,287000.0,287000.0,287000.0,287000.0,,
Research And Development,581000.0,552000.0,594000.0,627000.0,678000.0,,
Selling General And Administration,6502000.0,7132000.0,6875000.0,6608000.0,6939000.0,,
Selling And Marketing Expense,1573000.0,1640000.0,1557000.0,1640000.0,1456000.0,,
General And Administrative Expense,4929000.0,5492000.0,5318000.0,4968000.0,5483000.0,,
Other Gand A,4929000.0,5492000.0,5318000.0,4968000.0,5483000.0,,
Gross Profit,3984000.0,3007000.0,2128000.0,90000.0,2804000.0,,
Cost Of Revenue,6303000.0,6788000.0,7137000.0,9486000.0,6810000.0,,
Total Revenue,10287000.0,9795000.0,9265000.0,9576000.0,9614000.0,,
Operating Revenue,9852000.0,9279000.0,10433000.0,9125000.0,9203000.0,,
