,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-19471000.0,-9989000.0,-11352000.0,-13166000.0,-9945000.0,,
Total Unusual Items,-1276000.0,-5494000.0,1747000.0,714000.0,7005000.0,,
Total Unusual Items Excluding Goodwill,-1276000.0,-5494000.0,1747000.0,714000.0,7005000.0,,
Net Income From Continuing Operation Net Minority Interest,-24524000.0,-19754000.0,-13293000.0,-16098000.0,-6488000.0,,
Reconciled Depreciation,1834000.0,1834000.0,1876000.0,1894000.0,1996000.0,,
Reconciled Cost Of Revenue,3780000.0,2088000.0,5843000.0,2364000.0,583000.0,,
EBITDA,-20747000.0,-15483000.0,-9605000.0,-12452000.0,-2940000.0,,
EBIT,-22581000.0,-17317000.0,-11481000.0,-14346000.0,-4936000.0,,
Net Interest Income,-1881000.0,-2361000.0,-1735000.0,-1675000.0,-1485000.0,,
Interest Expense,1943000.0,2437000.0,1812000.0,1752000.0,1552000.0,,
Interest Income,62000.0,76000.0,77000.0,77000.0,67000.0,,
Normalized Income,-23248000.0,-14260000.0,-15040000.0,-16812000.0,-13493000.0,,
Net Income From Continuing And Discontinued Operation,-24524000.0,-19754000.0,-13293000.0,-16098000.0,-6488000.0,,
Total Expenses,21600000.0,21912000.0,27605000.0,20823000.0,22286000.0,,
Total Operating Income As Reported,-15864000.0,-10486000.0,-9280000.0,-11527000.0,-10175000.0,,
Diluted Average Shares,24020193.0,23530877.0,,21976339.0,21849759.0,21440980.0,
Basic Average Shares,24020193.0,23530877.0,,21976339.0,21849759.0,21440980.0,
Diluted EPS,-1.02,-0.84,,-0.73,-0.3,-1.03,
Basic EPS,-1.02,-0.84,,-0.73,-0.3,-1.03,
Diluted NI Availto Com Stockholders,-24524000.0,-19754000.0,-13293000.0,-16098000.0,-6488000.0,,
Net Income Common Stockholders,-24524000.0,-19754000.0,-13293000.0,-16098000.0,-6488000.0,,
Net Income,-24524000.0,-19754000.0,-13293000.0,-16098000.0,-6488000.0,,
Net Income Including Noncontrolling Interests,-24524000.0,-19754000.0,-13293000.0,-16098000.0,-6488000.0,,
Net Income Continuous Operations,-24524000.0,-19754000.0,-13293000.0,-16098000.0,-6488000.0,,
Tax Provision,0.0,0.0,0.0,0.0,0.0,,
Pretax Income,-24524000.0,-19754000.0,-13293000.0,-16098000.0,-6488000.0,,
Other Income Expense,-6779000.0,-6907000.0,-2085000.0,-2896000.0,5172000.0,,
Other Non Operating Income Expenses,-5503000.0,-1413000.0,-3832000.0,-3610000.0,-1833000.0,,
Special Income Charges,0.0,-5736000.0,193000.0,0.0,0.0,,
Other Special Charges,,5736000.0,0.0,,,3908000.0,
Write Off,,,0.0,0.0,0.0,,0.0
Impairment Of Capital Assets,,,0.0,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,,,-193000.0,0.0,0.0,0.0,0.0
Gain On Sale Of Security,-1276000.0,242000.0,1554000.0,714000.0,7005000.0,,
Net Non Operating Interest Income Expense,-1881000.0,-2361000.0,-1735000.0,-1675000.0,-1485000.0,,
Interest Expense Non Operating,1943000.0,2437000.0,1812000.0,1752000.0,1552000.0,,
Interest Income Non Operating,62000.0,76000.0,77000.0,77000.0,67000.0,,
Operating Income,-15864000.0,-10486000.0,-9473000.0,-11527000.0,-10175000.0,,
Operating Expense,16358000.0,18358000.0,20262000.0,16940000.0,20163000.0,,
Depreciation Amortization Depletion Income Statement,372000.0,368000.0,376000.0,375000.0,456000.0,,
Depreciation And Amortization In Income Statement,372000.0,368000.0,376000.0,375000.0,456000.0,,
Amortization,372000.0,368000.0,376000.0,375000.0,456000.0,,
Amortization Of Intangibles Income Statement,372000.0,368000.0,376000.0,375000.0,456000.0,,
Research And Development,3352000.0,3728000.0,3828000.0,3915000.0,3800000.0,,
Selling General And Administration,12634000.0,14262000.0,16058000.0,12650000.0,15907000.0,,
Gross Profit,494000.0,7872000.0,10789000.0,5413000.0,9988000.0,,
Cost Of Revenue,5242000.0,3554000.0,7343000.0,3883000.0,2123000.0,,
Total Revenue,5736000.0,11426000.0,18132000.0,9296000.0,12111000.0,,
Operating Revenue,5736000.0,11426000.0,18132000.0,9296000.0,12111000.0,,
