,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31
Tax Effect Of Unusual Items,-83969.895144,-75416.758545,-104600.0,-3320708.426182,-664050.386534
Tax Rate For Calcs,0.249169,0.249724,0.2,0.282734,0.244586
Normalized EBITDA,67147000.0,62397000.0,62784000.0,68801000.0,69315000.0
Total Unusual Items,-337000.0,-302000.0,-523000.0,-11745000.0,-2715000.0
Total Unusual Items Excluding Goodwill,-337000.0,-302000.0,-523000.0,-11745000.0,-2715000.0
Net Income From Continuing Operation Net Minority Interest,41102000.0,36747000.0,38122000.0,29291000.0,41334000.0
Reconciled Depreciation,7168000.0,6779000.0,6725000.0,6848000.0,6855000.0
Reconciled Cost Of Revenue,239440000.0,226887000.0,208217000.0,227093000.0,198418000.0
EBITDA,66810000.0,62095000.0,62261000.0,57056000.0,66600000.0
EBIT,59642000.0,55316000.0,55536000.0,50208000.0,59745000.0
Net Interest Income,-4227000.0,-5637000.0,-7085000.0,-7959000.0,-4147000.0
Interest Expense,4900000.0,6338000.0,7861000.0,9371000.0,5028000.0
Interest Income,673000.0,701000.0,776000.0,1412000.0,881000.0
Normalized Income,41355030.104856,36973583.241455,38540400.0,37715291.573818,43384949.613466
Net Income From Continuing And Discontinued Operation,41102000.0,36747000.0,38122000.0,29291000.0,41334000.0
Total Expenses,321636000.0,304757000.0,286000000.0,316046000.0,273280000.0
Total Operating Income As Reported,59320000.0,54721000.0,54625000.0,47820000.0,58774000.0
Diluted Average Shares,101635521.0,101821229.0,101479603.0,101355223.0,101270163.0
Basic Average Shares,100923690.0,101040501.0,100394693.0,100144460.0,100024230.0
Diluted EPS,0.4,0.36,0.38,0.29,0.41
Basic EPS,0.41,0.36,0.38,0.29,0.41
Diluted NI Availto Com Stockholders,41102000.0,36747000.0,38122000.0,29291000.0,41334000.0
Net Income Common Stockholders,41102000.0,36747000.0,38122000.0,29291000.0,41334000.0
Net Income,41102000.0,36747000.0,38122000.0,29291000.0,41334000.0
Net Income Including Noncontrolling Interests,41102000.0,36747000.0,38122000.0,29291000.0,41334000.0
Net Income Continuous Operations,41102000.0,36747000.0,38122000.0,29291000.0,41334000.0
Tax Provision,13640000.0,12231000.0,9553000.0,11546000.0,13383000.0
Pretax Income,54742000.0,48978000.0,47675000.0,40837000.0,54717000.0
Other Income Expense,-351000.0,-283000.0,-508000.0,-10845000.0,-2613000.0
Other Non Operating Income Expenses,-14000.0,19000.0,15000.0,900000.0,102000.0
Special Income Charges,0.0,-177000.0,-643000.0,-11821000.0,-2703000.0
Restructuring And Mergern Acquisition,0.0,177000.0,643000.0,11821000.0,2703000.0
Gain On Sale Of Security,-337000.0,-125000.0,120000.0,76000.0,-12000.0
Net Non Operating Interest Income Expense,-4227000.0,-5637000.0,-7085000.0,-7959000.0,-4147000.0
Interest Expense Non Operating,4900000.0,6338000.0,7861000.0,9371000.0,5028000.0
Interest Income Non Operating,673000.0,701000.0,776000.0,1412000.0,881000.0
Operating Income,59320000.0,54898000.0,55268000.0,59641000.0,61477000.0
Operating Expense,79199000.0,75239000.0,75218000.0,86311000.0,72149000.0
Depreciation Amortization Depletion Income Statement,4171000.0,4148000.0,4160000.0,4206000.0,4142000.0
Depreciation And Amortization In Income Statement,4171000.0,4148000.0,4160000.0,4206000.0,4142000.0
Selling General And Administration,75028000.0,71091000.0,71058000.0,82105000.0,68007000.0
Selling And Marketing Expense,33799000.0,35078000.0,32994000.0,40832000.0,36464000.0
General And Administrative Expense,41229000.0,36013000.0,38064000.0,41273000.0,31543000.0
Other Gand A,41229000.0,36013000.0,38064000.0,41273000.0,31543000.0
Gross Profit,138519000.0,130137000.0,130486000.0,145952000.0,133626000.0
Cost Of Revenue,242437000.0,229518000.0,210782000.0,229735000.0,201131000.0
Total Revenue,380956000.0,359655000.0,341268000.0,375687000.0,334757000.0
Operating Revenue,380956000.0,359655000.0,341268000.0,375687000.0,334757000.0
